Frequency (Hz),S12 Real,S12 Imaginary
201490148,-0.108899,-0.701032
202080207,-0.118926,-0.699474
202670266,-0.128856,-0.697643
203260325,-0.139237,-0.695616
203850385,-0.149542,-0.693549
204440444,-0.1596,-0.691219
205030503,-0.169748,-0.688768
205620562,-0.179963,-0.68612
206210621,-0.189991,-0.68342
206800680,-0.199947,-0.680505
207390739,-0.209901,-0.677464
207980798,-0.220119,-0.674139
208570857,-0.229791,-0.67089
209160916,-0.23952,-0.667382
209750975,-0.249442,-0.663773
210341034,-0.259237,-0.659888
210931093,-0.269125,-0.655892
211521152,-0.2781,-0.652031
212111211,-0.287847,-0.647659
212701270,-0.297438,-0.643259
213291329,-0.306698,-0.638763
213881388,-0.315861,-0.634034
214471447,-0.325354,-0.629246
215061506,-0.334493,-0.624194
215651565,-0.343395,-0.619236
216241624,-0.352462,-0.613927
216831683,-0.361432,-0.608455
217421742,-0.370256,-0.60303
218011801,-0.379098,-0.597499
218601860,-0.388077,-0.591436
219191919,-0.396424,-0.585683
219781978,-0.40497,-0.579665
220372037,-0.413532,-0.573431
220962096,-0.422013,-0.567086
221552155,-0.430252,-0.560503
222142214,-0.43845,-0.55384
222732273,-0.446273,-0.547368
223322332,-0.454182,-0.54051
223912391,-0.461943,-0.533586
224502450,-0.469607,-0.526508
225092509,-0.47711,-0.519425
225682568,-0.484647,-0.511911
226272627,-0.492057,-0.504634
226862686,-0.499243,-0.497184
227452745,-0.506197,-0.48958
228042804,-0.513272,-0.481737
228632863,-0.520202,-0.473905
229222922,-0.52692,-0.465844
229812981,-0.533594,-0.457762
230403040,-0.539984,-0.449715
230993099,-0.54623,-0.441541
231583158,-0.552296,-0.433265
232173217,-0.558432,-0.424679
232763276,-0.564351,-0.416293
233353335,-0.570109,-0.407611
233943394,-0.575652,-0.399051
234533453,-0.581151,-0.390209
235123512,-0.586576,-0.381326
235713571,-0.591746,-0.372442
236303630,-0.596748,-0.363292
236893689,-0.601696,-0.354211
237483748,-0.606408,-0.345081
238073807,-0.611021,-0.335811
238663866,-0.61554,-0.326343
239253925,-0.619969,-0.317041
239843984,-0.623898,-0.307869
240434043,-0.627881,-0.29858
241024102,-0.631918,-0.288704
241614161,-0.635549,-0.279147
242204220,-0.639147,-0.269652
242794279,-0.642333,-0.260196
243384338,-0.645634,-0.250469
243974397,-0.648714,-0.24064
244564456,-0.651666,-0.231022
245154515,-0.654404,-0.221409
245744574,-0.657071,-0.211592
246334633,-0.659723,-0.201484
246924692,-0.661912,-0.191792
247514751,-0.664188,-0.181922
248104810,-0.66619,-0.171863
248694869,-0.668,-0.162156
249284928,-0.669742,-0.152152
249874987,-0.671242,-0.142023
250465046,-0.672599,-0.132325
251055105,-0.673912,-0.122179
251645164,-0.674929,-0.112315
252235223,-0.675757,-0.102328
252825282,-0.676554,-0.0921652
253415341,-0.677175,-0.08211
254005400,-0.677617,-0.072143
254595459,-0.677892,-0.0623779
255185518,-0.678039,-0.0524996
255775577,-0.678013,-0.0427132
256365636,-0.67782,-0.0326354
256955695,-0.677479,-0.0228763
257545754,-0.677045,-0.0130789
258135813,-0.676464,-0.00303756
258725872,-0.675732,0.00641132
259315931,-0.67477,0.0163038
259905990,-0.673672,0.0260836
260496049,-0.672442,0.0355496
261086108,-0.671256,0.0450433
261676167,-0.669769,0.0547853
262266226,-0.668165,0.0643158
262856285,-0.666474,0.0734965
263446344,-0.664648,0.0832618
264036403,-0.66265,0.092464
264626462,-0.660545,0.101745
265216521,-0.658306,0.110923
265806580,-0.655958,0.120076
266396639,-0.653425,0.129261
266986698,-0.650746,0.138468
267576757,-0.648021,0.147217
268166816,-0.64515,0.156519
268756875,-0.64208,0.165343
269346934,-0.639032,0.174155
269936993,-0.635863,0.182677
270527052,-0.632456,0.191493
271117111,-0.62898,0.20016
271707170,-0.625369,0.208801
272297229,-0.621809,0.217011
272887288,-0.618021,0.225389
273477347,-0.61409,0.233936
274067406,-0.610215,0.241977
274657465,-0.606148,0.25018
275247524,-0.601917,0.258274
275837583,-0.597623,0.266377
276427642,-0.593259,0.274415
277017701,-0.588789,0.28213
277607760,-0.584299,0.289897
278197819,-0.579519,0.29776
278787878,-0.574905,0.305311
279377937,-0.570169,0.312679
279967996,-0.565312,0.320075
280558055,-0.560243,0.327592
281148114,-0.555143,0.334977
281738173,-0.549959,0.342248
282328232,-0.544732,0.349472
282918291,-0.539421,0.35652
283508350,-0.533844,0.363728
284098409,-0.528432,0.370707
284688468,-0.5228,0.377365
285278527,-0.517194,0.384138
285868586,-0.511405,0.390861
286458645,-0.505759,0.397162
287048704,-0.499964,0.403669
287638763,-0.493925,0.410146
288228822,-0.487849,0.416502
288818881,-0.48179,0.422603
289408940,-0.475575,0.428848
289998999,-0.469396,0.434827
290589058,-0.463204,0.440815
291179117,-0.45688,0.446524
291769176,-0.450519,0.452268
292359235,-0.444123,0.457949
292949294,-0.437499,0.463589
293539353,-0.430893,0.469113
294129412,-0.424173,0.474553
294719471,-0.417379,0.479934
295309530,-0.410666,0.485059
295899589,-0.403966,0.490066
296489648,-0.397062,0.495095
297079707,-0.390091,0.5001
297669766,-0.383233,0.504863
298259825,-0.376192,0.509577
298849884,-0.369339,0.514141
299439943,-0.362135,0.518793
300030002,-0.35491,0.523299
300620061,-0.347735,0.527738
301210120,-0.340553,0.531906
301800179,-0.333408,0.536115
302390238,-0.326048,0.540314
302980297,-0.318657,0.544204
303570356,-0.311153,0.548236
304160415,-0.303831,0.551912
304750474,-0.296371,0.555782
305340533,-0.288995,0.559288
305930592,-0.281513,0.562853
306520651,-0.273751,0.56641
307110711,-0.266371,0.569679
307700770,-0.25878,0.572878
308290829,-0.251025,0.576108
308880888,-0.243617,0.579069
309470947,-0.236122,0.581947
310061006,-0.228284,0.584846
310651065,-0.220549,0.587642
311241124,-0.212835,0.590454
311831183,-0.204933,0.593037
312421242,-0.197147,0.595524
313011301,-0.187747,0.598525
313601360,-0.180039,0.60078
314191419,-0.172181,0.602953
314781478,-0.164218,0.605018
315371537,-0.156235,0.607129
315961596,-0.147991,0.60917
316551655,-0.139955,0.611053
317141714,-0.132019,0.612657
317731773,-0.124098,0.614327
318321832,-0.1162,0.615819
318911891,-0.108064,0.617315
319501950,-0.100143,0.618628
320092009,-0.0920878,0.619941
320682068,-0.0840555,0.621149
321272127,-0.0758908,0.62223
321862186,-0.0676648,0.623306
322452245,-0.0595773,0.624133
323042304,-0.0513349,0.625049
323632363,-0.0433054,0.6257
324222422,-0.0352337,0.626334
324812481,-0.0269311,0.626801
325402540,-0.0184896,0.627326
325992599,-0.0103449,0.627626
326582658,-0.00209775,0.62785
327172717,0.006267,0.62795
327762776,0.0144891,0.627982
328352835,0.0228563,0.627909
328942894,0.0312231,0.627746
329532953,0.0394914,0.627494
330123012,0.0475977,0.62712
330713071,0.0559902,0.626575
331303130,0.0643444,0.626125
331893189,0.0726901,0.625335
332483248,0.0809126,0.624707
333073307,0.0893164,0.623832
333663366,0.0972864,0.622809
334253425,0.105765,0.621832
334843484,0.114058,0.620736
335433543,0.122366,0.619379
336023602,0.130596,0.618018
336613661,0.138696,0.616664
337203720,0.147108,0.615072
337793779,0.155465,0.613313
338383838,0.163684,0.611555
338973897,0.172043,0.609626
339563956,0.180374,0.607649
340154015,0.188331,0.605527
340744074,0.196963,0.603264
341334133,0.20494,0.600876
341924192,0.213501,0.598378
342514251,0.221512,0.595746
343104310,0.229758,0.593039
343694369,0.237795,0.590158
344284428,0.245729,0.587459
344874487,0.253887,0.584384
345464546,0.261992,0.581193
346054605,0.269899,0.578022
346644664,0.278114,0.574471
347234723,0.28612,0.570986
347824782,0.293855,0.567519
348414841,0.301802,0.563805
349004900,0.309773,0.559974
349594959,0.317515,0.556166
350185018,0.325346,0.552154
350775077,0.333123,0.548005
351365136,0.34098,0.543643
351955195,0.348686,0.539349
352545254,0.356388,0.534742
353135313,0.363992,0.530266
353725372,0.371579,0.525455
354315431,0.378864,0.520746
354905490,0.386328,0.515888
355495549,0.393774,0.510896
356085608,0.401203,0.505717
356675667,0.408457,0.50049
357265726,0.415562,0.495296
357855785,0.422729,0.48983
358445844,0.429857,0.484308
359035903,0.436748,0.478638
359625962,0.443784,0.472918
360216021,0.45076,0.46706
360806080,0.457735,0.46096
361396139,0.464308,0.454978
361986198,0.471044,0.448813
362576257,0.477693,0.442555
363166316,0.484136,0.436116
363756375,0.490652,0.429529
364346434,0.496929,0.423165
364936493,0.503293,0.416432
365526552,0.509659,0.409519
366116611,0.515653,0.402757
366706670,0.521533,0.395911
367296729,0.527714,0.388584
367886788,0.533612,0.381412
368476847,0.539419,0.374134
369066906,0.545166,0.366558
369656965,0.550657,0.359124
370247024,0.55613,0.351599
370837083,0.561524,0.344106
371427142,0.5667,0.336369
372017201,0.572162,0.328148
372607260,0.577187,0.320289
373197319,0.582058,0.312328
373787378,0.586852,0.304185
374377437,0.591584,0.296077
374967496,0.59619,0.287839
375557555,0.600933,0.279426
376147614,0.605393,0.27081
376737673,0.609615,0.262368
377327732,0.613765,0.253907
377917791,0.617834,0.245134
378507850,0.621619,0.236559
379097909,0.625464,0.227646
379687968,0.629294,0.218392
380278027,0.632728,0.209603
380868086,0.636158,0.200718
381458145,0.639387,0.191629
382048204,0.642511,0.182603
382638263,0.645644,0.173322
383228322,0.648468,0.164194
383818381,0.65112,0.155134
384408440,0.653717,0.145804
384998499,0.656152,0.136471
385588558,0.658536,0.126876
386178617,0.66068,0.117502
386768676,0.662815,0.107823
387358735,0.664757,0.0983496
387948794,0.666504,0.0886434
388538853,0.668153,0.0790605
389128912,0.66962,0.0695694
389718971,0.670971,0.0599138
390309030,0.672224,0.0500245
390899089,0.673299,0.0402867
391489148,0.674143,0.0307215
392079207,0.675008,0.020838
392669266,0.675533,0.0110195
393259325,0.67604,0.00125825
393849384,0.676333,-0.00867886
394439443,0.676493,-0.0184462
395029502,0.676518,-0.0283003
395619561,0.676415,-0.0384292
396209620,0.676069,-0.0483167
396799679,0.675758,-0.0579356
397389738,0.675149,-0.0676698
397979797,0.674441,-0.0777271
398569856,0.67353,-0.0876587
399159915,0.672499,-0.0974334
399749974,0.671335,-0.107373
400340033,0.670016,-0.11729
400930092,0.668463,-0.127075
401520151,0.666792,-0.137111
402110210,0.665019,-0.146853
402700269,0.663129,-0.156616
403290328,0.660993,-0.166384
403880387,0.658727,-0.176132
404470446,0.656335,-0.186014
405060505,0.653781,-0.195648
405650564,0.651056,-0.205458
406240623,0.64825,-0.214924
406830682,0.645374,-0.224366
407420741,0.642223,-0.233843
408010800,0.638935,-0.243372
408600859,0.635539,-0.252854
409190918,0.631969,-0.262354
409780977,0.628314,-0.271681
410371036,0.624474,-0.280782
410961096,0.620409,-0.290025
411551155,0.616246,-0.299463
412141214,0.611995,-0.308684
412731273,0.607638,-0.317543
413321332,0.603013,-0.326771
413911391,0.598471,-0.335484
414501450,0.593594,-0.344337
415091509,0.588619,-0.353204
415681568,0.583578,-0.361859
416271627,0.578362,-0.370625
416861686,0.57294,-0.379267
417451745,0.567382,-0.387875
418041804,0.561959,-0.396103
418631863,0.556236,-0.404444
419221922,0.550233,-0.41289
419811981,0.544399,-0.421029
420402040,0.538319,-0.429117
420992099,0.532073,-0.437159
421582158,0.525755,-0.445097
422172217,0.519174,-0.453068
422762276,0.512498,-0.460997
423352335,0.505871,-0.468686
423942394,0.499005,-0.476281
424532453,0.492177,-0.483529
425122512,0.485131,-0.490805
425712571,0.478003,-0.498245
426302630,0.470405,-0.505356
426892689,0.463105,-0.512502
427482748,0.455796,-0.519251
428072807,0.448087,-0.526089
428662866,0.440341,-0.532893
429252925,0.432506,-0.539559
429842984,0.424478,-0.546127
430433043,0.416608,-0.55242
431023102,0.408287,-0.558821
431613161,0.400129,-0.564912
432203220,0.391838,-0.570855
432793279,0.383383,-0.576744
433383338,0.374682,-0.58249
433973397,0.366001,-0.588214
434563456,0.357253,-0.593744
435153515,0.348483,-0.598988
435743574,0.33931,-0.604433
436333633,0.330491,-0.6093
436923692,0.321468,-0.614163
437513751,0.312176,-0.619074
438103810,0.303114,-0.623717
438693869,0.293907,-0.628147
439283928,0.284569,-0.63253
439873987,0.275315,-0.636745
440464046,0.265848,-0.640797
441054105,0.256323,-0.644777
441644164,0.246699,-0.648491
442234223,0.237206,-0.652153
442824282,0.227374,-0.655632
443414341,0.217563,-0.659043
444004400,0.208091,-0.662151
444594459,0.198197,-0.665198
445184518,0.188373,-0.668067
445774577,0.178444,-0.670829
446364636,0.168234,-0.673478
446954695,0.15812,-0.675933
447544754,0.148408,-0.678177
448134813,0.138467,-0.680254
448724872,0.128476,-0.68221
449314931,0.118262,-0.684078
449904990,0.108243,-0.685754
450495049,0.0979048,-0.687275
451085108,0.0878515,-0.688585
451675167,0.0773844,-0.689856
452265226,0.0671863,-0.690884
452855285,0.0571345,-0.69181
453445344,0.0468572,-0.692444
454035403,0.0364308,-0.693069
454625462,0.0261617,-0.693459
455215521,0.015823,-0.693732
455805580,0.00560289,-0.693787
456395639,-0.00453875,-0.693675
456985698,-0.0147108,-0.693452
457575757,-0.0249903,-0.693081
458165816,-0.0350382,-0.692507
458755875,-0.0452917,-0.691759
459345934,-0.0557044,-0.690905
459935993,-0.0656992,-0.68984
460526052,-0.0758902,-0.688809
461116111,-0.0859853,-0.687414
461706170,-0.0962096,-0.685882
462296229,-0.106288,-0.684254
462886288,-0.116346,-0.682391
463476347,-0.126176,-0.680502
464066406,-0.136133,-0.678455
464656465,-0.145792,-0.676333
465246524,-0.155825,-0.673867
465836583,-0.165453,-0.671498
466426642,-0.175352,-0.668778
467016701,-0.185184,-0.666004
467606760,-0.1948,-0.663071
468196819,-0.204451,-0.660014
468786878,-0.214269,-0.656856
469376937,-0.223835,-0.653451
469966996,-0.23322,-0.649959
470557055,-0.242855,-0.646346
471147114,-0.25226,-0.642651
471737173,-0.261516,-0.638735
472327232,-0.270939,-0.634619
472917291,-0.280168,-0.630557
473507350,-0.28955,-0.626025
474097409,-0.298732,-0.621607
474687468,-0.307575,-0.617001
475277527,-0.316874,-0.612155
475867586,-0.325704,-0.607245
476457645,-0.33472,-0.60199
477047704,-0.343535,-0.596836
477637763,-0.352379,-0.591591
478227822,-0.360945,-0.585979
478817881,-0.369357,-0.580387
479407940,-0.377837,-0.574611
479997999,-0.386199,-0.568744
480588058,-0.394311,-0.562836
481178117,-0.402487,-0.556586
481768176,-0.410596,-0.550318
482358235,-0.418414,-0.544056
482948294,-0.426331,-0.537543
483538353,-0.434179,-0.530831
484128412,-0.44181,-0.52403
484718471,-0.449224,-0.517339
485308530,-0.456623,-0.510278
485898589,-0.463958,-0.503154
486488648,-0.471092,-0.495961
487078707,-0.477984,-0.488863
487668766,-0.485033,-0.481397
488258825,-0.491782,-0.473944
488848884,-0.498619,-0.466319
489438943,-0.505168,-0.458479
490029002,-0.511758,-0.450618
490619061,-0.51804,-0.442758
491209120,-0.524279,-0.43469
491799179,-0.530406,-0.426575
492389238,-0.53639,-0.418236
492979297,-0.54199,-0.410389
493569356,-0.54746,-0.40209
494159415,-0.553178,-0.393662
494749474,-0.55858,-0.385291
495339533,-0.563726,-0.376812
495929592,-0.568835,-0.368342
496519651,-0.573931,-0.359488
497109710,-0.57871,-0.350772
497699769,-0.583389,-0.342019
498289828,-0.587843,-0.333365
498879887,-0.592365,-0.324372
499469946,-0.596748,-0.315301
500060005,-0.600886,-0.3062
500650064,-0.604916,-0.297102
501240123,-0.608725,-0.288108
501830182,-0.612397,-0.278913
502420241,-0.615916,-0.26973
503010300,-0.619376,-0.260523
503600359,-0.622759,-0.251098
504190418,-0.625889,-0.241712
504780477,-0.628946,-0.232239
505370536,-0.631723,-0.223031
505960595,-0.634436,-0.213568
506550654,-0.636959,-0.203962
507140713,-0.639463,-0.194422
507730772,-0.641683,-0.185095
508320831,-0.643824,-0.175651
508910890,-0.645845,-0.166069
509500949,-0.647633,-0.15655
510091008,-0.649303,-0.146978
510681067,-0.650876,-0.137336
511271126,-0.652284,-0.127619
511861185,-0.653512,-0.118024
512451244,-0.654732,-0.108412
513041303,-0.655726,-0.0987718
513631362,-0.656451,-0.0893008
514221422,-0.657212,-0.07958
514811481,-0.657729,-0.0700282
515401540,-0.658083,-0.0603954
515991599,-0.658373,-0.0510084
516581658,-0.658504,-0.0413517
517171717,-0.658435,-0.0318321
517761776,-0.658292,-0.0224068
518351835,-0.658023,-0.0127442
518941894,-0.657518,-0.00326196
519531953,-0.656949,0.00597915
520122012,-0.656194,0.0154719
520712071,-0.655399,0.0250194
521302130,-0.654388,0.0342606
521892189,-0.653286,0.0435061
522482248,-0.651969,0.0528776
523072307,-0.650567,0.0621162
523662366,-0.64902,0.0714388
524252425,-0.64736,0.0806891
524842484,-0.645582,0.0897257
525432543,-0.643679,0.0989308
526022602,-0.641562,0.108054
526612661,-0.639424,0.117077
527202720,-0.637112,0.126224
527792779,-0.634739,0.134937
528382838,-0.632083,0.143793
528972897,-0.629471,0.152735
529562956,-0.626654,0.16151
530153015,-0.623691,0.170595
530743074,-0.62069,0.178997
531333133,-0.61759,0.187445
531923192,-0.614302,0.195966
532513251,-0.610924,0.204547
533103310,-0.607379,0.213013
533693369,-0.603806,0.221292
534283428,-0.59995,0.2299
534873487,-0.59615,0.237941
535463546,-0.592315,0.246082
536053605,-0.588171,0.253991
536643664,-0.583968,0.262334
537233723,-0.579751,0.270101
537823782,-0.575554,0.277708
538413841,-0.571053,0.285636
539003900,-0.566482,0.293209
539593959,-0.561782,0.3009
540184018,-0.557109,0.308527
540774077,-0.552271,0.315964
541364136,-0.5473,0.323493
541954195,-0.542217,0.330776
542544254,-0.537121,0.337992
543134313,-0.531917,0.345201
543724372,-0.526747,0.352059
544314431,-0.521272,0.359144
544904490,-0.515864,0.36594
545494549,-0.510279,0.372701
546084608,-0.504637,0.379497
546674667,-0.498921,0.386004
547264726,-0.493076,0.392613
547854785,-0.487248,0.399199
548444844,-0.481239,0.405523
549034903,-0.475234,0.411684
549624962,-0.469282,0.41771
550215021,-0.462961,0.424086
550805080,-0.456807,0.429911
551395139,-0.450598,0.435783
551985198,-0.444165,0.441552
552575257,-0.437661,0.447329
553165316,-0.431126,0.452955
553755375,-0.424755,0.458323
554345434,-0.418177,0.463656
554935493,-0.411436,0.469076
555525552,-0.404579,0.474313
556115611,-0.397471,0.479714
556705670,-0.390805,0.484626
557295729,-0.384191,0.48935
557885788,-0.377269,0.494088
558475847,-0.370057,0.498903
559065906,-0.363146,0.503478
559655965,-0.355897,0.508132
560246024,-0.3488,0.512498
560836083,-0.341689,0.516752
561426142,-0.334465,0.520932
562016201,-0.327121,0.525178
562606260,-0.319555,0.529358
563196319,-0.312204,0.533338
563786378,-0.30464,0.537269
564376437,-0.297125,0.541019
564966496,-0.289836,0.544634
565556555,-0.281977,0.548405
566146614,-0.274304,0.551849
566736673,-0.266804,0.555218
567326732,-0.258992,0.558454
567916791,-0.251343,0.561702
568506850,-0.243744,0.564665
569096909,-0.235963,0.567562
569686968,-0.228006,0.570512
570277027,-0.220309,0.573239
570867086,-0.212427,0.575855
571457145,-0.20464,0.578401
572047204,-0.196664,0.580866
572637263,-0.188866,0.583136
573227322,-0.181205,0.585353
573817381,-0.173239,0.587418
574407440,-0.165228,0.589556
574997499,-0.157294,0.591417
575587558,-0.149392,0.593223
576177617,-0.141396,0.595001
576767676,-0.133529,0.596525
577357735,-0.125406,0.598112
577947794,-0.117579,0.599496
578537853,-0.109583,0.600873
579127912,-0.101496,0.602048
579717971,-0.0933479,0.603237
580308030,-0.0852009,0.604252
580898089,-0.0771485,0.605131
581488148,-0.0692851,0.605949
582078207,-0.0610199,0.606639
582668266,-0.0529958,0.607236
583258325,-0.0449552,0.607821
583848384,-0.03682,0.608268
584438443,-0.0288253,0.608605
585028502,-0.0206809,0.608801
585618561,-0.0127374,0.608916
586208620,-0.00462927,0.609011
586798679,0.0033927,0.608869
587388738,0.0113414,0.608665
587978797,0.0198536,0.60838
588568856,0.0277482,0.607957
589158915,0.0357927,0.607561
589748974,0.0439089,0.606993
590339033,0.0518156,0.606264
590929092,0.0598949,0.605543
591519151,0.0679148,0.604593
592109210,0.0759325,0.603709
592699269,0.0839477,0.602569
593289328,0.0917601,0.60147
593879387,0.0998695,0.600202
594469446,0.107945,0.598785
595059505,0.11579,0.597431
595649564,0.123692,0.595743
596239623,0.131199,0.594151
596829682,0.139482,0.592381
597419741,0.147343,0.590574
598009800,0.154781,0.588717
598599859,0.163015,0.586421
599189918,0.170869,0.584384
599779977,0.17855,0.58225
600370036,0.186214,0.579765
600960095,0.194219,0.577206
601550154,0.201535,0.574897
602140213,0.209245,0.572285
602730272,0.21692,0.569513
603320331,0.224423,0.566843
603910390,0.23188,0.563944
604500449,0.239511,0.560747
605090508,0.247063,0.557747
605680567,0.254602,0.554473
606270626,0.262036,0.551263
606860685,0.269514,0.547835
607450744,0.276986,0.544305
608040803,0.284303,0.540739
608630862,0.291351,0.537223
609220921,0.298627,0.53347
609810980,0.305832,0.529631
610401039,0.313059,0.525706
610991098,0.320037,0.521782
611581157,0.327466,0.517561
612171216,0.334319,0.513402
612761275,0.341189,0.509164
613351334,0.348113,0.504763
613941393,0.355053,0.500216
614531452,0.361753,0.495675
615121511,0.368685,0.490952
615711570,0.375358,0.486309
616301629,0.382141,0.481302
616891688,0.389007,0.476321
617481747,0.395142,0.4715
618071807,0.401815,0.466334
618661866,0.40828,0.461143
619251925,0.414812,0.455731
619841984,0.421134,0.450452
620432043,0.427455,0.444893
621022102,0.433596,0.439261
621612161,0.439675,0.433689
622202220,0.445899,0.427987
622792279,0.451946,0.422127
623382338,0.457787,0.416378
623972397,0.463457,0.410429
624562456,0.469455,0.404451
625152515,0.475325,0.397806
625742574,0.480911,0.391941
626332633,0.486638,0.385505
626922692,0.492059,0.379158
627512751,0.497507,0.372632
628102810,0.502756,0.366263
628692869,0.508283,0.359531
629282928,0.513484,0.352714
629872987,0.518727,0.345889
630463046,0.523687,0.339136
631053105,0.528543,0.332146
631643164,0.533607,0.325046
632233223,0.538279,0.31808
632823282,0.542975,0.310874
633413341,0.547725,0.303396
634003400,0.552237,0.296197
634593459,0.556556,0.288887
635183518,0.560992,0.281364
635773577,0.565246,0.273809
636363636,0.569509,0.266063
636953695,0.573568,0.25849
637543754,0.577417,0.250723
638133813,0.581255,0.243114
638723872,0.584998,0.235299
639313931,0.588798,0.227178
639903990,0.592363,0.219171
640494049,0.595823,0.211272
641084108,0.599137,0.203114
641674167,0.602484,0.194904
642264226,0.60555,0.186802
642854285,0.608611,0.178552
643444344,0.611575,0.170234
