Frequency (Hz),S12 Real,S12 Imaginary
193819381,0.0254967,-0.707436
194409440,0.0151296,-0.70769
194999499,0.00472969,-0.707804
195589558,-0.00529866,-0.707757
196179617,-0.0156753,-0.707744
196769676,-0.0259868,-0.707436
197359735,-0.0363138,-0.706973
197949794,-0.0464288,-0.706404
198539853,-0.056744,-0.705668
199129912,-0.0672545,-0.704767
199719971,-0.0775849,-0.703635
200310030,-0.0879218,-0.702405
200900089,-0.0980645,-0.701118
201490148,-0.108419,-0.699642
202080207,-0.118529,-0.698029
202670266,-0.12878,-0.696141
203260325,-0.139087,-0.69405
203850385,-0.149437,-0.691873
204440444,-0.159681,-0.689579
205030503,-0.169576,-0.687175
205620562,-0.179562,-0.684614
206210621,-0.189834,-0.681835
206800680,-0.199662,-0.678896
207390739,-0.209721,-0.675886
207980798,-0.219414,-0.672689
208570857,-0.229512,-0.669321
209160916,-0.239202,-0.665803
209750975,-0.248962,-0.662194
210341034,-0.258528,-0.658425
210931093,-0.268264,-0.654439
211521152,-0.277861,-0.650427
212111211,-0.287518,-0.646127
212701270,-0.296697,-0.641789
213291329,-0.306134,-0.637273
213881388,-0.315342,-0.632613
214471447,-0.324647,-0.627886
215061506,-0.333936,-0.622855
215651565,-0.342901,-0.617755
216241624,-0.351958,-0.612474
216831683,-0.360747,-0.607186
217421742,-0.369753,-0.601575
218011801,-0.378638,-0.595899
218601860,-0.387171,-0.590132
219191919,-0.395789,-0.584306
219781978,-0.404226,-0.578437
220372037,-0.412643,-0.572232
220962096,-0.420796,-0.565998
221552155,-0.42909,-0.559525
222142214,-0.4371,-0.553019
222732273,-0.445137,-0.546413
223322332,-0.453194,-0.539466
223912391,-0.460981,-0.532554
224502450,-0.468654,-0.525379
225092509,-0.476271,-0.518299
225682568,-0.483657,-0.511033
226272627,-0.491134,-0.503553
226862686,-0.498221,-0.496188
227452745,-0.505177,-0.488693
228042804,-0.512176,-0.480905
228632863,-0.519274,-0.472803
229222922,-0.525947,-0.464858
229812981,-0.532432,-0.456892
230403040,-0.538832,-0.448938
230993099,-0.545114,-0.440639
231583158,-0.551292,-0.432292
232173217,-0.557231,-0.424027
232763276,-0.562968,-0.415744
233353335,-0.568868,-0.407094
233943394,-0.574367,-0.398359
234533453,-0.579892,-0.389602
235123512,-0.585343,-0.380594
235713571,-0.590568,-0.371501
236303630,-0.595663,-0.362532
236893689,-0.600594,-0.353461
237483748,-0.605365,-0.344225
238073807,-0.609904,-0.335054
238663866,-0.614393,-0.325735
239253925,-0.618629,-0.316533
239843984,-0.622861,-0.307032
240434043,-0.6269,-0.297468
241024102,-0.630629,-0.288232
241614161,-0.634297,-0.278696
242204220,-0.637859,-0.269038
242794279,-0.641181,-0.259751
243384338,-0.644403,-0.24999
243974397,-0.647472,-0.240455
244564456,-0.650477,-0.23041
245154515,-0.653407,-0.220572
245744574,-0.655822,-0.211204
246334633,-0.658345,-0.20122
246924692,-0.660823,-0.190969
247514751,-0.662831,-0.181433
248104810,-0.664807,-0.171622
248694869,-0.666644,-0.161503
249284928,-0.668376,-0.151448
249874987,-0.669835,-0.141748
250465046,-0.671289,-0.131797
251055105,-0.672501,-0.121887
251645164,-0.673555,-0.111818
252235223,-0.674517,-0.101668
252825282,-0.675228,-0.0918789
253415341,-0.6758,-0.0818896
254005400,-0.676314,-0.0717863
254595459,-0.67645,-0.0621893
255185518,-0.676678,-0.0522646
255775577,-0.676623,-0.0421508
256365636,-0.676442,-0.0323592
256955695,-0.676215,-0.022489
257545754,-0.675752,-0.0124097
258135813,-0.675065,-0.00289378
258725872,-0.674323,0.00685389
259315931,-0.673415,0.0165397
259905990,-0.672401,0.0261467
260496049,-0.67125,0.0357223
261086108,-0.669883,0.0452406
261676167,-0.668429,0.054853
262266226,-0.66681,0.064332
262856285,-0.665064,0.0734908
263446344,-0.663214,0.0831854
264036403,-0.661236,0.092589
264626462,-0.659062,0.101762
265216521,-0.656803,0.110987
265806580,-0.65437,0.120455
266396639,-0.65189,0.12947
266986698,-0.649243,0.138499
267576757,-0.646461,0.147481
268166816,-0.643634,0.156284
268756875,-0.640725,0.165307
269346934,-0.637574,0.174098
269936993,-0.63435,0.182909
270527052,-0.631042,0.191447
271117111,-0.627592,0.200049
271707170,-0.623949,0.208374
272297229,-0.620311,0.216826
272887288,-0.616617,0.22524
273477347,-0.612691,0.233512
274067406,-0.608734,0.241705
274657465,-0.604699,0.249839
275247524,-0.600544,0.257967
275837583,-0.596257,0.265941
276427642,-0.59199,0.27388
277017701,-0.587394,0.281818
277607760,-0.582916,0.28936
278197819,-0.578204,0.297263
278787878,-0.573634,0.304742
279377937,-0.56879,0.312325
279967996,-0.564014,0.319532
280558055,-0.558864,0.327196
281148114,-0.553723,0.334633
281738173,-0.548476,0.341976
282328232,-0.543416,0.348813
282918291,-0.538112,0.355793
283508350,-0.532834,0.362677
284098409,-0.52728,0.369633
284688468,-0.521741,0.376498
285278527,-0.516093,0.383265
285868586,-0.510311,0.389873
286458645,-0.504523,0.39642
287048704,-0.498614,0.402933
287638763,-0.492694,0.409267
288228822,-0.486669,0.41566
288818881,-0.480508,0.421935
289408940,-0.474527,0.427706
289998999,-0.468243,0.43388
290589058,-0.462046,0.439752
291179117,-0.455765,0.44555
291769176,-0.449381,0.451296
292359235,-0.442877,0.456958
292949294,-0.436249,0.462676
293539353,-0.429698,0.468099
294129412,-0.423031,0.473457
294719471,-0.416206,0.478823
295309530,-0.409456,0.484067
295899589,-0.402689,0.489067
296489648,-0.395898,0.494114
297079707,-0.38903,0.49899
297669766,-0.382115,0.503711
298259825,-0.375057,0.508495
298849884,-0.367967,0.513227
299439943,-0.360768,0.517857
300030002,-0.353882,0.522147
300620061,-0.346588,0.526539
301210120,-0.339584,0.530776
301800179,-0.33214,0.535067
302390238,-0.324991,0.539068
302980297,-0.317886,0.542863
303570356,-0.310526,0.546759
304160415,-0.302896,0.550676
304750474,-0.295732,0.554256
305340533,-0.288127,0.55784
305930592,-0.280712,0.56144
306520651,-0.273172,0.564835
307110711,-0.265501,0.568271
307700770,-0.258178,0.571348
308290829,-0.250522,0.574586
308880888,-0.242887,0.577586
309470947,-0.235339,0.580494
310061006,-0.227742,0.583394
310651065,-0.22,0.586171
311241124,-0.21222,0.588907
311831183,-0.204357,0.591496
312421242,-0.196414,0.594142
313011301,-0.187235,0.597008
313601360,-0.179708,0.599182
314191419,-0.171848,0.601382
314781478,-0.163721,0.603648
315371537,-0.155966,0.605576
315961596,-0.147825,0.607541
316551655,-0.139664,0.609469
317141714,-0.131622,0.611197
317731773,-0.123767,0.612722
318321832,-0.11568,0.614296
318911891,-0.107603,0.615774
319501950,-0.0995934,0.617153
320092009,-0.0916459,0.618336
320682068,-0.0838038,0.619513
321272127,-0.0756209,0.620609
321862186,-0.0675409,0.621605
322452245,-0.0594349,0.622446
323042304,-0.0512275,0.623385
323632363,-0.0430925,0.624076
324222422,-0.0351628,0.62459
324812481,-0.0268047,0.625175
325402540,-0.0185004,0.625559
325992599,-0.0105254,0.625965
326582658,-0.00229147,0.626177
327172717,0.00592468,0.626231
327762776,0.0141852,0.62637
328352835,0.0225505,0.626282
328942894,0.0307983,0.62611
329532953,0.0390801,0.625844
330123012,0.0473792,0.625576
330713071,0.0557177,0.625138
331303130,0.0639876,0.624521
331893189,0.0720829,0.623848
332483248,0.080464,0.623159
333073307,0.0886597,0.622324
333663366,0.0970068,0.621276
334253425,0.104984,0.620355
334843484,0.113733,0.619041
335433543,0.121826,0.617799
336023602,0.130161,0.616559
336613661,0.138517,0.61501
337203720,0.146912,0.613461
337793779,0.155024,0.611755
338383838,0.163241,0.610001
338973897,0.171457,0.608063
339563956,0.179816,0.606075
340154015,0.188236,0.603812
340744074,0.196368,0.601682
341334133,0.20453,0.599334
341924192,0.212581,0.596904
342514251,0.220842,0.594266
343104310,0.228991,0.591503
343694369,0.236948,0.588839
344284428,0.245095,0.585942
344874487,0.253272,0.582761
345464546,0.261168,0.579736
346054605,0.26897,0.576573
346644664,0.277408,0.573031
347234723,0.285233,0.569671
347824782,0.293118,0.566066
348414841,0.300903,0.562487
349004900,0.308694,0.558714
349594959,0.316609,0.554879
350185018,0.324425,0.55082
350775077,0.332314,0.546675
351365136,0.339977,0.542404
351955195,0.347473,0.538227
352545254,0.355113,0.533734
353135313,0.362736,0.529174
353725372,0.370137,0.524411
354315431,0.377823,0.519671
354905490,0.385223,0.514616
355495549,0.392686,0.50977
356085608,0.399948,0.504723
356675667,0.407266,0.499426
357265726,0.414441,0.494092
357855785,0.421618,0.488687
358445844,0.428616,0.483245
359035903,0.435718,0.477548
359625962,0.442581,0.47188
360216021,0.44963,0.465876
360806080,0.45645,0.460065
361396139,0.463229,0.454005
361986198,0.469937,0.447737
362576257,0.476433,0.441663
363166316,0.48289,0.435315
363756375,0.48935,0.428909
364346434,0.495847,0.422221
364936493,0.502123,0.415568
365526552,0.508245,0.408884
366116611,0.514284,0.402007
366706670,0.520312,0.395207
367296729,0.526361,0.387959
367886788,0.532227,0.380805
368476847,0.537987,0.373588
369066906,0.543687,0.366215
369656965,0.549145,0.358762
370247024,0.55473,0.351228
370837083,0.560056,0.343587
371427142,0.565412,0.335685
372017201,0.570502,0.328057
372607260,0.575573,0.320093
373197319,0.580586,0.311992
373787378,0.585289,0.304155
374377437,0.590186,0.295688
374967496,0.594901,0.287278
375557555,0.599543,0.27905
376147614,0.60385,0.270765
376737673,0.608215,0.262157
377327732,0.612273,0.253578
377917791,0.616308,0.245023
378507850,0.620178,0.236291
379097909,0.624026,0.227385
379687968,0.627639,0.218579
380278027,0.631296,0.20948
380868086,0.634636,0.200568
381458145,0.637812,0.191836
382048204,0.640991,0.182593
382638263,0.644022,0.173297
383228322,0.646811,0.164153
383818381,0.649614,0.155003
384408440,0.652225,0.145609
384998499,0.65466,0.136329
385588558,0.657035,0.127023
386178617,0.659194,0.117343
386768676,0.66133,0.107934
387358735,0.66325,0.0983912
387948794,0.665056,0.088723
388538853,0.666739,0.0791132
389128912,0.668116,0.0697709
389718971,0.669518,0.0603044
390309030,0.670647,0.0506525
390899089,0.671818,0.0407749
391489148,0.672784,0.0308326
392079207,0.673532,0.021024
392669266,0.67412,0.0112285
393259325,0.674646,0.00129641
393849384,0.674928,-0.00840027
394439443,0.675106,-0.0182221
395029502,0.675193,-0.0280891
395619561,0.675086,-0.0380414
396209620,0.6748,-0.0478179
396799679,0.674415,-0.0575472
397389738,0.673789,-0.0675645
397979797,0.673109,-0.0774843
398569856,0.672214,-0.0872301
399159915,0.671359,-0.0971442
399749974,0.670125,-0.107041
400340033,0.668819,-0.116921
400930092,0.667289,-0.126836
401520151,0.665708,-0.136638
402110210,0.663805,-0.14654
402700269,0.66185,-0.156362
403290328,0.659852,-0.165933
403880387,0.657633,-0.175645
404470446,0.655298,-0.185249
405060505,0.652749,-0.194774
405650564,0.650066,-0.204323
406240623,0.647134,-0.214066
406830682,0.644274,-0.223591
407420741,0.641169,-0.23306
408010800,0.637779,-0.242767
408600859,0.634578,-0.251999
409190918,0.630931,-0.261575
409780977,0.627274,-0.27085
410371036,0.623431,-0.280041
410961096,0.619467,-0.289275
411551155,0.615328,-0.298768
412141214,0.611094,-0.307757
412731273,0.606585,-0.316988
413321332,0.60204,-0.326036
413911391,0.597421,-0.334681
414501450,0.592511,-0.343791
415091509,0.587494,-0.352642
415681568,0.58248,-0.361332
416271627,0.577304,-0.369971
416861686,0.571869,-0.378518
417451745,0.56639,-0.387058
418041804,0.560954,-0.395383
418631863,0.555037,-0.403793
419221922,0.549286,-0.412045
419811981,0.543267,-0.420232
420402040,0.536982,-0.428647
420992099,0.530884,-0.436565
421582158,0.524582,-0.444374
422172217,0.518083,-0.452346
422762276,0.511539,-0.460016
423352335,0.504901,-0.467602
423942394,0.498085,-0.475106
424532453,0.491212,-0.48248
425122512,0.484264,-0.489638
425712571,0.476967,-0.497167
426302630,0.469679,-0.504304
426892689,0.462391,-0.511293
427482748,0.454897,-0.518248
428072807,0.447253,-0.52516
428662866,0.439574,-0.531943
429252925,0.43161,-0.538758
429842984,0.423671,-0.54514
430433043,0.416033,-0.551316
431023102,0.407634,-0.557761
431613161,0.399367,-0.563867
432203220,0.390987,-0.570069
432793279,0.3827,-0.575761
433383338,0.374233,-0.58148
433973397,0.365561,-0.587202
434563456,0.356936,-0.592662
435153515,0.34816,-0.597992
435743574,0.339199,-0.603168
436333633,0.330094,-0.608284
436923692,0.320897,-0.613233
437513751,0.312019,-0.617959
438103810,0.302554,-0.622634
438693869,0.293601,-0.627047
439283928,0.284392,-0.63139
439873987,0.274806,-0.635728
440464046,0.265524,-0.639783
441054105,0.25612,-0.643629
441644164,0.24626,-0.647508
442234223,0.23657,-0.651144
442824282,0.226949,-0.654714
443414341,0.217353,-0.657914
444004400,0.207365,-0.661244
444594459,0.197717,-0.664281
445184518,0.187875,-0.667115
445774577,0.177882,-0.669813
446364636,0.168079,-0.672382
446954695,0.157877,-0.674745
447544754,0.148054,-0.677188
448134813,0.138316,-0.679126
448724872,0.128016,-0.681141
449314931,0.117904,-0.682982
449904990,0.107613,-0.684672
450495049,0.0977995,-0.686156
451085108,0.0877525,-0.687514
451675167,0.0772279,-0.688826
452265226,0.0670899,-0.689779
452855285,0.0569346,-0.690616
453445344,0.0468184,-0.691438
454035403,0.0365545,-0.691839
454625462,0.0263152,-0.692274
455215521,0.0158709,-0.692636
455805580,0.00571197,-0.692705
456395639,-0.00448961,-0.692562
456985698,-0.0148663,-0.692291
457575757,-0.0251263,-0.691935
458165816,-0.0354313,-0.691309
458755875,-0.0457009,-0.690597
459345934,-0.0556113,-0.689832
459935993,-0.0655727,-0.688835
460526052,-0.0759646,-0.687667
461116111,-0.0862192,-0.686336
461706170,-0.0959944,-0.684663
462296229,-0.106002,-0.683186
462886288,-0.116204,-0.681332
463476347,-0.126019,-0.679434
464066406,-0.135914,-0.677394
464656465,-0.145691,-0.675161
465246524,-0.155565,-0.672818
465836583,-0.165449,-0.670249
466426642,-0.174927,-0.667798
467016701,-0.184966,-0.664889
467606760,-0.194462,-0.662015
468196819,-0.204129,-0.658932
468786878,-0.213833,-0.655777
469376937,-0.223309,-0.652552
469966996,-0.232888,-0.649066
470557055,-0.242417,-0.645385
471147114,-0.252085,-0.641575
471737173,-0.261338,-0.637744
472327232,-0.270546,-0.633633
472917291,-0.27996,-0.629521
473507350,-0.289101,-0.625181
474097409,-0.298079,-0.620714
474687468,-0.30731,-0.61597
475277527,-0.316355,-0.611239
475867586,-0.325305,-0.606281
476457645,-0.334294,-0.601094
477047704,-0.342974,-0.595911
477637763,-0.351635,-0.590685
478227822,-0.36043,-0.585044
478817881,-0.369052,-0.579406
479407940,-0.377521,-0.573631
479997999,-0.385831,-0.567728
480588058,-0.393953,-0.561831
481178117,-0.402296,-0.555506
481768176,-0.410319,-0.549272
482358235,-0.418216,-0.542945
482948294,-0.42597,-0.536441
483538353,-0.433813,-0.529743
484128412,-0.441413,-0.523081
484718471,-0.448613,-0.516523
485308530,-0.455932,-0.509425
485898589,-0.463311,-0.502303
486488648,-0.470567,-0.49512
487078707,-0.477541,-0.48789
487668766,-0.484671,-0.480432
488258825,-0.491405,-0.472909
488848884,-0.498215,-0.465173
489438943,-0.504651,-0.457598
490029002,-0.511039,-0.449899
490619061,-0.51755,-0.441867
491209120,-0.523508,-0.434075
491799179,-0.529781,-0.425742
492389238,-0.535599,-0.417741
492979297,-0.541357,-0.409557
493569356,-0.547178,-0.401222
494159415,-0.552686,-0.392827
494749474,-0.557889,-0.384493
495339533,-0.563041,-0.376141
495929592,-0.568262,-0.367377
496519651,-0.573205,-0.358819
497109710,-0.578077,-0.349963
497699769,-0.582675,-0.341268
498289828,-0.58733,-0.332361
498879887,-0.591614,-0.323506
499469946,-0.596081,-0.314294
500060005,-0.600197,-0.30524
500650064,-0.604131,-0.296325
501240123,-0.608012,-0.287162
501830182,-0.611653,-0.278156
502420241,-0.61514,-0.268815
503010300,-0.618711,-0.259477
503600359,-0.621985,-0.250133
504190418,-0.625061,-0.240773
504780477,-0.628133,-0.231336
505370536,-0.630803,-0.222196
505960595,-0.633534,-0.212889
506550654,-0.636228,-0.203033
507140713,-0.638519,-0.19366
507730772,-0.640789,-0.184228
508320831,-0.642938,-0.1748
508910890,-0.644902,-0.165276
509500949,-0.646705,-0.155724
510091008,-0.648364,-0.146171
510681067,-0.649897,-0.136557
511271126,-0.651269,-0.126954
511861185,-0.652545,-0.117434
512451244,-0.653691,-0.107915
513041303,-0.654647,-0.0983341
513631362,-0.655483,-0.0886771
514221422,-0.656135,-0.0790265
514811481,-0.65664,-0.0696723
515401540,-0.657036,-0.0600451
515991599,-0.65729,-0.0503115
516581658,-0.657453,-0.0409774
517171717,-0.657419,-0.031436
517761776,-0.657199,-0.0218321
518351835,-0.656931,-0.0125021
518941894,-0.656443,-0.00301157
519531953,-0.655854,0.00650824
520122012,-0.655131,0.0159254
520712071,-0.654247,0.0253135
521302130,-0.653201,0.0348251
521892189,-0.652109,0.0441058
522482248,-0.650766,0.053379
523072307,-0.649382,0.0628452
523662366,-0.64787,0.0719207
524252425,-0.646233,0.0808987
524842484,-0.644389,0.090091
525432543,-0.64254,0.0989654
526022602,-0.640423,0.108292
526612661,-0.638213,0.117297
527202720,-0.63595,0.126283
527792779,-0.633553,0.135171
528382838,-0.63096,0.143927
528972897,-0.628259,0.152886
529562956,-0.625445,0.161651
530153015,-0.622585,0.170289
530743074,-0.619468,0.178995
531333133,-0.616371,0.187509
531923192,-0.613004,0.196175
532513251,-0.609658,0.204608
533103310,-0.606166,0.212867
533693369,-0.602435,0.22154
534283428,-0.598777,0.22955
534873487,-0.594867,0.237935
535463546,-0.590965,0.245929
536053605,-0.586978,0.25406
536643664,-0.582733,0.262124
537233723,-0.578519,0.270088
537823782,-0.57418,0.277854
538413841,-0.56963,0.285714
539003900,-0.564928,0.29357
539593959,-0.560501,0.300906
540184018,-0.555733,0.308379
540774077,-0.550843,0.315919
541364136,-0.545826,0.323458
541954195,-0.541011,0.330465
542544254,-0.535744,0.337702
543134313,-0.530579,0.344766
543724372,-0.525315,0.351857
544314431,-0.519911,0.358731
544904490,-0.514456,0.365575
545494549,-0.508891,0.372446
546084608,-0.503269,0.379029
546674667,-0.497472,0.38593
547264726,-0.491932,0.392104
547854785,-0.485976,0.398675
548444844,-0.479955,0.404987
549034903,-0.474048,0.411224
549624962,-0.468048,0.417223
550215021,-0.461814,0.423492
550805080,-0.45565,0.429356
551395139,-0.449327,0.435235
551985198,-0.44275,0.441141
552575257,-0.436416,0.446736
553165316,-0.430061,0.452163
553755375,-0.423521,0.457696
554345434,-0.416952,0.463038
554935493,-0.410213,0.468383
555525552,-0.403443,0.473655
556115611,-0.396481,0.478801
556705670,-0.389721,0.483852
557295729,-0.382842,0.488588
557885788,-0.37596,0.493486
558475847,-0.369036,0.498112
559065906,-0.361725,0.502889
559655965,-0.354782,0.507362
560246024,-0.347619,0.511769
560836083,-0.340468,0.516085
561426142,-0.333225,0.520355
562016201,-0.32596,0.524484
562606260,-0.318615,0.528406
563196319,-0.311247,0.53244
563786378,-0.303788,0.536239
564376437,-0.296234,0.539976
564966496,-0.288975,0.543602
565556555,-0.281054,0.547268
566146614,-0.273502,0.550663
566736673,-0.265903,0.554093
567326732,-0.258388,0.557284
567916791,-0.250325,0.560593
568506850,-0.242839,0.563433
569096909,-0.235002,0.566432
569686968,-0.227058,0.569345
570277027,-0.219317,0.572126
570867086,-0.211562,0.57467
571457145,-0.203592,0.577306
572047204,-0.195916,0.579617
572637263,-0.188047,0.582013
573227322,-0.180371,0.58409
573817381,-0.17237,0.586217
574407440,-0.164597,0.588116
574997499,-0.156715,0.590101
575587558,-0.148691,0.591911
576177617,-0.140742,0.593665
576767676,-0.132652,0.595418
577357735,-0.12479,0.596874
577947794,-0.116984,0.598221
578537853,-0.108963,0.599564
579127912,-0.101154,0.60074
579717971,-0.0931202,0.60186
580308030,-0.0849519,0.602862
580898089,-0.0767515,0.603795
581488148,-0.069039,0.604542
582078207,-0.060809,0.605242
582668266,-0.0527581,0.605992
583258325,-0.0447145,0.606491
583848384,-0.0363745,0.606905
584438443,-0.028437,0.607282
585028502,-0.0203297,0.607411
585618561,-0.0125275,0.607547
586208620,-0.00426223,0.607624
586798679,0.0034126,0.607677
587388738,0.011547,0.607314
587978797,0.0195557,0.607043
588568856,0.0276411,0.606628
589158915,0.035733,0.606215
589748974,0.0437496,0.60564
590339033,0.0517866,0.604855
590929092,0.0597415,0.604069
591519151,0.067981,0.603273
592109210,0.0757969,0.602257
592699269,0.0836536,0.601241
593289328,0.091767,0.600084
593879387,0.0998355,0.598804
594469446,0.10763,0.597501
595059505,0.115507,0.595972
595649564,0.123422,0.594404
596239623,0.131384,0.5928
596829682,0.139232,0.591023
597419741,0.147055,0.589211
598009800,0.154863,0.587191
598599859,0.162643,0.585186
599189918,0.170541,0.583028
599779977,0.178006,0.580797
600370036,0.185924,0.578517
600960095,0.193699,0.576086
601550154,0.201368,0.573545
602140213,0.20888,0.570971
602730272,0.216336,0.568343
603320331,0.224162,0.565341
603910390,0.23178,0.56249
604500449,0.239124,0.559519
605090508,0.246595,0.556413
605680567,0.254116,0.553246
606270626,0.261443,0.549999
606860685,0.268951,0.546599
607450744,0.276233,0.543204
608040803,0.283609,0.53965
608630862,0.29085,0.536015
609220921,0.297988,0.53231
609810980,0.305231,0.528436
610401039,0.312486,0.5245
610991098,0.31966,0.520391
611581157,0.326301,0.516486
612171216,0.333376,0.512334
612761275,0.340772,0.507946
613351334,0.347496,0.503618
613941393,0.354408,0.499095
614531452,0.361319,0.494424
615121511,0.36789,0.490049
615711570,0.374544,0.485135
616301629,0.381335,0.480299
616891688,0.387876,0.475548
617481747,0.394423,0.470473
618071807,0.400883,0.465348
618661866,0.40738,0.460231
619251925,0.413857,0.454892
619841984,0.420193,0.4495
620432043,0.426392,0.444061
621022102,0.432713,0.438499
621612161,0.438849,0.432931
622202220,0.444764,0.427248
622792279,0.450859,0.421334
623382338,0.45693,0.415466
623972397,0.462805,0.409439
624562456,0.468464,0.403536
625152515,0.474181,0.397237
625742574,0.479925,0.391127
626332633,0.485408,0.384843
626922692,0.491177,0.378322
627512751,0.496603,0.371825
628102810,0.501893,0.365278
628692869,0.507195,0.358812
629282928,0.512461,0.35197
629872987,0.517465,0.345429
630463046,0.522499,0.338607
631053105,0.527492,0.331607
631643164,0.532458,0.324521
632233223,0.537277,0.31725
632823282,0.541934,0.310184
633413341,0.546472,0.303005
634003400,0.551092,0.295525
634593459,0.555606,0.288179
635183518,0.559952,0.280708
635773577,0.56401,0.273508
636363636,0.568203,0.265968
636953695,0.572273,0.258234
637543754,0.576298,0.250508
638133813,0.58022,0.242659
638723872,0.583741,0.235026
639313931,0.587633,0.226922
639903990,0.591176,0.218925
640494049,0.59457,0.211162
641084108,0.597919,0.202862
641674167,0.601221,0.194739
642264226,0.604391,0.186486
642854285,0.607428,0.178176
643444344,0.610383,0.17
644034403,0.613152,0.161637
