Frequency (Hz),S12 Real,S12 Imaginary
196179617,-0.0151053,-0.713597
196769676,-0.0256263,-0.713345
197359735,-0.0359296,-0.71291
197949794,-0.0463423,-0.712262
198539853,-0.05676,-0.711495
199129912,-0.066969,-0.710646
199719971,-0.077713,-0.709575
200310030,-0.0877558,-0.708378
200900089,-0.0979818,-0.707028
201490148,-0.108545,-0.70549
202080207,-0.118776,-0.703734
202670266,-0.129283,-0.701906
203260325,-0.139508,-0.69988
203850385,-0.149887,-0.697655
204440444,-0.160266,-0.695411
205030503,-0.170293,-0.692993
205620562,-0.180359,-0.690258
206210621,-0.190751,-0.68755
206800680,-0.20051,-0.68468
207390739,-0.210772,-0.681652
207980798,-0.220551,-0.678498
208570857,-0.230344,-0.675153
209160916,-0.240477,-0.67158
209750975,-0.250023,-0.667936
210341034,-0.26001,-0.66405
210931093,-0.269648,-0.660109
211521152,-0.279127,-0.656043
212111211,-0.28858,-0.651902
212701270,-0.298323,-0.647414
213291329,-0.307876,-0.642751
213881388,-0.317354,-0.63802
214471447,-0.326471,-0.633304
215061506,-0.33573,-0.628248
215651565,-0.344951,-0.623055
216241624,-0.354068,-0.61783
216831683,-0.362849,-0.612477
217421742,-0.371909,-0.606881
218011801,-0.38093,-0.601171
218601860,-0.389599,-0.595385
219191919,-0.398213,-0.589453
219781978,-0.406725,-0.583488
220372037,-0.415293,-0.57712
220962096,-0.423528,-0.570847
221552155,-0.431985,-0.564291
222142214,-0.439946,-0.557861
222732273,-0.448011,-0.551073
223322332,-0.456035,-0.544253
223912391,-0.463727,-0.537368
224502450,-0.471678,-0.530089
225092509,-0.479257,-0.522997
225682568,-0.486937,-0.515377
226272627,-0.494116,-0.508074
226862686,-0.501374,-0.500474
227452745,-0.508516,-0.49283
228042804,-0.515606,-0.48497
228632863,-0.522509,-0.477088
229222922,-0.52936,-0.469107
229812981,-0.5361,-0.460834
230403040,-0.542683,-0.452487
230993099,-0.548722,-0.444674
231583158,-0.554988,-0.436218
232173217,-0.561027,-0.427765
232763276,-0.567037,-0.41904
233353335,-0.572789,-0.41049
233943394,-0.578601,-0.401481
234533453,-0.584099,-0.392833
235123512,-0.589443,-0.384013
235713571,-0.594717,-0.375013
236303630,-0.59975,-0.365905
236893689,-0.60457,-0.356826
237483748,-0.60966,-0.347341
238073807,-0.614078,-0.338327
238663866,-0.618521,-0.329064
239253925,-0.622954,-0.31956
239843984,-0.627131,-0.310204
240434043,-0.631005,-0.300901
241024102,-0.63484,-0.291363
241614161,-0.638781,-0.281516
242204220,-0.642347,-0.271924
242794279,-0.645673,-0.262438
243384338,-0.648948,-0.252742
243974397,-0.651952,-0.243209
244564456,-0.654896,-0.233544
245154515,-0.657758,-0.223618
245744574,-0.66036,-0.213905
246334633,-0.662962,-0.203873
246924692,-0.665273,-0.193995
247514751,-0.667489,-0.183916
248104810,-0.669466,-0.174105
248694869,-0.671419,-0.164251
249284928,-0.673105,-0.153999
249874987,-0.674711,-0.14404
250465046,-0.676146,-0.133875
251055105,-0.677281,-0.124115
251645164,-0.678508,-0.113919
252235223,-0.679363,-0.104011
252825282,-0.68013,-0.0940489
253415341,-0.680732,-0.0839658
254005400,-0.681237,-0.0738183
254595459,-0.681562,-0.0639026
255185518,-0.681737,-0.0538962
255775577,-0.681718,-0.0439593
256365636,-0.681573,-0.0342225
256955695,-0.681342,-0.0242469
257545754,-0.68082,-0.0142068
258135813,-0.680203,-0.00450555
258725872,-0.679484,0.00525583
259315931,-0.678575,0.0150137
259905990,-0.677545,0.0247404
260496049,-0.676366,0.0343889
261086108,-0.67511,0.0438951
261676167,-0.67373,0.0537167
262266226,-0.672109,0.0631972
262856285,-0.670488,0.0726144
263446344,-0.66862,0.0820249
264036403,-0.666549,0.0919209
264626462,-0.664422,0.101066
265216521,-0.662253,0.110369
265806580,-0.659843,0.119641
266396639,-0.657325,0.128736
266986698,-0.654784,0.137915
267576757,-0.652008,0.147014
268166816,-0.649167,0.155975
268756875,-0.646089,0.165061
269346934,-0.643081,0.173829
269936993,-0.63982,0.182661
270527052,-0.636544,0.191363
271117111,-0.633041,0.200011
271707170,-0.629562,0.208628
272297229,-0.625975,0.216974
272887288,-0.622185,0.225353
273477347,-0.618294,0.233865
274067406,-0.614297,0.242112
274657465,-0.610278,0.250393
275247524,-0.606153,0.258338
275837583,-0.601876,0.266464
276427642,-0.597502,0.274544
277017701,-0.592996,0.282443
277607760,-0.588542,0.290147
278197819,-0.583926,0.297907
278787878,-0.579089,0.30573
279377937,-0.574395,0.313368
279967996,-0.569378,0.320919
280558055,-0.564458,0.328333
281148114,-0.559394,0.33581
281738173,-0.554273,0.343132
282328232,-0.548969,0.350347
282918291,-0.543618,0.357447
283508350,-0.538262,0.364427
284098409,-0.5327,0.371506
284688468,-0.527199,0.378325
285278527,-0.521512,0.385044
285868586,-0.515775,0.391877
286458645,-0.509977,0.398495
287048704,-0.503986,0.405114
287638763,-0.49815,0.411508
288228822,-0.492171,0.41773
288818881,-0.485949,0.424247
289408940,-0.479753,0.430288
289998999,-0.473504,0.436344
290589058,-0.467169,0.442407
291179117,-0.460831,0.448315
291769176,-0.454377,0.454241
292359235,-0.447946,0.459848
292949294,-0.441329,0.465593
293539353,-0.434793,0.471074
294129412,-0.428213,0.476415
294719471,-0.421437,0.481874
295309530,-0.414539,0.487173
295899589,-0.407715,0.492325
296489648,-0.400665,0.497588
297079707,-0.393771,0.502508
297669766,-0.386757,0.507474
298259825,-0.379676,0.512277
298849884,-0.372501,0.516999
299439943,-0.365453,0.5216
300030002,-0.358302,0.526139
300620061,-0.351101,0.530465
301210120,-0.344003,0.534706
301800179,-0.336537,0.539121
302390238,-0.329118,0.543178
302980297,-0.321683,0.547292
303570356,-0.314383,0.551212
304160415,-0.307091,0.555016
304750474,-0.299603,0.558735
305340533,-0.292199,0.562392
305930592,-0.28462,0.565955
306520651,-0.277109,0.569367
307110711,-0.269248,0.572962
307700770,-0.261648,0.576104
308290829,-0.254074,0.579369
308880888,-0.246476,0.582436
309470947,-0.238383,0.585566
310061006,-0.230773,0.588554
310651065,-0.223135,0.591281
311241124,-0.21532,0.594027
311831183,-0.207456,0.596681
312421242,-0.19925,0.599316
313011301,-0.190295,0.602126
313601360,-0.182104,0.604694
314191419,-0.174255,0.606873
314781478,-0.166259,0.609103
315371537,-0.158104,0.611098
315961596,-0.150136,0.613106
316551655,-0.142231,0.614939
317141714,-0.134178,0.616729
317731773,-0.126046,0.618439
318321832,-0.117706,0.620071
318911891,-0.109616,0.621537
319501950,-0.10161,0.622905
320092009,-0.0934553,0.624249
320682068,-0.0851068,0.625415
321272127,-0.0772401,0.626509
321862186,-0.0688921,0.627551
322452245,-0.0607228,0.62854
323042304,-0.0526815,0.629318
323632363,-0.0443578,0.629986
324222422,-0.0360724,0.630757
324812481,-0.0277786,0.631285
325402540,-0.0194695,0.631678
325992599,-0.0110995,0.631938
326582658,-0.00311007,0.632197
327172717,0.00527101,0.632347
327762776,0.0136968,0.632348
328352835,0.0220106,0.63224
328942894,0.0303023,0.632095
329532953,0.0387572,0.631902
330123012,0.0471546,0.63154
330713071,0.0556117,0.631054
331303130,0.0638973,0.630511
331893189,0.0723354,0.629904
332483248,0.0806546,0.629151
333073307,0.0890922,0.628211
333663366,0.0971978,0.627352
334253425,0.105929,0.626296
334843484,0.113987,0.625109
335433543,0.122565,0.623823
336023602,0.130824,0.622497
336613661,0.139217,0.620891
337203720,0.147537,0.619394
337793779,0.156133,0.617673
338383838,0.16438,0.61595
338973897,0.172856,0.614054
339563956,0.181045,0.611915
340154015,0.189558,0.609784
340744074,0.19774,0.607586
341334133,0.205922,0.605209
341924192,0.214149,0.602753
342514251,0.222403,0.600163
343104310,0.230704,0.597333
343694369,0.239074,0.594477
344284428,0.247029,0.591609
344874487,0.255119,0.588607
345464546,0.263336,0.585403
346054605,0.270897,0.582302
346644664,0.279297,0.578726
347234723,0.287502,0.575331
347824782,0.295354,0.571694
348414841,0.303391,0.567931
349004900,0.31134,0.564143
349594959,0.319379,0.560169
350185018,0.327191,0.556145
350775077,0.3348,0.552007
351365136,0.342856,0.547615
351955195,0.350391,0.543365
352545254,0.358227,0.538782
353135313,0.365961,0.534123
353725372,0.373499,0.52942
354315431,0.381221,0.524462
354905490,0.388626,0.519578
355495549,0.396081,0.514472
356085608,0.403579,0.509259
356675667,0.410877,0.504104
357265726,0.41819,0.498623
357855785,0.425225,0.49323
358445844,0.432419,0.487595
359035903,0.439588,0.481816
359625962,0.446694,0.476065
360216021,0.453495,0.470256
360806080,0.460463,0.464098
361396139,0.467167,0.458112
361986198,0.473917,0.451785
362576257,0.480598,0.445549
363166316,0.487319,0.438959
363756375,0.493626,0.432667
364346434,0.49998,0.425994
364936493,0.506371,0.41923
365526552,0.512542,0.412491
366116611,0.518848,0.405554
366706670,0.524947,0.398335
367296729,0.530926,0.391316
367886788,0.536842,0.383934
368476847,0.542644,0.376733
369066906,0.548344,0.369226
369656965,0.553977,0.361657
370247024,0.559558,0.353904
370837083,0.564912,0.346311
371427142,0.570302,0.33843
372017201,0.575472,0.330348
372607260,0.580709,0.322379
373197319,0.585602,0.314436
373787378,0.590632,0.305982
374377437,0.595374,0.297637
374967496,0.600025,0.289496
375557555,0.604688,0.280963
376147614,0.609071,0.272426
376737673,0.613407,0.263877
377327732,0.617479,0.255294
377917791,0.621458,0.246722
378507850,0.625282,0.238097
379097909,0.628948,0.229486
379687968,0.63286,0.220095
380278027,0.63643,0.211125
380868086,0.639858,0.20205
381458145,0.643048,0.193093
382048204,0.64619,0.183965
382638263,0.64921,0.174603
383228322,0.65216,0.165179
383818381,0.654822,0.156084
384408440,0.657399,0.146828
384998499,0.659896,0.137191
385588558,0.662273,0.127644
386178617,0.66444,0.118308
386768676,0.666521,0.108602
387358735,0.668455,0.0992009
387948794,0.67031,0.0894527
388538853,0.67196,0.0797855
389128912,0.673417,0.0700962
389718971,0.67467,0.0605511
390309030,0.675898,0.0506354
390899089,0.676898,0.0408223
391489148,0.677832,0.0310634
392079207,0.678653,0.021058
392669266,0.67932,0.0110482
393259325,0.679697,0.0012219
393849384,0.68001,-0.00829335
394439443,0.680246,-0.0184778
395029502,0.680176,-0.0284438
395619561,0.680119,-0.0382784
396209620,0.679793,-0.0480731
396799679,0.679324,-0.0580624
397389738,0.678708,-0.0681514
397979797,0.678001,-0.0781689
398569856,0.677176,-0.0877877
399159915,0.676091,-0.0981115
399749974,0.674892,-0.108058
400340033,0.673477,-0.117993
400930092,0.672,-0.127694
401520151,0.67035,-0.137694
402110210,0.66856,-0.147609
402700269,0.666587,-0.1575
403290328,0.664486,-0.167322
403880387,0.662177,-0.17724
404470446,0.659814,-0.186766
405060505,0.657386,-0.196229
405650564,0.654643,-0.206108
406240623,0.651748,-0.215759
406830682,0.648743,-0.225436
407420741,0.645605,-0.234877
408010800,0.642307,-0.244447
408600859,0.638966,-0.253915
409190918,0.635276,-0.263539
409780977,0.631668,-0.272713
410371036,0.627922,-0.281987
410961096,0.623753,-0.291324
411551155,0.619653,-0.300539
412141214,0.615267,-0.309955
412731273,0.610855,-0.318861
413321332,0.60631,-0.327921
413911391,0.601589,-0.336916
414501450,0.596673,-0.345834
415091509,0.591695,-0.354928
415681568,0.586547,-0.363614
416271627,0.581235,-0.372472
416861686,0.575892,-0.381082
417451745,0.570414,-0.389336
418041804,0.56474,-0.398044
418631863,0.559111,-0.406335
419221922,0.553265,-0.414677
419811981,0.547174,-0.422953
420402040,0.541099,-0.431155
420992099,0.534773,-0.4393
421582158,0.528184,-0.447509
422172217,0.521798,-0.455229
422762276,0.515209,-0.463128
423352335,0.508463,-0.470773
423942394,0.501697,-0.478237
424532453,0.494597,-0.485849
425122512,0.487493,-0.493194
425712571,0.480316,-0.500648
426302630,0.472846,-0.507763
426892689,0.465473,-0.514912
427482748,0.457907,-0.521945
428072807,0.450428,-0.528688
428662866,0.442621,-0.535426
429252925,0.434903,-0.541992
429842984,0.426828,-0.548673
430433043,0.41875,-0.555048
431023102,0.410403,-0.561475
431613161,0.402261,-0.567587
432203220,0.393907,-0.573558
432793279,0.385576,-0.579414
433383338,0.376701,-0.585247
433973397,0.368128,-0.590855
434563456,0.359297,-0.596423
435153515,0.350291,-0.601935
435743574,0.341297,-0.607227
436333633,0.332336,-0.612146
436923692,0.323355,-0.617052
437513751,0.313892,-0.621913
438103810,0.304764,-0.626614
438693869,0.295511,-0.631135
439283928,0.286125,-0.635527
439873987,0.276565,-0.639782
440464046,0.267327,-0.643897
441054105,0.257784,-0.647735
441644164,0.24827,-0.651458
442234223,0.238721,-0.655065
442824282,0.228959,-0.658616
443414341,0.218997,-0.661981
444004400,0.209109,-0.665258
444594459,0.199558,-0.668184
445184518,0.189489,-0.67109
445774577,0.179625,-0.673807
446364636,0.169404,-0.676551
446954695,0.159713,-0.678941
447544754,0.149605,-0.681263
448134813,0.139566,-0.683328
448724872,0.12947,-0.685351
449314931,0.119412,-0.686982
449904990,0.109006,-0.688771
450495049,0.0987672,-0.690433
451085108,0.0884655,-0.691729
451675167,0.0783651,-0.692894
452265226,0.0679808,-0.693914
452855285,0.057577,-0.694947
453445344,0.0471329,-0.695727
454035403,0.0369758,-0.696115
454625462,0.0268374,-0.696552
455215521,0.0163289,-0.696824
455805580,0.00619918,-0.696963
456395639,-0.0044454,-0.696854
456985698,-0.0143894,-0.696523
457575757,-0.0244522,-0.69619
458165816,-0.0350542,-0.69559
458755875,-0.0448771,-0.694953
459345934,-0.0551785,-0.694064
459935993,-0.06555,-0.693061
460526052,-0.0756662,-0.691931
461116111,-0.0857783,-0.6904
461706170,-0.0959204,-0.689
462296229,-0.105982,-0.687307
462886288,-0.116063,-0.68562
463476347,-0.126029,-0.683714
464066406,-0.136061,-0.681553
464656465,-0.145979,-0.67943
465246524,-0.155874,-0.677041
465836583,-0.165887,-0.674536
466426642,-0.175756,-0.671834
467016701,-0.185473,-0.669059
467606760,-0.195383,-0.666124
468196819,-0.20478,-0.663122
468786878,-0.214419,-0.659954
469376937,-0.2239,-0.656715
469966996,-0.233651,-0.653071
470557055,-0.243256,-0.64948
471147114,-0.252534,-0.645838
471737173,-0.262129,-0.641768
472327232,-0.27144,-0.637746
472917291,-0.280873,-0.633421
473507350,-0.289813,-0.629282
474097409,-0.299013,-0.624735
474687468,-0.308247,-0.620042
475277527,-0.31745,-0.615182
475867586,-0.326468,-0.610268
476457645,-0.335372,-0.605026
477047704,-0.344324,-0.599805
477637763,-0.353374,-0.594344
478227822,-0.361941,-0.588929
478817881,-0.370461,-0.583219
479407940,-0.378893,-0.577541
479997999,-0.387289,-0.57163
480588058,-0.395455,-0.565482
481178117,-0.403776,-0.559343
481768176,-0.411862,-0.553025
482358235,-0.41979,-0.546689
482948294,-0.427663,-0.540112
483538353,-0.435552,-0.533392
484128412,-0.443183,-0.526619
484718471,-0.450455,-0.520081
485308530,-0.457838,-0.513101
485898589,-0.465217,-0.506106
486488648,-0.472443,-0.498766
487078707,-0.479741,-0.49131
487668766,-0.486674,-0.483823
488258825,-0.493524,-0.476355
488848884,-0.500249,-0.468777
489438943,-0.506879,-0.460977
490029002,-0.513199,-0.453387
490619061,-0.519787,-0.445313
491209120,-0.525927,-0.437202
491799179,-0.531997,-0.429192
492389238,-0.537804,-0.421231
492979297,-0.543697,-0.412956
493569356,-0.549441,-0.404595
494159415,-0.55502,-0.396067
494749474,-0.560514,-0.387592
495339533,-0.565776,-0.378999
495929592,-0.570855,-0.370732
496519651,-0.575851,-0.361993
497109710,-0.580613,-0.353319
497699769,-0.58537,-0.344536
498289828,-0.589986,-0.33551
498879887,-0.594359,-0.326751
499469946,-0.598725,-0.317759
500060005,-0.602911,-0.308611
500650064,-0.607008,-0.299432
501240123,-0.610922,-0.290232
501830182,-0.614613,-0.281116
502420241,-0.618276,-0.271799
503010300,-0.621798,-0.262461
503600359,-0.624985,-0.253309
504190418,-0.628147,-0.244079
504780477,-0.631106,-0.23473
505370536,-0.634115,-0.22515
505960595,-0.636752,-0.215727
506550654,-0.639418,-0.206261
507140713,-0.641788,-0.196618
507730772,-0.644121,-0.187099
508320831,-0.646317,-0.17742
508910890,-0.648268,-0.168077
509500949,-0.650136,-0.158491
510091008,-0.651785,-0.149161
510681067,-0.653511,-0.139163
511271126,-0.654945,-0.129536
511861185,-0.656283,-0.11985
512451244,-0.65735,-0.110247
513041303,-0.658426,-0.100682
513631362,-0.659253,-0.0911274
514221422,-0.659938,-0.0813881
514811481,-0.660503,-0.0718842
515401540,-0.660904,-0.06232
515991599,-0.661185,-0.0528334
516581658,-0.661374,-0.0431374
517171717,-0.66138,-0.0335258
517761776,-0.661239,-0.0242965
518351835,-0.661011,-0.0145682
518941894,-0.660537,-0.00504238
519531953,-0.660034,0.00452206
520122012,-0.659269,0.0140226
520712071,-0.658503,0.023567
521302130,-0.657508,0.0330568
521892189,-0.65635,0.0422023
522482248,-0.655195,0.0515332
523072307,-0.65387,0.0609592
523662366,-0.652368,0.0700942
524252425,-0.650594,0.0793852
524842484,-0.648911,0.088562
525432543,-0.64709,0.0977644
526022602,-0.644965,0.106971
526612661,-0.642858,0.116147
527202720,-0.640546,0.125082
527792779,-0.638182,0.133959
528382838,-0.635603,0.142922
528972897,-0.632993,0.151759
529562956,-0.630237,0.160654
530153015,-0.627261,0.169228
530743074,-0.624274,0.177998
531333133,-0.621153,0.18661
531923192,-0.617798,0.195501
532513251,-0.614557,0.203843
533103310,-0.610946,0.212481
533693369,-0.607358,0.220998
534283428,-0.603805,0.228995
534873487,-0.599925,0.237404
535463546,-0.595925,0.245732
536053605,-0.591848,0.253796
536643664,-0.58776,0.261961
537233723,-0.583383,0.270144
537823782,-0.579082,0.277957
538413841,-0.574639,0.285976
539003900,-0.570126,0.29362
539593959,-0.565512,0.301154
540184018,-0.560857,0.308654
540774077,-0.556055,0.31616
541364136,-0.551016,0.323712
541954195,-0.545938,0.331114
542544254,-0.540825,0.338475
543134313,-0.535681,0.345494
543724372,-0.530433,0.352653
544314431,-0.525089,0.359456
544904490,-0.519522,0.366472
545494549,-0.514085,0.373401
546084608,-0.5084,0.380136
546674667,-0.502589,0.386935
547264726,-0.496772,0.393607
547854785,-0.491021,0.399921
548444844,-0.485063,0.406346
549034903,-0.479044,0.412656
549624962,-0.472911,0.418922
550215021,-0.466763,0.425003
550805080,-0.460457,0.43119
551395139,-0.454054,0.437186
551985198,-0.447657,0.443131
552575257,-0.441183,0.448863
553165316,-0.434688,0.454511
553755375,-0.428186,0.45998
554345434,-0.421584,0.465416
554935493,-0.414955,0.47074
555525552,-0.408131,0.476067
556115611,-0.401304,0.481225
556705670,-0.394401,0.486268
557295729,-0.387312,0.491475
557885788,-0.380391,0.496267
558475847,-0.373325,0.501037
559065906,-0.36652,0.505566
559655965,-0.35913,0.510355
560246024,-0.351959,0.514818
560836083,-0.344666,0.51919
561426142,-0.33743,0.523443
562016201,-0.32994,0.527768
562606260,-0.322614,0.531916
563196319,-0.315154,0.535853
563786378,-0.307787,0.539775
564376437,-0.300077,0.543689
564966496,-0.292733,0.547219
565556555,-0.285013,0.550973
566146614,-0.277272,0.554429
566736673,-0.269478,0.55798
567326732,-0.261706,0.561245
567916791,-0.254116,0.564361
568506850,-0.246158,0.567569
569096909,-0.238532,0.570498
569686968,-0.23067,0.573398
570277027,-0.222787,0.576258
570867086,-0.214992,0.578968
571457145,-0.207199,0.581438
572047204,-0.199216,0.583936
572637263,-0.19149,0.586222
573227322,-0.183444,0.588461
573817381,-0.175527,0.590548
574407440,-0.167457,0.592726
574997499,-0.159197,0.594649
575587558,-0.151661,0.596481
576177617,-0.143442,0.59832
576767676,-0.135445,0.600022
577357735,-0.12729,0.601587
577947794,-0.119362,0.603015
578537853,-0.111176,0.604225
579127912,-0.102979,0.60559
579717971,-0.0951251,0.606672
580308030,-0.0869806,0.607842
580898089,-0.0789572,0.608811
581488148,-0.0707426,0.609649
582078207,-0.0630109,0.610302
582668266,-0.0548946,0.610903
583258325,-0.0465506,0.611494
583848384,-0.0384738,0.611972
584438443,-0.0300637,0.61233
585028502,-0.0220183,0.612538
585618561,-0.0137589,0.612697
586208620,-0.00559844,0.612701
586798679,0.00266162,0.612637
587388738,0.010395,0.612408
587978797,0.0186498,0.61225
588568856,0.0266947,0.611863
589158915,0.0349262,0.611385
589748974,0.042971,0.610857
590339033,0.0513303,0.610209
590929092,0.059303,0.609464
591519151,0.0672791,0.60857
592109210,0.0755736,0.607518
592699269,0.0834866,0.606499
593289328,0.091532,0.605386
593879387,0.0996523,0.604057
594469446,0.107664,0.602662
595059505,0.115596,0.601334
595649564,0.123454,0.599665
596239623,0.13178,0.598027
596829682,0.139677,0.59622
597419741,0.147461,0.594363
598009800,0.155427,0.592387
598599859,0.163059,0.590454
599189918,0.171071,0.588199
599779977,0.17884,0.586042
600370036,0.186772,0.583632
600960095,0.194427,0.581174
601550154,0.202244,0.578622
602140213,0.209865,0.576039
602730272,0.217412,0.573316
603320331,0.225175,0.570582
603910390,0.232916,0.56754
604500449,0.240743,0.564413
605090508,0.248138,0.561328
605680567,0.255602,0.558132
606270626,0.263128,0.554865
606860685,0.270553,0.551445
607450744,0.278064,0.547915
608040803,0.285326,0.544442
608630862,0.292701,0.540794
609220921,0.299865,0.53697
609810980,0.307205,0.533115
610401039,0.31423,0.529315
610991098,0.321608,0.525094
611581157,0.328487,0.521179
612171216,0.335741,0.516797
612761275,0.342577,0.51258
613351334,0.349582,0.508157
613941393,0.356579,0.503516
614531452,0.363636,0.498985
615121511,0.370452,0.494289
615711570,0.377103,0.48954
616301629,0.383764,0.48467
616891688,0.390398,0.479729
617481747,0.397162,0.474573
618071807,0.403628,0.469453
618661866,0.4102,0.464127
619251925,0.416737,0.458754
619841984,0.422726,0.453614
620432043,0.429409,0.447977
621022102,0.435574,0.442497
621612161,0.441841,0.436707
622202220,0.448063,0.43079
622792279,0.453997,0.425093
623382338,0.459998,0.419119
623972397,0.465919,0.413083
624562456,0.471769,0.406989
625152515,0.477645,0.400737
625742574,0.483383,0.39447
626332633,0.488953,0.38821
626922692,0.49456,0.381729
627512751,0.499972,0.375244
628102810,0.505316,0.3687
628692869,0.510726,0.361798
629282928,0.516155,0.354968
629872987,0.521227,0.348105
630463046,0.526226,0.341368
631053105,0.531253,0.334318
631643164,0.535997,0.327403
632233223,0.540928,0.320144
632823282,0.545543,0.313016
633413341,0.550268,0.30578
634003400,0.555023,0.298147
634593459,0.559372,0.29099
635183518,0.563652,0.283437
635773577,0.568011,0.275766
636363636,0.572168,0.268119
636953695,0.576234,0.260503
637543754,0.580136,0.252838
638133813,0.583923,0.24519
638723872,0.58797,0.236923
639313931,0.591531,0.229166
639903990,0.595105,0.221198
640494049,0.598609,0.213079
641084108,0.602,0.204758
641674167,0.605241,0.196532
642264226,0.608406,0.188604
642854285,0.611473,0.18022
643444344,0.614445,0.171664
644034403,0.61731,0.163133
