Frequency (Hz),S12 Real,S12 Imaginary
171987198,0.385624,-0.600078
172577257,0.37704,-0.605258
173167316,0.368068,-0.610651
173757375,0.359217,-0.615863
174347434,0.350246,-0.620923
174937493,0.341115,-0.625802
175527552,0.332018,-0.630642
176117611,0.323048,-0.635114
176707670,0.313699,-0.639686
177297729,0.304636,-0.64392
177887788,0.295277,-0.648235
178477847,0.28604,-0.652205
179067906,0.276341,-0.65633
179657965,0.266941,-0.660095
180248024,0.257407,-0.663801
180838083,0.247911,-0.667303
181428142,0.238294,-0.670662
182018201,0.228461,-0.673975
182608260,0.21885,-0.677134
183198319,0.209086,-0.680107
183788378,0.199145,-0.68313
184378437,0.189151,-0.685893
184968496,0.179134,-0.688473
185558555,0.169347,-0.691015
186148614,0.159153,-0.693359
186738673,0.149249,-0.695473
187328732,0.139017,-0.697618
187918791,0.129145,-0.699461
188508850,0.118787,-0.70127
189098909,0.108524,-0.702905
189688968,0.0982076,-0.704454
190279027,0.0879104,-0.705785
190869086,0.0776763,-0.706921
191459145,0.0674734,-0.708018
192049204,0.0569654,-0.708904
192639263,0.046752,-0.709646
193229322,0.0360838,-0.710246
193819381,0.0260196,-0.710712
194409440,0.0154638,-0.711034
194999499,0.00510524,-0.711174
195589558,-0.00523357,-0.711134
196179617,-0.0153821,-0.710969
196769676,-0.0259642,-0.710663
197359735,-0.0363219,-0.710258
197949794,-0.046672,-0.709614
198539853,-0.0570605,-0.708853
199129912,-0.0674247,-0.708006
199719971,-0.0777457,-0.706951
200310030,-0.0880255,-0.705682
200900089,-0.0983697,-0.704257
201490148,-0.108718,-0.702795
202080207,-0.118801,-0.701131
202670266,-0.128999,-0.699315
203260325,-0.139363,-0.697319
203850385,-0.149646,-0.695131
204440444,-0.159797,-0.692842
205030503,-0.169893,-0.690387
205620562,-0.180005,-0.687778
206210621,-0.190124,-0.685057
206800680,-0.200053,-0.682215
207390739,-0.210238,-0.67908
207980798,-0.220277,-0.675834
208570857,-0.230041,-0.672491
209160916,-0.240067,-0.668991
209750975,-0.249685,-0.665306
210341034,-0.259636,-0.661394
210931093,-0.269444,-0.657516
211521152,-0.278885,-0.653377
212111211,-0.288382,-0.649271
212701270,-0.297949,-0.644712
213291329,-0.306996,-0.640433
213881388,-0.31638,-0.635576
214471447,-0.325785,-0.630758
215061506,-0.334745,-0.62585
215651565,-0.344244,-0.620639
216241624,-0.353278,-0.615217
216831683,-0.361959,-0.610047
217421742,-0.371017,-0.604493
218011801,-0.379977,-0.598664
218601860,-0.388938,-0.592807
219191919,-0.397181,-0.587057
219781978,-0.405604,-0.581075
220372037,-0.414049,-0.574869
220962096,-0.422491,-0.568545
221552155,-0.430771,-0.562066
222142214,-0.438724,-0.555613
222732273,-0.446978,-0.54881
223322332,-0.454787,-0.541971
223912391,-0.462764,-0.534923
224502450,-0.470476,-0.52782
225092509,-0.477905,-0.520863
225682568,-0.485369,-0.513522
226272627,-0.492796,-0.506032
226862686,-0.500026,-0.498518
227452745,-0.507222,-0.49081
228042804,-0.51415,-0.48309
228632863,-0.521047,-0.475265
229222922,-0.527968,-0.467073
229812981,-0.53457,-0.459027
230403040,-0.540843,-0.451036
230993099,-0.547106,-0.442962
231583158,-0.55326,-0.434557
232173217,-0.559257,-0.42623
232763276,-0.565301,-0.417496
233353335,-0.570982,-0.408928
233943394,-0.576794,-0.400027
234533453,-0.582254,-0.391277
235123512,-0.587673,-0.382263
235713571,-0.592918,-0.373318
236303630,-0.5979,-0.364333
236893689,-0.602931,-0.355077
237483748,-0.607627,-0.345918
238073807,-0.612347,-0.336547
238663866,-0.616782,-0.32732
239253925,-0.62108,-0.31803
239843984,-0.625161,-0.308667
240434043,-0.629054,-0.299555
241024102,-0.632962,-0.290022
241614161,-0.636648,-0.280443
242204220,-0.640287,-0.270673
242794279,-0.6437,-0.261081
243384338,-0.647042,-0.251151
243974397,-0.65012,-0.241502
244564456,-0.653004,-0.231826
245154515,-0.655782,-0.22227
245744574,-0.658417,-0.212498
246334633,-0.660945,-0.202463
246924692,-0.663312,-0.192623
247514751,-0.665416,-0.182778
248104810,-0.667372,-0.173053
248694869,-0.669344,-0.162762
249284928,-0.670999,-0.152964
249874987,-0.672558,-0.142878
250465046,-0.673975,-0.13278
251055105,-0.675219,-0.122712
251645164,-0.676344,-0.112816
252235223,-0.677204,-0.10268
252825282,-0.677957,-0.0927454
253415341,-0.678539,-0.0828657
254005400,-0.678992,-0.0729633
254595459,-0.679289,-0.0627743
255185518,-0.679374,-0.0530745
255775577,-0.679387,-0.0431929
256365636,-0.679276,-0.0329158
256955695,-0.678924,-0.0232585
257545754,-0.678501,-0.013044
258135813,-0.677923,-0.00352877
258725872,-0.677161,0.00614478
259315931,-0.676218,0.0158646
259905990,-0.675279,0.0256309
260496049,-0.674085,0.0349443
261086108,-0.672728,0.0447989
261676167,-0.671284,0.0543348
262266226,-0.669693,0.0637849
262856285,-0.667986,0.0734629
263446344,-0.666099,0.0830864
264036403,-0.664146,0.0922562
264626462,-0.662012,0.101666
265216521,-0.659712,0.110876
265806580,-0.657452,0.119856
266396639,-0.654845,0.1293
266986698,-0.652243,0.13832
267576757,-0.64939,0.147446
268166816,-0.646576,0.156486
268756875,-0.643509,0.165617
269346934,-0.640412,0.174354
269936993,-0.637185,0.183089
270527052,-0.633862,0.191697
271117111,-0.630456,0.200388
271707170,-0.626908,0.208837
272297229,-0.623288,0.217178
272887288,-0.619589,0.225459
273477347,-0.615634,0.234011
274067406,-0.611641,0.242378
274657465,-0.607655,0.250302
275247524,-0.603425,0.258432
275837583,-0.599229,0.266493
276427642,-0.594894,0.274347
277017701,-0.590427,0.282236
277607760,-0.585981,0.289856
278197819,-0.581255,0.297666
278787878,-0.576459,0.305534
279377937,-0.571721,0.313136
279967996,-0.566835,0.320549
280558055,-0.561797,0.328069
281148114,-0.556742,0.335396
281738173,-0.551568,0.342781
282328232,-0.546449,0.349628
282918291,-0.541115,0.356782
283508350,-0.535716,0.363805
284098409,-0.530158,0.370765
284688468,-0.524522,0.377666
285278527,-0.519009,0.384336
285868586,-0.513236,0.390946
286458645,-0.50742,0.397638
287048704,-0.501517,0.404225
287638763,-0.495648,0.410501
288228822,-0.489493,0.416977
288818881,-0.483427,0.423109
289408940,-0.477243,0.429374
289998999,-0.471027,0.435419
290589058,-0.46489,0.441264
291179117,-0.458421,0.447105
291769176,-0.45211,0.452844
292359235,-0.445517,0.458714
292949294,-0.438974,0.464275
293539353,-0.43242,0.469791
294129412,-0.425707,0.475272
294719471,-0.41903,0.480515
295309530,-0.412183,0.485797
295899589,-0.405263,0.491016
296489648,-0.398501,0.495947
297079707,-0.391555,0.500979
297669766,-0.384611,0.505836
298259825,-0.377567,0.510568
298849884,-0.370733,0.515164
299439943,-0.363475,0.519804
300030002,-0.356307,0.52434
300620061,-0.34905,0.528755
301210120,-0.341782,0.533108
301800179,-0.334331,0.537369
302390238,-0.327174,0.54138
302980297,-0.319789,0.545433
303570356,-0.312519,0.549302
304160415,-0.305061,0.553147
304750474,-0.297783,0.556856
305340533,-0.290057,0.560598
305930592,-0.282577,0.564102
306520651,-0.274993,0.567492
307110711,-0.267459,0.571033
307700770,-0.259985,0.574161
308290829,-0.252511,0.577239
308880888,-0.244781,0.580406
309470947,-0.237151,0.583288
310061006,-0.229449,0.586261
310651065,-0.221313,0.589159
311241124,-0.213789,0.591684
311831183,-0.205943,0.594468
312421242,-0.198122,0.59695
313011301,-0.188711,0.599927
313601360,-0.180939,0.602236
314191419,-0.172913,0.604456
314781478,-0.165072,0.606581
315371537,-0.156953,0.608703
315961596,-0.148622,0.610769
316551655,-0.140731,0.612483
317141714,-0.132727,0.614329
317731773,-0.124529,0.615972
318321832,-0.116619,0.617569
318911891,-0.108698,0.61901
319501950,-0.100575,0.620366
320092009,-0.0926362,0.621626
320682068,-0.0842651,0.622782
321272127,-0.0762058,0.623986
321862186,-0.0680616,0.624938
322452245,-0.0601121,0.625859
323042304,-0.05188,0.626705
323632363,-0.0433887,0.627425
324222422,-0.0353658,0.628037
324812481,-0.0271031,0.628582
325402540,-0.0189904,0.628983
325992599,-0.0110603,0.629255
326582658,-0.002497,0.629555
327172717,0.00593185,0.629578
327762776,0.0140235,0.62966
328352835,0.0224576,0.629587
328942894,0.0307322,0.629403
329532953,0.0389923,0.629146
330123012,0.0473108,0.628877
330713071,0.0557596,0.628379
331303130,0.0640757,0.627846
331893189,0.0725327,0.627133
332483248,0.0808082,0.626386
333073307,0.0891896,0.625583
333663366,0.097302,0.624644
334253425,0.105628,0.623524
334843484,0.114136,0.622318
335433543,0.122588,0.621027
336023602,0.13061,0.619821
336613661,0.139229,0.618419
337203720,0.14731,0.616658
337793779,0.155456,0.615008
338383838,0.16406,0.61326
338973897,0.172274,0.611355
339563956,0.180574,0.609299
340154015,0.188915,0.607156
340744074,0.197133,0.604872
341334133,0.205553,0.602477
341924192,0.213646,0.600004
342514251,0.221826,0.597474
343104310,0.230318,0.594651
343694369,0.23844,0.591793
344284428,0.246309,0.589052
344874487,0.254361,0.586089
345464546,0.26252,0.582862
346054605,0.270431,0.579562
346644664,0.278474,0.576251
347234723,0.286645,0.572703
347824782,0.294427,0.569304
348414841,0.302273,0.565451
349004900,0.310217,0.561702
349594959,0.318221,0.557645
350185018,0.326335,0.553443
350775077,0.333793,0.549397
351365136,0.341756,0.545153
351955195,0.349483,0.540889
352545254,0.357149,0.536348
353135313,0.364833,0.531671
353725372,0.372252,0.527136
354315431,0.379786,0.522228
354905490,0.387224,0.51739
355495549,0.39464,0.51247
356085608,0.401925,0.507238
356675667,0.409361,0.501978
357265726,0.416498,0.496741
357855785,0.423743,0.491212
358445844,0.430918,0.485611
359035903,0.437805,0.480147
359625962,0.444727,0.474392
360216021,0.451893,0.468235
360806080,0.458669,0.462328
361396139,0.465506,0.456151
361986198,0.472058,0.450235
362576257,0.478754,0.443797
363166316,0.485276,0.437362
363756375,0.49182,0.430749
364346434,0.498524,0.423937
364936493,0.504426,0.417598
365526552,0.51084,0.410697
366116611,0.517004,0.403711
366706670,0.523029,0.396815
367296729,0.529015,0.389664
367886788,0.53481,0.382426
368476847,0.54074,0.374984
369066906,0.546446,0.367633
369656965,0.551942,0.360189
370247024,0.557553,0.352352
370837083,0.562906,0.344748
371427142,0.568288,0.336909
372017201,0.573578,0.328828
372607260,0.578675,0.320863
373197319,0.58349,0.313055
373787378,0.58847,0.304704
374377437,0.593075,0.296586
374967496,0.597688,0.288402
375557555,0.602374,0.279987
376147614,0.606876,0.271453
376737673,0.611134,0.262892
377327732,0.615143,0.254429
377917791,0.619263,0.245697
378507850,0.623124,0.236985
379097909,0.626942,0.228158
379687968,0.630657,0.219035
380278027,0.634188,0.210096
380868086,0.637564,0.201217
381458145,0.640833,0.192163
382048204,0.643945,0.183046
382638263,0.646912,0.173851
383228322,0.649819,0.164517
383818381,0.652597,0.155033
384408440,0.655099,0.145942
384998499,0.657628,0.136537
385588558,0.660003,0.126975
386178617,0.66216,0.117628
386768676,0.664293,0.108026
387358735,0.666122,0.0985191
387948794,0.667859,0.0890272
388538853,0.669537,0.0792392
389128912,0.671049,0.0698196
389718971,0.67237,0.0598101
390309030,0.673588,0.0502747
390899089,0.674654,0.0403859
391489148,0.675527,0.0305881
392079207,0.67629,0.0208654
392669266,0.676816,0.0110013
393259325,0.67742,0.00115526
393849384,0.677713,-0.0086481
394439443,0.677893,-0.018368
395029502,0.677918,-0.0283685
395619561,0.677851,-0.0381943
396209620,0.677512,-0.0480442
396799679,0.677087,-0.0581201
397389738,0.676538,-0.0679646
397979797,0.675812,-0.0778947
398569856,0.674922,-0.0877672
399159915,0.673887,-0.0977426
399749974,0.672688,-0.107737
400340033,0.671451,-0.117652
400930092,0.669934,-0.127441
401520151,0.668281,-0.13732
402110210,0.666524,-0.147079
402700269,0.664477,-0.156912
403290328,0.662313,-0.166831
403880387,0.660129,-0.176396
404470446,0.657775,-0.185734
405060505,0.65521,-0.195833
405650564,0.652593,-0.205378
406240623,0.649732,-0.215121
406830682,0.646771,-0.224783
407420741,0.643597,-0.234332
408010800,0.640353,-0.243691
408600859,0.636913,-0.253038
409190918,0.633367,-0.26248
409780977,0.629702,-0.271974
410371036,0.625765,-0.281272
410961096,0.621705,-0.290793
411551155,0.617515,-0.300058
412141214,0.613374,-0.308963
412731273,0.609049,-0.317932
413321332,0.604468,-0.327151
413911391,0.599764,-0.336174
414501450,0.594869,-0.345074
415091509,0.58996,-0.35373
415681568,0.584761,-0.36263
416271627,0.579409,-0.371235
416861686,0.574076,-0.380043
417451745,0.568731,-0.388419
418041804,0.563034,-0.396908
418631863,0.557151,-0.40548
419221922,0.551248,-0.41373
419811981,0.54536,-0.421871
420402040,0.539137,-0.430256
420992099,0.532883,-0.438271
421582158,0.526531,-0.446102
422172217,0.520029,-0.454092
422762276,0.513544,-0.46167
423352335,0.506837,-0.469362
423942394,0.499768,-0.477155
424532453,0.493065,-0.484382
425122512,0.485833,-0.491983
425712571,0.478677,-0.49921
426302630,0.471348,-0.506358
426892689,0.463896,-0.51347
427482748,0.456464,-0.520363
428072807,0.448861,-0.527135
428662866,0.441106,-0.533879
429252925,0.433238,-0.540596
429842984,0.425198,-0.547185
430433043,0.417263,-0.553397
431023102,0.409115,-0.559742
431613161,0.400711,-0.565922
432203220,0.392263,-0.572085
432793279,0.383867,-0.577883
433383338,0.375323,-0.583583
433973397,0.36647,-0.5894
434563456,0.357712,-0.594963
435153515,0.348918,-0.600225
435743574,0.340148,-0.605273
436333633,0.330963,-0.610558
436923692,0.321929,-0.615362
437513751,0.312686,-0.620374
438103810,0.303698,-0.624842
438693869,0.29461,-0.629266
439283928,0.285041,-0.633747
439873987,0.275778,-0.637874
440464046,0.266252,-0.642065
441054105,0.256771,-0.645933
441644164,0.24716,-0.649698
442234223,0.237508,-0.653402
442824282,0.227755,-0.6568
443414341,0.218052,-0.660207
444004400,0.208344,-0.663421
444594459,0.198578,-0.666483
445184518,0.188437,-0.669336
445774577,0.178601,-0.672098
446364636,0.168775,-0.674701
446954695,0.158555,-0.677122
447544754,0.148712,-0.679304
448134813,0.138489,-0.681537
448724872,0.128525,-0.683446
449314931,0.118132,-0.685248
449904990,0.108142,-0.686914
450495049,0.0981334,-0.688397
451085108,0.0876575,-0.689778
451675167,0.0774737,-0.690982
452265226,0.0675085,-0.691926
452855285,0.0571433,-0.692987
453445344,0.0467581,-0.693619
454035403,0.0364143,-0.694321
454625462,0.0261452,-0.69468
455215521,0.0158189,-0.694957
455805580,0.00581591,-0.694964
456395639,-0.00455259,-0.694868
456985698,-0.0151706,-0.694571
457575757,-0.0252119,-0.694151
458165816,-0.0352817,-0.69354
458755875,-0.0456378,-0.692922
459345934,-0.0557958,-0.692049
459935993,-0.0662057,-0.691066
460526052,-0.0762021,-0.689877
461116111,-0.0861166,-0.688561
461706170,-0.0966227,-0.687024
462296229,-0.106496,-0.685357
462886288,-0.116297,-0.68363
463476347,-0.126245,-0.681726
464066406,-0.136313,-0.679745
464656465,-0.146047,-0.677406
465246524,-0.155836,-0.675132
465836583,-0.165568,-0.672591
466426642,-0.175498,-0.669952
467016701,-0.185493,-0.667129
467606760,-0.19546,-0.664136
468196819,-0.204836,-0.661153
468786878,-0.214486,-0.657956
469376937,-0.224009,-0.654569
469966996,-0.233725,-0.651092
470557055,-0.243151,-0.647386
471147114,-0.252599,-0.643669
471737173,-0.261978,-0.639703
472327232,-0.271359,-0.635602
472917291,-0.280809,-0.631445
473507350,-0.290156,-0.627065
474097409,-0.299153,-0.62263
474687468,-0.308497,-0.617917
475277527,-0.317771,-0.612947
475867586,-0.326509,-0.608092
476457645,-0.335288,-0.603019
477047704,-0.34416,-0.597867
477637763,-0.352926,-0.592623
478227822,-0.361325,-0.586985
478817881,-0.370081,-0.581382
479407940,-0.378436,-0.575495
479997999,-0.386677,-0.569763
480588058,-0.395128,-0.563569
481178117,-0.403436,-0.557195
481768176,-0.411524,-0.551008
482358235,-0.419303,-0.544741
482948294,-0.427268,-0.53817
483538353,-0.435001,-0.531591
484128412,-0.442706,-0.524766
484718471,-0.449846,-0.518113
485308530,-0.457162,-0.511202
485898589,-0.464636,-0.504069
486488648,-0.471893,-0.496762
487078707,-0.478857,-0.489574
487668766,-0.486001,-0.482054
488258825,-0.492817,-0.47447
488848884,-0.499578,-0.466725
489438943,-0.506105,-0.459121
490029002,-0.512459,-0.451459
490619061,-0.518887,-0.44344
491209120,-0.525017,-0.435491
491799179,-0.531125,-0.427341
492389238,-0.53704,-0.419241
492979297,-0.54282,-0.411144
493569356,-0.548486,-0.402739
494159415,-0.55389,-0.394495
494749474,-0.559375,-0.385971
495339533,-0.564644,-0.377381
495929592,-0.56968,-0.368932
496519651,-0.574642,-0.360383
497109710,-0.579563,-0.351561
497699769,-0.584254,-0.342645
498289828,-0.58874,-0.333962
498879887,-0.593289,-0.324947
499469946,-0.597576,-0.315992
500060005,-0.601778,-0.307022
500650064,-0.605639,-0.297965
501240123,-0.609665,-0.288705
501830182,-0.613412,-0.279436
502420241,-0.616864,-0.270258
503010300,-0.62035,-0.26101
503600359,-0.623657,-0.251654
504190418,-0.626778,-0.242431
504780477,-0.629713,-0.233088
505370536,-0.632715,-0.223473
505960595,-0.635443,-0.214013
506550654,-0.637894,-0.204761
507140713,-0.640325,-0.195355
507730772,-0.64262,-0.185964
508320831,-0.644703,-0.176371
508910890,-0.646729,-0.166643
509500949,-0.64857,-0.156998
510091008,-0.650248,-0.147621
510681067,-0.651905,-0.138018
511271126,-0.653281,-0.128353
511861185,-0.654602,-0.11878
512451244,-0.655733,-0.109087
513041303,-0.656658,-0.099457
513631362,-0.657546,-0.0896393
514221422,-0.658245,-0.080197
514811481,-0.658881,-0.0703152
515401540,-0.659133,-0.0609167
515991599,-0.659436,-0.0513304
516581658,-0.65963,-0.0418577
517171717,-0.659574,-0.032563
517761776,-0.659349,-0.0227956
518351835,-0.659128,-0.0131015
518941894,-0.658646,-0.00390601
519531953,-0.658016,0.00560766
520122012,-0.657398,0.0146691
520712071,-0.656496,0.0244838
521302130,-0.655562,0.0339471
521892189,-0.654428,0.0432856
522482248,-0.653095,0.0525677
523072307,-0.65174,0.061743
523662366,-0.650257,0.0709309
524252425,-0.648585,0.0800762
524842484,-0.646835,0.0892433
525432543,-0.644964,0.0983067
526022602,-0.6429,0.10743
526612661,-0.640658,0.116709
527202720,-0.638382,0.125615
527792779,-0.635955,0.134494
528382838,-0.633537,0.143375
528972897,-0.630829,0.152182
529562956,-0.628067,0.160906
530153015,-0.62515,0.169779
530743074,-0.622109,0.17845
531333133,-0.618956,0.187202
531923192,-0.61572,0.19554
532513251,-0.612264,0.204147
533103310,-0.608776,0.212784
533693369,-0.605204,0.220968
534283428,-0.601375,0.229403
534873487,-0.597601,0.23768
535463546,-0.593684,0.245668
536053605,-0.589653,0.253777
536643664,-0.585421,0.261941
537233723,-0.581118,0.270103
537823782,-0.57686,0.277855
538413841,-0.572438,0.28566
539003900,-0.567815,0.29344
539593959,-0.563245,0.300857
540184018,-0.558359,0.308824
540774077,-0.553551,0.316236
541364136,-0.548706,0.323368
541954195,-0.543678,0.330637
542544254,-0.538553,0.337958
543134313,-0.533424,0.344912
543724372,-0.528096,0.35222
544314431,-0.522803,0.359157
544904490,-0.5173,0.366019
545494549,-0.51168,0.372931
546084608,-0.506106,0.379507
546674667,-0.50036,0.386325
547264726,-0.494597,0.392881
547854785,-0.488633,0.399408
548444844,-0.48272,0.405756
549034903,-0.476585,0.412184
549624962,-0.470561,0.418196
550215021,-0.464591,0.424197
550805080,-0.458239,0.430248
551395139,-0.451996,0.436155
551985198,-0.445599,0.441993
552575257,-0.439187,0.447666
553165316,-0.432785,0.453259
553755375,-0.426278,0.458719
554345434,-0.419393,0.464314
554935493,-0.4128,0.469638
555525552,-0.406012,0.474961
556115611,-0.399258,0.4799
556705670,-0.392401,0.485001
557295729,-0.385314,0.490125
557885788,-0.378462,0.494943
558475847,-0.371481,0.499772
559065906,-0.364406,0.504316
559655965,-0.357298,0.508867
560246024,-0.350112,0.513335
560836083,-0.342859,0.517629
561426142,-0.335496,0.521994
562016201,-0.32829,0.526098
562606260,-0.320918,0.530141
563196319,-0.313581,0.534085
563786378,-0.305946,0.538145
564376437,-0.298553,0.541716
564966496,-0.290981,0.545537
565556555,-0.283417,0.549145
566146614,-0.275805,0.552738
566736673,-0.2681,0.556081
567326732,-0.260433,0.559349
567916791,-0.252441,0.562616
568506850,-0.244868,0.565603
569096909,-0.236918,0.568594
569686968,-0.229041,0.57156
570277027,-0.221285,0.574501
570867086,-0.213514,0.576994
571457145,-0.205784,0.579496
572047204,-0.19786,0.581944
572637263,-0.189883,0.584405
573227322,-0.182082,0.58655
573817381,-0.174174,0.58865
574407440,-0.166181,0.590751
574997499,-0.157937,0.592773
575587558,-0.150094,0.594459
576177617,-0.142151,0.596302
576767676,-0.134195,0.597952
577357735,-0.12631,0.599391
577947794,-0.118213,0.600831
578537853,-0.110122,0.602212
579127912,-0.102323,0.60339
579717971,-0.0940875,0.604541
580308030,-0.0862522,0.605465
580898089,-0.0780627,0.606525
581488148,-0.0698098,0.607398
582078207,-0.0620396,0.608087
582668266,-0.0539713,0.608634
583258325,-0.0457393,0.609209
583848384,-0.0375895,0.609655
584438443,-0.0294913,0.609976
585028502,-0.0212938,0.61014
585618561,-0.013237,0.610377
586208620,-0.00539349,0.610343
586798679,0.00286594,0.610318
587388738,0.0109007,0.610178
587978797,0.018932,0.609921
588568856,0.0272857,0.609544
589158915,0.0352682,0.609015
589748974,0.0432899,0.608447
590339033,0.0514481,0.607785
590929092,0.0595742,0.606945
591519151,0.067579,0.606141
592109210,0.0758027,0.605228
592699269,0.0836401,0.604155
593289328,0.0918943,0.602907
593879387,0.0996846,0.601651
594469446,0.107696,0.600335
595059505,0.115717,0.598833
595649564,0.123539,0.597262
596239623,0.131514,0.595668
596829682,0.139435,0.593839
597419741,0.147433,0.591918
598009800,0.155092,0.590096
598599859,0.163164,0.58802
599189918,0.170605,0.585973
599779977,0.178579,0.583607
600370036,0.186263,0.581308
600960095,0.193988,0.578942
601550154,0.201678,0.576338
602140213,0.209422,0.573724
602730272,0.217296,0.570937
603320331,0.22459,0.568288
603910390,0.232351,0.565253
604500449,0.239855,0.562237
605090508,0.247447,0.559109
605680567,0.254901,0.555945
606270626,0.262389,0.552678
606860685,0.269919,0.549283
607450744,0.277447,0.545742
608040803,0.284823,0.542085
608630862,0.291947,0.538531
609220921,0.299367,0.534753
609810980,0.306488,0.530899
610401039,0.313584,0.527051
610991098,0.320772,0.522942
611581157,0.328084,0.518649
612171216,0.334941,0.514497
612761275,0.341877,0.510292
613351334,0.348918,0.505944
613941393,0.355666,0.501483
614531452,0.362555,0.496833
615121511,0.369482,0.492003
615711570,0.376325,0.487265
616301629,0.382755,0.482551
616891688,0.389385,0.477715
617481747,0.396108,0.472547
618071807,0.402522,0.467583
618661866,0.409106,0.462221
619251925,0.415501,0.456942
619841984,0.421913,0.451481
620432043,0.428193,0.446059
621022102,0.434503,0.440454
621612161,0.440759,0.434652
622202220,0.446745,0.428983
622792279,0.452652,0.423341
623382338,0.458555,0.417477
623972397,0.464604,0.411397
624562456,0.470351,0.405295
625152515,0.476066,0.399235
625742574,0.481815,0.392964
626332633,0.487463,0.386557
626922692,0.493005,0.380145
627512751,0.498618,0.373405
628102810,0.504009,0.366842
628692869,0.50919,0.360428
629282928,0.514439,0.353716
629872987,0.519654,0.346676
630463046,0.524735,0.339769
631053105,0.52975,0.332746
631643164,0.53452,0.32585
632233223,0.539221,0.318878
632823282,0.544027,0.311655
633413341,0.548669,0.304319
634003400,0.553186,0.297111
634593459,0.557719,0.289458
635183518,0.562145,0.281966
635773577,0.56639,0.274427
636363636,0.570624,0.26671
636953695,0.574629,0.259006
637543754,0.578536,0.25141
638133813,0.582352,0.24374
638723872,0.586295,0.235596
639313931,0.589761,0.227826
639903990,0.593301,0.219959
640494049,0.596865,0.21179
641084108,0.600234,0.203714
641674167,0.603556,0.195231
642264226,0.606625,0.187266
642854285,0.60964,0.179101
643444344,0.6126,0.17083
644034403,0.615467,0.162186
