Chemical,Concentration,Experiment Number,Frequency (Hz),S11 Real,S11 Imaginary,S21 Real,S21 Imaginary,S12 Real,S12 Imaginary,S22 Real,S22 Imaginary
PFOA,658,1,787878787.0,0.76487,0.29157,-1.63088e-06,-5.14255e-05,1.03352e-05,-0.000100722,0.582364,0.436577
PFOA,658,1,848484848.0,0.821973,0.118573,-6.32516e-05,-3.96529e-05,-3.74193e-05,-9.30716e-05,0.699146,-0.302415
PFOA,658,1,909090909.0,0.836198,-0.0807748,-5.7127e-05,5.13405e-05,-0.000184869,-2.10195e-05,-0.0473228,-0.76167
PFOA,658,1,969696969.0,0.791919,-0.292196,4.20005e-06,0.000209253,-0.00011465,-1.55358e-05,-0.683827,-0.187917
PFOA,658,1,1030303030.0,0.675047,-0.490696,5.42094e-05,0.000141606,-9.2432e-05,3.27371e-05,-0.421553,0.491817
PFOA,658,1,1090909090.0,0.500529,-0.644628,0.000138576,5.84815e-05,-7.03758e-05,0.000150511,0.153401,0.592234
PFOA,658,1,1151515151.0,0.303867,-0.724941,5.9654e-05,-0.000169963,5.98458e-05,5.42642e-05,0.542686,0.27558
PFOA,658,1,1212121212.0,0.118507,-0.749057,-3.00729e-05,-5.44541e-05,4.97621e-05,5.08393e-05,0.588394,-0.209973
PFOA,658,1,1272727272.0,-0.0687168,-0.738051,-2.77304e-05,-3.96378e-05,6.53234e-05,1.45172e-05,0.256277,-0.582027
PFOA,658,1,1333333333.0,-0.232821,-0.681836,0.000319058,4.50579e-05,-0.000223401,-2.66203e-05,-0.245947,-0.591088
PFOA,658,1,1393939393.0,-0.378781,-0.609559,-0.000383533,-0.00025852,0.000447854,0.000215931,-0.569755,-0.284924
PFOA,658,1,1454545454.0,-0.511006,-0.51178,-0.000360698,9.72116e-05,0.000338371,-9.62485e-05,-0.581453,0.245852
PFOA,658,1,1515151515.0,-0.631796,-0.383941,-0.000245494,0.000476116,0.000276777,-0.000255211,-0.170069,0.602214
PFOA,658,1,1575757575.0,-0.725476,-0.215319,0.000136744,0.000454781,0.000191381,-0.000403447,0.424022,0.453056
PFOA,658,1,1636363636.0,-0.768067,-0.0269484,0.000577683,0.000215718,-0.000129979,-0.000647867,0.586277,-0.204471
PFOA,658,1,1696969696.0,-0.750862,0.184203,0.000548767,-0.000274613,-0.000396795,-0.000409029,-0.0174887,-0.593716
PFOA,658,1,1757575757.0,-0.664912,0.390575,9.03855e-05,-0.000711383,-0.000586489,-0.000116752,-0.528119,-0.200055
PFOA,658,1,1818181818.0,-0.530313,0.539394,-0.000317513,-0.000465771,-0.0006367,0.000194995,-0.446477,0.326404
PFOA,658,1,1878787878.0,-0.39199,0.642752,-0.000562018,-0.000240382,-0.000457508,0.000352448,-0.0364661,0.564496
PFOA,658,1,1939393939.0,-0.234875,0.703481,-0.000677381,0.000244357,-0.00029792,0.000552939,0.42057,0.425043
PFOA,658,1,2000000000.0,-0.0814967,0.729372,-0.000400453,0.000551672,-0.000116985,0.000703169,0.645514,-0.0289433
PFOA,658,1,2060606060.0,0.0690723,0.7323,1.78213e-05,0.000846049,0.000233344,0.000937377,0.39744,-0.565547
PFOA,658,1,2121212121.0,0.232978,0.707088,0.000787088,0.000721888,0.000819475,0.000928227,-0.247856,-0.658158
PFOA,658,1,2181818181.0,0.393611,0.635923,0.0014375,-0.000123472,0.00142269,0.000352556,-0.656905,-0.15606
PFOA,658,1,2242424242.0,0.542446,0.519129,0.00123315,-0.0020422,0.00211045,-0.000990176,-0.414799,0.435445
PFOA,658,1,2303030303.0,0.652569,0.354358,-0.0011971,0.000414786,-0.0008576,-0.000569458,-0.0148835,0.581667
PFOA,658,1,2363636363.0,0.70063,0.17115,-0.000276844,-0.000217683,0.000135379,-0.000385262,0.518521,0.31706
PFOA,658,1,2424242424.0,0.692308,0.00623169,-0.00072868,-0.000121445,-8.51885e-05,-0.000730372,0.538808,-0.258939
PFOA,658,1,2484848484.0,0.649557,-0.121491,-0.000804485,0.000422473,-0.000333286,-0.000977157,0.0735537,-0.573501
PFOA,658,1,2545454545.0,0.593618,-0.214923,-0.000521502,0.00104234,-0.000996463,-0.00106957,-0.444462,-0.330796
PFOA,658,1,2606060606.0,0.534539,-0.27962,0.00058894,0.00154038,-0.00172891,-0.000538156,-0.470697,0.264266
PFOA,658,1,2666666666.0,0.47303,-0.346358,0.00165382,0.000485015,-0.00206903,0.000542104,0.128197,0.513367
PFOA,658,1,2727272727.0,0.404032,-0.409049,0.00156953,-0.000971722,-0.00138267,0.00171153,0.494173,-0.00407595
PFOA,658,1,2787878787.0,0.334924,-0.469946,0.000488811,-0.00169137,-0.000274161,0.00206966,0.175973,-0.406934
PFOA,658,1,2848484848.0,0.249347,-0.522629,-0.000704252,-0.00160303,0.000601885,0.0019049,-0.199809,-0.356978
PFOA,658,1,2909090909.0,0.135112,-0.579611,-0.00157481,-0.00100044,0.00112088,0.00159329,-0.371423,-0.108515
PFOA,658,1,2969696969.0,0.00130226,-0.611421,-0.00223419,7.09366e-05,0.00173209,0.00126697,-0.357614,0.135041
PFOA,658,1,3030303030.0,-0.155287,-0.602755,-0.00231304,0.00166311,0.00259996,0.00068752,-0.216642,0.324607
PFOA,658,1,3090909090.0,-0.320978,-0.539814,-0.000969433,0.00412076,0.00379592,-0.000675263,0.0450107,0.398183
PFOA,658,1,3151515151.0,-0.466811,-0.405073,0.005491,0.00502847,0.00400869,-0.00577733,0.32077,0.141757
PFOA,658,1,3212121212.0,-0.557811,-0.226696,0.00320242,-0.00701038,-0.00573181,-0.00405661,0.0868983,0.104157
PFOA,658,1,3272727272.0,-0.572651,-0.0463285,-0.00230105,-0.00209985,-0.00265457,0.000921144,0.349912,-0.0969632
PFOA,658,1,3333333333.0,-0.540026,0.107037,-0.000820174,-0.000852164,-0.0009683,-6.07103e-06,-0.0968471,-0.355808
PFOA,658,1,3393939393.0,-0.472934,0.243304,-0.00200272,-0.00120631,-0.00210303,-0.000295339,-0.226957,0.155025
PFOA,658,1,3454545454.0,-0.376484,0.354465,-0.00273643,0.000743782,-0.00238817,0.000971697,0.172137,0.229087
PFOA,658,1,3515151515.0,-0.281207,0.420096,-0.00169882,0.00244231,-0.00181684,0.00182217,0.338374,-0.0456932
PFOA,658,1,3575757575.0,-0.163974,0.464862,8.95406e-05,0.00325441,-0.00120268,0.00250638,0.225094,-0.317862
PFOA,658,1,3636363636.0,-0.0425515,0.475525,0.00231604,0.00280757,-0.000326614,0.00296065,-0.0473802,-0.424216
PFOA,658,1,3696969696.0,0.0635662,0.447343,0.00403857,0.000907462,0.000824706,0.00345973,-0.335486,-0.310496
PFOA,658,1,3757575757.0,0.155108,0.397023,0.00418919,-0.0023248,0.00237642,0.0034405,-0.467624,0.0165547
PFOA,658,1,3818181818.0,0.21797,0.332315,0.00158343,-0.005121,0.00444967,0.00236117,-0.275328,0.361048
PFOA,658,1,3878787878.0,0.264398,0.268083,-0.00296377,-0.00520854,0.00610767,-0.000212359,0.139633,0.363184
PFOA,658,1,3939393939.0,0.290952,0.201735,-0.00626045,-0.00197314,0.00572824,-0.00403642,0.282731,0.012659
PFOA,658,1,4000000000.0,0.305936,0.143528,-0.00661664,0.00322781,0.00293829,-0.00729381,0.0389814,-0.199085
PFOA,658,1,4060606060.0,0.315464,0.0894802,-0.00278097,0.00789989,-0.00223102,-0.00879841,-0.211298,-0.0262089
PFOA,658,1,4121212121.0,0.320104,0.0505556,0.00462604,0.00709822,-0.00813195,-0.00561741,-0.039772,0.253442
PFOA,658,1,4181818181.0,0.322461,0.0485621,0.00678276,0.00133968,-0.00780852,0.000437833,0.198705,0.0668632
PFOA,658,1,4242424242.0,0.331023,0.0170744,0.00397834,-0.00226667,-0.0038391,0.00285486,-0.00126542,-0.106696
PFOA,658,1,4303030303.0,0.338542,-0.0363774,0.00173206,-0.00156848,-0.00191937,0.00159531,-0.0578298,0.181792
PFOA,658,1,4363636363.0,0.340479,-0.0933455,0.00252599,-0.00253217,-0.00339159,0.00160454,0.28543,0.0317625
PFOA,658,1,4424242424.0,0.331907,-0.15532,0.000672585,-0.004665,-0.00315522,0.0036043,0.135326,-0.240112
PFOA,658,1,4484848484.0,0.310431,-0.213545,-0.00247328,-0.00476123,-0.00208226,0.0049427,-0.0938376,-0.245081
PFOA,658,1,4545454545.0,0.273321,-0.276244,-0.00579754,-0.00307578,-0.00076573,0.00638676,-0.232858,-0.104324
PFOA,658,1,4606060606.0,0.206844,-0.344725,-0.00810603,0.00122276,0.0019154,0.00785581,-0.239695,0.094259
PFOA,658,1,4666666666.0,0.109759,-0.381758,-0.00735667,0.00791645,0.00680878,0.00861374,-0.0895772,0.248278
PFOA,658,1,4727272727.0,-0.0198147,-0.401729,0.00194127,0.0154647,0.0148558,0.00440115,0.170119,0.192655
PFOA,658,1,4787878787.0,-0.149211,-0.370441,0.0200517,0.00755873,0.0175601,-0.0109365,0.177323,-0.136222
PFOA,658,1,4848484848.0,-0.265639,-0.300787,0.0141462,-0.0163896,0.00140259,-0.0203076,-0.158409,-0.0972432
PFOA,658,1,4909090909.0,-0.345967,-0.194313,-0.00549159,-0.0167567,-0.0102353,-0.013146,-0.104848,0.171584
PFOA,658,1,4969696969.0,-0.378463,-0.0934593,-0.0138767,-0.0053132,-0.0122643,-0.00603591,0.11394,0.187754
PFOA,658,1,5030303030.0,-0.380723,0.0559668,-0.0122368,0.00633897,-0.0124807,0.000288296,0.231742,0.0294101
PFOA,658,1,5090909090.0,-0.315896,0.205015,-0.0029297,0.0136286,-0.0107607,0.006488,0.179719,-0.160378
PFOA,658,1,5151515151.0,-0.202289,0.297379,0.0101571,0.0111776,-0.00609463,0.0122395,-0.0172416,-0.230418
PFOA,658,1,5212121212.0,-0.0796732,0.33278,0.0140927,-0.00539934,0.00499684,0.0132743,-0.114429,-0.0577948
PFOA,658,1,5272727272.0,0.0411796,0.319547,0.0023126,-0.00676247,0.00555204,0.00394995,-0.0648019,-0.130578
PFOA,658,1,5333333333.0,0.164586,0.269951,0.00306976,-0.00844212,0.00583116,0.00684161,-0.231666,-0.0156672
PFOA,658,1,5393939393.0,0.236841,0.203329,-0.00609041,-0.0144703,0.0155105,0.00471973,-0.101887,0.197783
PFOA,658,1,5454545454.0,0.27374,0.148853,-0.0202674,-0.00285855,0.0182125,-0.0103227,0.121887,0.0260576
PFOA,658,1,5515151515.0,0.296888,0.0902371,-0.012368,0.0135834,0.00611024,-0.0179477,-0.0665136,-0.133969
PFOA,658,1,5575757575.0,0.309301,0.0190872,0.00101673,0.0156564,-0.0036416,-0.016105,-0.220517,0.00469441
PFOA,658,1,5636363636.0,0.311033,-0.0258938,0.00880675,0.0114036,-0.00841666,-0.0126948,-0.199719,0.175828
PFOA,658,1,5696969696.0,0.307156,-0.0538167,0.0129747,0.00590383,-0.0111947,-0.0098844,-0.0880238,0.276339
PFOA,658,1,5757575757.0,0.288998,-0.104702,0.0148778,-0.00133721,-0.0141318,-0.0059878,0.0656239,0.286151
PFOA,658,1,5818181818.0,0.252091,-0.163308,0.0129648,-0.0106011,-0.0171191,-6.06119e-05,0.203966,0.189757
PFOA,658,1,5878787878.0,0.205237,-0.212089,0.00189709,-0.0197688,-0.0182468,0.00953268,0.236389,-0.0181637
PFOA,658,1,5939393939.0,0.158647,-0.237333,-0.0178801,-0.0142027,-0.0122176,0.0213366,0.0551664,-0.139425
PFOA,658,1,6000000000.0,0.111104,-0.254768,-0.0229894,0.00565814,0.0038414,0.0260866,-0.0480337,0.00460858
