Chemical,Concentration,Experiment Number,Frequency (Hz),S11 Real,S11 Imaginary,S21 Real,S21 Imaginary,S12 Real,S12 Imaginary,S22 Real,S22 Imaginary
PFOA,458,1,1939393939.0,-0.235339,0.701419,-0.000624149,0.000247664,-0.000250564,0.000666318,0.413035,0.329179
PFOA,458,1,2000000000.0,-0.0871374,0.725241,-0.000288724,0.000626681,3.86561e-05,0.000721415,0.538503,-0.107013
PFOA,458,1,2060606060.0,0.075272,0.731023,0.000104415,0.000766485,0.000374269,0.000805328,0.245458,-0.5053
PFOA,458,1,2121212121.0,0.232641,0.704038,0.000810898,0.000588495,0.000878102,0.000673406,-0.276432,-0.486927
PFOA,458,1,2181818181.0,0.399051,0.637487,0.00130828,-0.000277971,0.00131875,0.000143704,-0.538051,-0.0497801
PFOA,458,1,2242424242.0,0.541654,0.517932,0.00106507,-0.00182078,0.00193616,-0.000971543,-0.30259,0.406728
PFOA,458,1,2303030303.0,0.647305,0.350893,-0.0011132,0.000314547,-0.000744555,-0.000647865,0.0438899,0.497159
PFOA,458,1,2363636363.0,0.699232,0.169968,-0.000349216,-0.000281243,8.691e-05,-0.000351304,0.489988,0.259391
PFOA,458,1,2424242424.0,0.690916,0.00678804,-0.000703324,-0.000133965,9.4396e-06,-0.000645207,0.514386,-0.265553
PFOA,458,1,2484848484.0,0.64723,-0.121336,-0.000797405,0.000412109,-0.000394941,-0.00109882,0.0609734,-0.569357
PFOA,458,1,2545454545.0,0.594019,-0.212796,-0.000576699,0.00118866,-0.00101271,-0.000998333,-0.436805,-0.325395
PFOA,458,1,2606060606.0,0.537007,-0.277427,0.000569524,0.00131187,-0.0016455,-0.000440974,-0.430882,0.227015
PFOA,458,1,2666666666.0,0.474284,-0.345308,0.00164931,0.000467262,-0.0018686,0.000598738,0.0652137,0.40932
PFOA,458,1,2727272727.0,0.406486,-0.408298,0.00159377,-0.00101653,-0.00133215,0.00170559,0.343243,0.0425758
PFOA,458,1,2787878787.0,0.334162,-0.466755,0.000394919,-0.00164291,-0.00026136,0.00196571,0.157052,-0.263778
PFOA,458,1,2848484848.0,0.24487,-0.52382,-0.000694532,-0.00156192,0.000524327,0.0017638,-0.116342,-0.269397
PFOA,458,1,2909090909.0,0.136133,-0.575702,-0.00153362,-0.00105104,0.0010557,0.00156939,-0.279825,-0.106468
PFOA,458,1,2969696969.0,-0.00315866,-0.614091,-0.00219878,-5.46076e-05,0.00166487,0.00121711,-0.297475,0.0927105
PFOA,458,1,3030303030.0,-0.160121,-0.60544,-0.00235573,0.00152966,0.00253024,0.000834336,-0.195678,0.267719
PFOA,458,1,3090909090.0,-0.32565,-0.540924,-0.001255,0.00408298,0.00390348,-0.000422431,0.0347093,0.353895
PFOA,458,1,3151515151.0,-0.470524,-0.405435,0.00542966,0.00526236,0.00418598,-0.0055739,0.306841,0.126156
PFOA,458,1,3212121212.0,-0.554223,-0.222232,0.00362147,-0.00681821,-0.00536586,-0.00434957,0.0638366,0.0726847
PFOA,458,1,3272727272.0,-0.569421,-0.0448141,-0.00235986,-0.00215238,-0.00278644,0.000753857,0.321738,-0.0833391
PFOA,458,1,3333333333.0,-0.538057,0.108689,-0.000730395,-0.000782896,-0.00109376,-4.44096e-05,-0.100435,-0.352959
PFOA,458,1,3393939393.0,-0.47134,0.243024,-0.00200131,-0.00115525,-0.00202488,-0.000349575,-0.242547,0.144937
PFOA,458,1,3454545454.0,-0.373917,0.348613,-0.00258124,0.000578999,-0.00230086,0.000786328,0.127608,0.243539
PFOA,458,1,3515151515.0,-0.276303,0.42001,-0.00168654,0.00227908,-0.00188264,0.00156193,0.315024,0.0079677
PFOA,458,1,3575757575.0,-0.157129,0.46201,-1.21138e-05,0.00306229,-0.00128064,0.00235784,0.251912,-0.252786
PFOA,458,1,3636363636.0,-0.0386164,0.469909,0.00199691,0.00283629,-0.000525934,0.00294621,0.0201337,-0.394889
PFOA,458,1,3696969696.0,0.06615,0.444249,0.00391715,0.00123475,0.000400644,0.00346085,-0.262619,-0.337145
PFOA,458,1,3757575757.0,0.156237,0.392999,0.00430763,-0.00196575,0.00204135,0.00369952,-0.440611,-0.0543153
PFOA,458,1,3818181818.0,0.222375,0.330521,0.0019378,-0.00509376,0.00436621,0.0029436,-0.314763,0.307117
PFOA,458,1,3878787878.0,0.26446,0.262786,-0.00280126,-0.00558826,0.00647653,0.000140128,0.0977414,0.366602
PFOA,458,1,3939393939.0,0.291729,0.198382,-0.00653578,-0.00217828,0.00612605,-0.00395574,0.274729,0.0232471
PFOA,458,1,4000000000.0,0.308431,0.139462,-0.00662091,0.00314369,0.00303726,-0.00731562,0.0366305,-0.198798
PFOA,458,1,4060606060.0,0.317095,0.0867243,-0.00287063,0.00763091,-0.00187209,-0.00873954,-0.218465,-0.038608
PFOA,458,1,4121212121.0,0.320677,0.0506314,0.00409075,0.00752319,-0.00777224,-0.00610276,-0.0821529,0.255489
PFOA,458,1,4181818181.0,0.32231,0.0480906,0.00700292,0.00180702,-0.00821576,-2.32328e-05,0.190602,0.103437
PFOA,458,1,4242424242.0,0.331331,0.0135168,0.00417884,-0.00229076,-0.00399364,0.00309951,0.00113941,-0.0970041
PFOA,458,1,4303030303.0,0.338094,-0.0397786,0.0017764,-0.00155301,-0.00194138,0.0014526,-0.074464,0.190556
PFOA,458,1,4363636363.0,0.338443,-0.0947943,0.00269831,-0.00243177,-0.00359916,0.00157722,0.296953,0.0741248
PFOA,458,1,4424242424.0,0.330362,-0.155348,0.000919981,-0.00477013,-0.00350918,0.00355274,0.175781,-0.234747
PFOA,458,1,4484848484.0,0.308473,-0.215779,-0.0025053,-0.0051469,-0.00240969,0.00504992,-0.0715597,-0.259637
PFOA,458,1,4545454545.0,0.271482,-0.274188,-0.00605023,-0.00317436,-0.00101564,0.00660967,-0.227433,-0.123245
PFOA,458,1,4606060606.0,0.197114,-0.339665,-0.00840981,0.00122157,0.00183964,0.00811724,-0.245338,0.081268
PFOA,458,1,4666666666.0,0.104792,-0.381974,-0.00741205,0.00841312,0.00705192,0.00891377,-0.091935,0.243648
PFOA,458,1,4727272727.0,-0.019528,-0.395952,0.00211559,0.015726,0.0152075,0.00447779,0.169553,0.188397
PFOA,458,1,4787878787.0,-0.151124,-0.371452,0.0204463,0.00760909,0.0178449,-0.0107941,0.17533,-0.140279
PFOA,458,1,4848484848.0,-0.266766,-0.296441,0.0143581,-0.0166809,0.00160693,-0.0207854,-0.166036,-0.106478
PFOA,458,1,4909090909.0,-0.345413,-0.19255,-0.00576093,-0.0172741,-0.0103054,-0.0136128,-0.118379,0.172344
PFOA,458,1,4969696969.0,-0.377012,-0.0914103,-0.0143401,-0.00531796,-0.0124897,-0.00647282,0.10776,0.201666
PFOA,458,1,5030303030.0,-0.378025,0.0564424,-0.0124721,0.00664303,-0.0129388,0.000262005,0.235132,0.0401112
PFOA,458,1,5090909090.0,-0.311467,0.2064,-0.00262613,0.0141336,-0.0110114,0.0066008,0.187194,-0.15644
PFOA,458,1,5151515151.0,-0.199798,0.297466,0.0107001,0.0112527,-0.00609269,0.0125371,-0.0137807,-0.232614
PFOA,458,1,5212121212.0,-0.0774655,0.33079,0.0144801,-0.00587907,0.0051361,0.0136081,-0.113779,-0.0610977
PFOA,458,1,5272727272.0,0.0471167,0.319464,0.00223506,-0.00711687,0.00568219,0.00398818,-0.0617706,-0.135064
PFOA,458,1,5333333333.0,0.167991,0.268104,0.00287471,-0.00869937,0.00592317,0.00696203,-0.235532,-0.0250935
PFOA,458,1,5393939393.0,0.236391,0.204339,-0.00638319,-0.0150602,0.0158335,0.00524636,-0.112148,0.197095
PFOA,458,1,5454545454.0,0.270203,0.149596,-0.0209519,-0.00272667,0.0187639,-0.0104281,0.119702,0.0305013
PFOA,458,1,5515151515.0,0.294472,0.0907421,-0.0126302,0.0142057,0.0065659,-0.0186925,-0.0691262,-0.133916
PFOA,458,1,5575757575.0,0.30803,0.0193098,0.00132833,0.0161068,-0.0036088,-0.0164169,-0.222382,0.00836695
PFOA,458,1,5636363636.0,0.309777,-0.0269668,0.00928638,0.0115183,-0.00829927,-0.0130567,-0.199292,0.181928
PFOA,458,1,5696969696.0,0.30518,-0.0563334,0.0133851,0.00594282,-0.0110693,-0.0102313,-0.0879149,0.280408
PFOA,458,1,5757575757.0,0.286792,-0.105821,0.0153212,-0.00141828,-0.0141374,-0.00659466,0.0663703,0.292055
PFOA,458,1,5818181818.0,0.251921,-0.164903,0.0134593,-0.0109428,-0.0175746,-0.000714621,0.210476,0.199368
PFOA,458,1,5878787878.0,0.19992,-0.211895,0.00189614,-0.0204088,-0.0192956,0.00904651,0.251998,-0.0145279
PFOA,458,1,5939393939.0,0.157029,-0.23516,-0.0186272,-0.0151738,-0.0142014,0.0216774,0.0703413,-0.151693
PFOA,458,1,6000000000.0,0.112921,-0.254542,-0.0246898,0.00609203,0.00338069,0.0279854,-0.0516956,-0.010959
