Chemical,Concentration,Experiment Number,Frequency (Hz),S11 Real,S11 Imaginary,S21 Real,S21 Imaginary,S12 Real,S12 Imaginary,S22 Real,S22 Imaginary
PFOA,684,1,848484848.0,0.822352,0.117171,-0.00011327,-6.23134e-05,-6.32515e-05,-0.000185464,0.694627,-0.304548
PFOA,684,1,909090909.0,0.8355,-0.0820663,-0.000198135,8.99356e-05,-0.000124888,-3.76109e-05,-0.052206,-0.761399
PFOA,684,1,969696969.0,0.786796,-0.292424,-2.2861e-05,0.000171917,-0.000214967,6.64216e-05,-0.675741,-0.165024
PFOA,684,1,1030303030.0,0.670713,-0.495364,0.000105141,8.647e-05,-4.51019e-05,0.000136557,-0.385621,0.49243
PFOA,684,1,1090909090.0,0.500282,-0.643179,9.78964e-05,-8.04029e-05,4.30927e-05,0.000146957,0.178655,0.567971
PFOA,684,1,1151515151.0,0.307688,-0.719105,0.000109791,-9.21361e-05,0.00011638,6.85432e-05,0.540629,0.236982
PFOA,684,1,1212121212.0,0.115166,-0.754363,-5.84894e-05,-2.59306e-05,5.42861e-05,1.95163e-05,0.554733,-0.241626
PFOA,684,1,1272727272.0,-0.0706283,-0.733072,-4.55063e-05,1.92856e-05,3.88161e-05,-3.58192e-05,0.213779,-0.582098
PFOA,684,1,1333333333.0,-0.233514,-0.687111,0.000207394,0.00010068,-0.000306743,-2.89831e-05,-0.283425,-0.553508
PFOA,684,1,1393939393.0,-0.380292,-0.608063,-0.000373453,-0.000173523,0.000394223,0.000132577,-0.568137,-0.236149
PFOA,684,1,1454545454.0,-0.51269,-0.510019,-0.000277631,7.9542e-05,0.000281218,-9.78824e-05,-0.551173,0.268554
PFOA,684,1,1515151515.0,-0.631168,-0.383288,-0.000130189,0.000283263,0.000254766,-0.000216357,-0.137549,0.595044
PFOA,684,1,1575757575.0,-0.72073,-0.21434,0.000103514,0.000508378,0.000180665,-0.000401002,0.434068,0.440557
PFOA,684,1,1636363636.0,-0.765325,-0.0268814,0.000639895,0.000205775,-4.72179e-05,-0.000544574,0.582398,-0.210123
PFOA,684,1,1696969696.0,-0.750244,0.182713,0.000555107,-0.000420124,-0.000425087,-0.000410882,-0.0202118,-0.59633
PFOA,684,1,1757575757.0,-0.660438,0.388562,0.000119889,-0.000757785,-0.000651502,-6.21587e-05,-0.518601,-0.183627
PFOA,684,1,1818181818.0,-0.535009,0.535329,-0.000388289,-0.000523981,-0.000577147,0.000209898,-0.405153,0.332191
PFOA,684,1,1878787878.0,-0.393854,0.640121,-0.000603883,-0.000156667,-0.000340555,0.000492999,0.00758673,0.524024
PFOA,684,1,1939393939.0,-0.237182,0.70335,-0.000532048,0.000308799,-0.000202115,0.000633508,0.417836,0.337937
PFOA,684,1,2000000000.0,-0.0899505,0.73052,-0.000343641,0.000667586,-6.43071e-05,0.000768449,0.55179,-0.107666
PFOA,684,1,2060606060.0,0.069791,0.736761,0.000190459,0.000755927,0.000341645,0.000740694,0.247663,-0.521982
PFOA,684,1,2121212121.0,0.233939,0.704811,0.000772271,0.000589431,0.000868034,0.000654282,-0.284666,-0.501882
PFOA,684,1,2181818181.0,0.39441,0.631238,0.001293,-0.000211676,0.00127084,0.000215356,-0.555125,-0.0501686
PFOA,684,1,2242424242.0,0.539573,0.512267,0.000959086,-0.00187668,0.00190921,-0.000945511,-0.3121,0.419555
PFOA,684,1,2303030303.0,0.64751,0.352914,-0.00109242,0.000221631,-0.000836302,-0.000643833,0.0478713,0.508724
PFOA,684,1,2363636363.0,0.700039,0.171755,-0.000318524,-0.000179809,1.81657e-05,-0.000475244,0.4977,0.261732
PFOA,684,1,2424242424.0,0.691477,0.00762538,-0.000630366,-0.000195012,3.88817e-05,-0.000635654,0.513908,-0.265385
PFOA,684,1,2484848484.0,0.649085,-0.120727,-0.0009211,0.000411298,-0.000348574,-0.00102952,0.0661932,-0.573917
PFOA,684,1,2545454545.0,0.593977,-0.210229,-0.000469414,0.0011153,-0.000983002,-0.000966412,-0.434276,-0.325914
PFOA,684,1,2606060606.0,0.534474,-0.277485,0.000643157,0.00139851,-0.00173796,-0.000468532,-0.429134,0.230804
PFOA,684,1,2666666666.0,0.471967,-0.348282,0.00165896,0.000423244,-0.00196388,0.000551676,0.0828716,0.400924
PFOA,684,1,2727272727.0,0.404815,-0.407365,0.00146565,-0.00105451,-0.00135229,0.00161545,0.342036,0.023535
PFOA,684,1,2787878787.0,0.331057,-0.469695,0.000386743,-0.0016913,-0.000267679,0.00195543,0.14026,-0.269574
PFOA,684,1,2848484848.0,0.2523,-0.526167,-0.000587327,-0.0015202,0.000541272,0.00180729,-0.131755,-0.264142
PFOA,684,1,2909090909.0,0.143154,-0.576661,-0.00154409,-0.0010469,0.00103567,0.0015161,-0.282514,-0.0945991
PFOA,684,1,2969696969.0,0.00229102,-0.612661,-0.00213684,-5.91565e-05,0.00167271,0.00131377,-0.292334,0.100569
PFOA,684,1,3030303030.0,-0.155736,-0.602309,-0.00239221,0.00149531,0.00251425,0.000825879,-0.188909,0.271878
PFOA,684,1,3090909090.0,-0.321943,-0.535584,-0.00121919,0.00397415,0.00376654,-0.000451995,0.0372455,0.355222
PFOA,684,1,3151515151.0,-0.467909,-0.404432,0.0053759,0.00527842,0.00425684,-0.00551733,0.307803,0.125324
PFOA,684,1,3212121212.0,-0.555396,-0.22377,0.00353984,-0.00672404,-0.00537812,-0.00432011,0.0662002,0.069248
PFOA,684,1,3272727272.0,-0.570531,-0.0445077,-0.00229638,-0.00221326,-0.00274297,0.000815671,0.319323,-0.0843551
PFOA,684,1,3333333333.0,-0.537592,0.107163,-0.00071369,-0.000816164,-0.00106818,-7.97963e-05,-0.0976931,-0.351254
PFOA,684,1,3393939393.0,-0.468142,0.242838,-0.00194544,-0.00122308,-0.00199182,-0.000325578,-0.243199,0.140862
PFOA,684,1,3454545454.0,-0.374454,0.349692,-0.0026859,0.000590569,-0.00228528,0.000789715,0.126164,0.240483
PFOA,684,1,3515151515.0,-0.278631,0.419843,-0.00169671,0.002238,-0.0019086,0.00160355,0.309805,0.00863696
PFOA,684,1,3575757575.0,-0.156929,0.46152,-2.59687e-05,0.00310838,-0.00135506,0.00232984,0.249815,-0.248257
PFOA,684,1,3636363636.0,-0.0375793,0.470246,0.00205249,0.00282336,-0.000642705,0.0028695,0.0226006,-0.387203
PFOA,684,1,3696969696.0,0.0658657,0.4467,0.00385621,0.00118036,0.000527913,0.00335868,-0.257823,-0.331589
PFOA,684,1,3757575757.0,0.156346,0.394034,0.00426321,-0.00193784,0.00207904,0.00369614,-0.435192,-0.0559036
PFOA,684,1,3818181818.0,0.223112,0.330123,0.00200523,-0.00505991,0.0044338,0.00291121,-0.311287,0.301406
PFOA,684,1,3878787878.0,0.264107,0.263542,-0.00273874,-0.00570012,0.00643354,0.000140297,0.0985249,0.36477
PFOA,684,1,3939393939.0,0.290196,0.201509,-0.00638677,-0.00215087,0.00606857,-0.00392443,0.2742,0.0237411
PFOA,684,1,4000000000.0,0.308215,0.140079,-0.00667184,0.00299739,0.0030698,-0.00730895,0.0366057,-0.200912
PFOA,684,1,4060606060.0,0.316346,0.0866686,-0.00293905,0.00752648,-0.00174796,-0.00879546,-0.21839,-0.039997
PFOA,684,1,4121212121.0,0.320415,0.0508954,0.00405168,0.0073707,-0.00767376,-0.006133,-0.0868502,0.254847
PFOA,684,1,4181818181.0,0.322607,0.0483722,0.00699945,0.00189404,-0.00823002,-2.137e-06,0.188307,0.104844
PFOA,684,1,4242424242.0,0.331367,0.013829,0.0041444,-0.00226784,-0.00408728,0.00294329,0.0024136,-0.0969903
PFOA,684,1,4303030303.0,0.338727,-0.0385924,0.00175658,-0.00153675,-0.00182003,0.00147545,-0.0746461,0.190845
PFOA,684,1,4363636363.0,0.339229,-0.0957682,0.00264738,-0.0024172,-0.00347162,0.00153429,0.296425,0.0755224
PFOA,684,1,4424242424.0,0.329559,-0.15554,0.000828512,-0.00471767,-0.00345733,0.00352758,0.176718,-0.232129
PFOA,684,1,4484848484.0,0.309326,-0.218133,-0.00252327,-0.00521771,-0.00242888,0.00494139,-0.0708678,-0.259126
PFOA,684,1,4545454545.0,0.272415,-0.27531,-0.00595341,-0.00325256,-0.000961111,0.0065643,-0.226984,-0.124667
PFOA,684,1,4606060606.0,0.204887,-0.342396,-0.00831091,0.001233,0.00183927,0.00816876,-0.24496,0.0811012
PFOA,684,1,4666666666.0,0.103679,-0.380915,-0.00737731,0.00831838,0.00689976,0.00885302,-0.0949332,0.245122
PFOA,684,1,4727272727.0,-0.0202988,-0.402652,0.00203681,0.0158681,0.0151681,0.0045629,0.170338,0.189146
PFOA,684,1,4787878787.0,-0.146613,-0.370347,0.0202346,0.00752544,0.0177525,-0.0107621,0.175331,-0.140044
PFOA,684,1,4848484848.0,-0.267419,-0.296525,0.0142609,-0.0164453,0.00163655,-0.0205499,-0.165607,-0.107033
PFOA,684,1,4909090909.0,-0.347046,-0.190935,-0.00579077,-0.0169343,-0.00996975,-0.0134039,-0.12173,0.170538
PFOA,684,1,4969696969.0,-0.37643,-0.0932265,-0.0141658,-0.00542327,-0.0124577,-0.00640977,0.107515,0.199718
PFOA,684,1,5030303030.0,-0.379089,0.0552705,-0.0125106,0.00654009,-0.0128812,0.000110931,0.234638,0.0407669
PFOA,684,1,5090909090.0,-0.314088,0.20583,-0.00275832,0.0140521,-0.0110094,0.00660821,0.187112,-0.156297
PFOA,684,1,5151515151.0,-0.199471,0.294456,0.0107286,0.011139,-0.00627724,0.0123806,-0.0111143,-0.231337
PFOA,684,1,5212121212.0,-0.0747922,0.329709,0.0143572,-0.00567164,0.00500671,0.0135679,-0.112742,-0.0610058
PFOA,684,1,5272727272.0,0.0497093,0.317675,0.002173,-0.0069915,0.00573416,0.00411355,-0.0619039,-0.135508
PFOA,684,1,5333333333.0,0.165087,0.269709,0.00302169,-0.00867202,0.00597177,0.00701177,-0.235178,-0.0259902
PFOA,684,1,5393939393.0,0.236378,0.206298,-0.00634,-0.0150257,0.0157434,0.00511905,-0.113094,0.195377
PFOA,684,1,5454545454.0,0.270854,0.149864,-0.0207925,-0.00275317,0.018671,-0.0104275,0.119592,0.0306475
PFOA,684,1,5515151515.0,0.294687,0.0907836,-0.0125159,0.0139334,0.00664351,-0.0183228,-0.0677213,-0.133722
PFOA,684,1,5575757575.0,0.308098,0.0200292,0.00128402,0.0158046,-0.00320113,-0.0163358,-0.222604,0.00709785
PFOA,684,1,5636363636.0,0.310129,-0.0263326,0.00896476,0.0113262,-0.00822461,-0.0130374,-0.20087,0.180611
PFOA,684,1,5696969696.0,0.305953,-0.0542081,0.0130965,0.00576658,-0.0108804,-0.0103504,-0.0906161,0.282608
PFOA,684,1,5757575757.0,0.28809,-0.10482,0.0151102,-0.00135683,-0.0139094,-0.00655084,0.0617848,0.294387
PFOA,684,1,5818181818.0,0.252335,-0.163266,0.0134304,-0.0107693,-0.0173051,-0.000811728,0.209814,0.201596
PFOA,684,1,5878787878.0,0.202052,-0.210926,0.00213267,-0.0201714,-0.0191334,0.00883827,0.251539,-0.0121276
PFOA,684,1,5939393939.0,0.158536,-0.234473,-0.0182343,-0.0150239,-0.0141464,0.0214735,0.0732365,-0.151699
PFOA,684,1,6000000000.0,0.109251,-0.254604,-0.0244467,0.00587399,0.00318043,0.0275945,-0.050849,-0.0116111
