Chemical,Concentration,Experiment Number,Frequency (Hz),S11 Real,S11 Imaginary,S21 Real,S21 Imaginary,S12 Real,S12 Imaginary,S22 Real,S22 Imaginary
PFOA,600,1,1030303030.0,0.66969,-0.490954,0.00010926,9.81845e-05,-5.61896e-05,0.000265576,-0.388211,0.491197
PFOA,600,1,1090909090.0,0.496916,-0.646095,0.000190332,-0.000111231,1.91465e-05,0.000149653,0.177964,0.560174
PFOA,600,1,1151515151.0,0.304084,-0.726821,9.22406e-08,-0.000120361,7.22669e-05,0.000103787,0.539716,0.23085
PFOA,600,1,1212121212.0,0.113986,-0.747047,-3.61261e-06,-3.94707e-05,5.51488e-05,8.43579e-05,0.551557,-0.243414
PFOA,600,1,1272727272.0,-0.0634973,-0.731264,-9.33067e-05,1.60491e-05,-2.13843e-05,-5.90519e-05,0.20744,-0.584848
PFOA,600,1,1333333333.0,-0.230146,-0.683538,0.00025085,4.1199e-05,-0.000321485,7.02747e-05,-0.284258,-0.549997
PFOA,600,1,1393939393.0,-0.381767,-0.613306,-0.000407226,-0.000158368,0.000406336,4.80356e-05,-0.566713,-0.229532
PFOA,600,1,1454545454.0,-0.51279,-0.514717,-0.00034056,8.7937e-05,0.000230472,-9.1684e-05,-0.544317,0.270245
PFOA,600,1,1515151515.0,-0.631209,-0.383199,-0.000168854,0.000305662,0.000248749,-0.000173063,-0.133015,0.593416
PFOA,600,1,1575757575.0,-0.720448,-0.213197,0.000175552,0.000453893,0.000110773,-0.000453992,0.433749,0.438239
PFOA,600,1,1636363636.0,-0.764744,-0.0264997,0.000483663,0.000261487,-6.74285e-05,-0.000558627,0.58292,-0.209998
PFOA,600,1,1696969696.0,-0.748344,0.183437,0.000544121,-0.000328661,-0.000493259,-0.000446886,-0.0214929,-0.590493
PFOA,600,1,1757575757.0,-0.66258,0.387885,0.000115783,-0.000598535,-0.000533199,-7.60739e-05,-0.516696,-0.183896
PFOA,600,1,1818181818.0,-0.531359,0.540025,-0.000350053,-0.000505918,-0.000611604,0.00021805,-0.401445,0.325987
PFOA,600,1,1878787878.0,-0.390302,0.641133,-0.000729173,-0.000221961,-0.000477043,0.000363731,0.011148,0.513446
PFOA,600,1,1939393939.0,-0.230993,0.69833,-0.000597652,0.000229331,-0.000288073,0.000626325,0.41179,0.326882
PFOA,600,1,2000000000.0,-0.0872078,0.728798,-0.000331345,0.000682133,-3.58913e-05,0.000776459,0.533978,-0.108378
PFOA,600,1,2060606060.0,0.0728193,0.730332,0.000241529,0.000820508,0.000280928,0.000764415,0.241745,-0.502661
PFOA,600,1,2121212121.0,0.23677,0.706038,0.000758542,0.000633709,0.000785708,0.000575179,-0.274445,-0.475076
PFOA,600,1,2181818181.0,0.394988,0.637142,0.00114323,-0.00017308,0.00141922,0.000250926,-0.532738,-0.0479618
PFOA,600,1,2242424242.0,0.543708,0.513452,0.00102506,-0.00195741,0.0018465,-0.000872489,-0.301919,0.402584
PFOA,600,1,2303030303.0,0.648001,0.349775,-0.00114799,0.000326862,-0.000742448,-0.000577313,0.042972,0.49313
PFOA,600,1,2363636363.0,0.698419,0.169662,-0.000399361,-0.000123957,2.84728e-05,-0.000449898,0.487303,0.259819
PFOA,600,1,2424242424.0,0.691043,0.00684664,-0.000733358,-4.99329e-05,3.17173e-05,-0.000715262,0.50947,-0.26616
PFOA,600,1,2484848484.0,0.64806,-0.12114,-0.000902188,0.000533658,-0.000424459,-0.00104273,0.0665469,-0.570902
PFOA,600,1,2545454545.0,0.593308,-0.210869,-0.000453719,0.00118437,-0.000996455,-0.000985987,-0.432367,-0.326904
PFOA,600,1,2606060606.0,0.534247,-0.27773,0.000574882,0.00137201,-0.00177903,-0.00041433,-0.433194,0.223485
PFOA,600,1,2666666666.0,0.471643,-0.348569,0.00172026,0.000527476,-0.00184952,0.000606719,0.0623344,0.406715
PFOA,600,1,2727272727.0,0.405868,-0.411742,0.00151159,-0.001033,-0.00127847,0.00166678,0.341326,0.0487966
PFOA,600,1,2787878787.0,0.336396,-0.467466,0.000460477,-0.00167711,-0.000242147,0.0019348,0.160199,-0.259378
PFOA,600,1,2848484848.0,0.246829,-0.521769,-0.000566825,-0.00152241,0.000486826,0.00177401,-0.11077,-0.272208
PFOA,600,1,2909090909.0,0.136894,-0.575596,-0.00153051,-0.00100545,0.000998476,0.00161823,-0.277551,-0.110127
PFOA,600,1,2969696969.0,-0.00597928,-0.615215,-0.00218788,-2.03736e-05,0.00161968,0.0012162,-0.299102,0.0883102
PFOA,600,1,3030303030.0,-0.16302,-0.604779,-0.00232482,0.00146944,0.00259001,0.000830652,-0.198455,0.266452
PFOA,600,1,3090909090.0,-0.324128,-0.536377,-0.00115424,0.00404591,0.00384842,-0.000457524,0.0292496,0.358025
PFOA,600,1,3151515151.0,-0.469847,-0.406199,0.00547356,0.00526231,0.00419404,-0.0056065,0.307345,0.127846
PFOA,600,1,3212121212.0,-0.555314,-0.221804,0.00354632,-0.0068302,-0.00550037,-0.0043175,0.0622014,0.0733923
PFOA,600,1,3272727272.0,-0.570469,-0.0432893,-0.00228865,-0.00220818,-0.00288138,0.0007634,0.322022,-0.0809862
PFOA,600,1,3333333333.0,-0.537574,0.109367,-0.000807665,-0.000884357,-0.000992965,-0.000112282,-0.100243,-0.350213
PFOA,600,1,3393939393.0,-0.4672,0.242756,-0.00187263,-0.00128581,-0.00198532,-0.000290634,-0.243169,0.144465
PFOA,600,1,3454545454.0,-0.375353,0.351572,-0.00264974,0.000639976,-0.00233336,0.000814461,0.129721,0.245804
PFOA,600,1,3515151515.0,-0.278883,0.419084,-0.00168586,0.0022865,-0.00192992,0.00165758,0.317016,0.00884382
PFOA,600,1,3575757575.0,-0.158293,0.46409,-7.80055e-05,0.0030332,-0.0013962,0.00237593,0.252615,-0.254472
PFOA,600,1,3636363636.0,-0.039318,0.470936,0.00190818,0.00295466,-0.000605533,0.00295235,0.0253377,-0.399128
PFOA,600,1,3696969696.0,0.0679068,0.448532,0.00382196,0.00120988,0.000479019,0.00344989,-0.265224,-0.335957
PFOA,600,1,3757575757.0,0.156611,0.393694,0.00440063,-0.00194102,0.00215631,0.0036874,-0.443363,-0.0556014
PFOA,600,1,3818181818.0,0.221403,0.331934,0.00198372,-0.00528833,0.00440442,0.00302416,-0.314136,0.307605
PFOA,600,1,3878787878.0,0.264354,0.266237,-0.00282824,-0.00567318,0.0064132,0.000131543,0.0976836,0.366767
PFOA,600,1,3939393939.0,0.290648,0.200653,-0.00654505,-0.00211402,0.00603211,-0.00398733,0.275195,0.0233968
PFOA,600,1,4000000000.0,0.308418,0.14034,-0.00671445,0.00320112,0.00305208,-0.00725958,0.0344545,-0.199126
PFOA,600,1,4060606060.0,0.316352,0.0866737,-0.0028537,0.0076883,-0.00200891,-0.00877473,-0.218858,-0.0386394
PFOA,600,1,4121212121.0,0.320366,0.0504832,0.00411462,0.00754445,-0.00769255,-0.00617446,-0.0829384,0.256839
PFOA,600,1,4181818181.0,0.322509,0.0487924,0.00698069,0.00190528,-0.00823506,3.18759e-06,0.191558,0.103493
PFOA,600,1,4242424242.0,0.331504,0.013462,0.00409808,-0.00237136,-0.00405727,0.00299514,0.00213091,-0.0971475
PFOA,600,1,4303030303.0,0.338141,-0.0391419,0.00167066,-0.00160792,-0.00192721,0.00140927,-0.0739267,0.190837
PFOA,600,1,4363636363.0,0.338806,-0.0947777,0.00265536,-0.00246994,-0.00360723,0.00151494,0.29805,0.0738511
PFOA,600,1,4424242424.0,0.330055,-0.157239,0.00077907,-0.00480844,-0.00346013,0.00347397,0.174475,-0.234327
PFOA,600,1,4484848484.0,0.309148,-0.215225,-0.00251325,-0.00514039,-0.00245644,0.00502447,-0.071831,-0.259475
PFOA,600,1,4545454545.0,0.26982,-0.276167,-0.00601801,-0.00326808,-0.00085204,0.00652578,-0.229972,-0.122955
PFOA,600,1,4606060606.0,0.201783,-0.33955,-0.00829034,0.00127198,0.0018341,0.00821535,-0.246243,0.0820941
PFOA,600,1,4666666666.0,0.102631,-0.386167,-0.00738341,0.00846274,0.00695542,0.00880433,-0.0932275,0.243755
PFOA,600,1,4727272727.0,-0.0190008,-0.396733,0.00212957,0.0157376,0.0152042,0.00462588,0.169146,0.190453
PFOA,600,1,4787878787.0,-0.149219,-0.372409,0.0204177,0.00752257,0.0177826,-0.0107933,0.173166,-0.139887
PFOA,600,1,4848484848.0,-0.26884,-0.296776,0.0142472,-0.0165985,0.0017295,-0.0206021,-0.165691,-0.105474
PFOA,600,1,4909090909.0,-0.347164,-0.191884,-0.00582332,-0.0171534,-0.0101647,-0.0136087,-0.119299,0.1724
PFOA,600,1,4969696969.0,-0.377082,-0.0924399,-0.0143458,-0.00528368,-0.0126034,-0.00636552,0.110697,0.199485
PFOA,600,1,5030303030.0,-0.378452,0.0564979,-0.0126085,0.00674004,-0.0129126,0.0002417,0.235949,0.0397361
PFOA,600,1,5090909090.0,-0.312433,0.204513,-0.0027228,0.0139729,-0.0110799,0.00663067,0.187843,-0.15756
PFOA,600,1,5151515151.0,-0.196331,0.295594,0.0108387,0.0110699,-0.00649906,0.0125232,-0.00680431,-0.23161
PFOA,600,1,5212121212.0,-0.0749386,0.327701,0.0144029,-0.00575156,0.00510749,0.0133432,-0.112967,-0.0604384
PFOA,600,1,5272727272.0,0.0447678,0.320648,0.00217128,-0.00719093,0.00577993,0.00408108,-0.0623941,-0.135404
PFOA,600,1,5333333333.0,0.168742,0.26846,0.00297206,-0.0087216,0.005913,0.00699791,-0.236138,-0.0252616
PFOA,600,1,5393939393.0,0.236812,0.204458,-0.00653578,-0.0151006,0.0158022,0.00528932,-0.11288,0.197606
PFOA,600,1,5454545454.0,0.270303,0.148272,-0.0208956,-0.00271136,0.0188146,-0.0105542,0.119594,0.0306849
PFOA,600,1,5515151515.0,0.294414,0.0919241,-0.012683,0.0143912,0.00635142,-0.0183787,-0.0700614,-0.132293
PFOA,600,1,5575757575.0,0.307916,0.0195547,0.0012784,0.0160465,-0.00366363,-0.0165511,-0.222567,0.00831502
PFOA,600,1,5636363636.0,0.30992,-0.026902,0.00926023,0.0115704,-0.00825283,-0.0131672,-0.200299,0.181679
PFOA,600,1,5696969696.0,0.305894,-0.0554211,0.013375,0.00588606,-0.0111428,-0.0102743,-0.0863155,0.280861
PFOA,600,1,5757575757.0,0.287604,-0.105218,0.0152974,-0.00136374,-0.0141476,-0.00656521,0.0675963,0.295352
PFOA,600,1,5818181818.0,0.251438,-0.16252,0.0135508,-0.0107565,-0.0175251,-0.000774458,0.211001,0.199709
PFOA,600,1,5878787878.0,0.200015,-0.213655,0.00191268,-0.0205583,-0.0192228,0.00903952,0.252439,-0.0148135
PFOA,600,1,5939393939.0,0.159406,-0.238185,-0.0185855,-0.0152534,-0.0142541,0.0218739,0.0701647,-0.152761
PFOA,600,1,6000000000.0,0.108617,-0.25476,-0.0245543,0.00629171,0.00334705,0.0280605,-0.0525282,-0.010862
