Chemical,Concentration,Experiment Number,Frequency (Hz),S11 Real,S11 Imaginary,S21 Real,S21 Imaginary,S12 Real,S12 Imaginary,S22 Real,S22 Imaginary
PFOA,624,1,5212121212.0,-0.0799753,0.327348,0.0144443,-0.00574493,0.00498334,0.0135817,-0.112817,-0.0614202
PFOA,624,1,5272727272.0,0.0469162,0.323182,0.00215693,-0.00717477,0.00587683,0.00410336,-0.0626966,-0.135525
PFOA,624,1,5333333333.0,0.162413,0.267952,0.00309445,-0.008612,0.00599922,0.00701254,-0.235216,-0.0263493
PFOA,624,1,5393939393.0,0.233761,0.203957,-0.00607548,-0.0149415,0.0158056,0.00525439,-0.112227,0.198246
PFOA,624,1,5454545454.0,0.271153,0.14924,-0.0208117,-0.00277214,0.0189319,-0.0104391,0.119317,0.0307301
PFOA,624,1,5515151515.0,0.295462,0.0922426,-0.012379,0.0143294,0.00639305,-0.0182349,-0.0694346,-0.133303
PFOA,624,1,5575757575.0,0.308086,0.019727,0.00125685,0.015975,-0.00335984,-0.0163563,-0.222554,0.00739664
PFOA,624,1,5636363636.0,0.309889,-0.0267109,0.00907041,0.0114841,-0.00837401,-0.0130084,-0.198212,0.180039
PFOA,624,1,5696969696.0,0.305707,-0.055642,0.013212,0.00595623,-0.0108705,-0.00999097,-0.0928055,0.276996
PFOA,624,1,5757575757.0,0.286456,-0.105775,0.0151424,-0.00128957,-0.013943,-0.00652099,0.0628468,0.291939
PFOA,624,1,5818181818.0,0.250861,-0.163258,0.0133333,-0.0107406,-0.0172954,-0.000792906,0.20959,0.199429
PFOA,624,1,5878787878.0,0.201648,-0.213604,0.00217726,-0.0203958,-0.0191594,0.00912095,0.251642,-0.0127069
PFOA,624,1,5939393939.0,0.158939,-0.238349,-0.0182026,-0.0153279,-0.0140401,0.0215915,0.0710537,-0.152667
PFOA,624,1,6000000000.0,0.108923,-0.253766,-0.0244311,0.00576935,0.00325785,0.0275823,-0.0509519,-0.0116472
