Chemical,Concentration,Experiment Number,Frequency (Hz),S11 Real,S11 Imaginary,S21 Real,S21 Imaginary,S12 Real,S12 Imaginary,S22 Real,S22 Imaginary
PFOA,657,1,2727272727.0,0.403437,-0.410237,0.00158951,-0.00096128,-0.00128812,0.00170452,0.359745,0.0423623
PFOA,657,1,2787878787.0,0.333099,-0.469955,0.000429117,-0.00163859,-0.000287547,0.00196252,0.165702,-0.277159
PFOA,657,1,2848484848.0,0.24574,-0.523674,-0.000684964,-0.00154839,0.000425071,0.00178235,-0.124005,-0.281268
PFOA,657,1,2909090909.0,0.138496,-0.576573,-0.00152318,-0.0009779,0.00104912,0.00158976,-0.290421,-0.107106
PFOA,657,1,2969696969.0,0.0016352,-0.610852,-0.0021642,8.30835e-06,0.00161582,0.00131651,-0.304916,0.0977337
PFOA,657,1,3030303030.0,-0.154967,-0.60636,-0.00233962,0.00155303,0.00251207,0.0007678,-0.197243,0.275364
PFOA,657,1,3090909090.0,-0.320315,-0.53805,-0.0012559,0.00403442,0.00383584,-0.000562764,0.0352983,0.361786
PFOA,657,1,3151515151.0,-0.47181,-0.402181,0.0053524,0.00515526,0.00420216,-0.00556156,0.308556,0.12961
PFOA,657,1,3212121212.0,-0.556726,-0.224819,0.00349817,-0.00678532,-0.00549786,-0.00428732,0.0668585,0.0744231
PFOA,657,1,3272727272.0,-0.572175,-0.0464666,-0.00227,-0.00218949,-0.0029247,0.000738821,0.323949,-0.0845043
PFOA,657,1,3333333333.0,-0.538554,0.107332,-0.000793747,-0.000884531,-0.000986923,-7.06981e-05,-0.0988034,-0.351293
PFOA,657,1,3393939393.0,-0.470962,0.241756,-0.00189926,-0.00124506,-0.00204685,-0.000362147,-0.242005,0.143505
PFOA,657,1,3454545454.0,-0.374243,0.351358,-0.00271371,0.000670382,-0.00230211,0.000852261,0.130245,0.239468
PFOA,657,1,3515151515.0,-0.275941,0.418734,-0.0016765,0.00223853,-0.00190421,0.0017264,0.313779,0.00399512
PFOA,657,1,3575757575.0,-0.158562,0.464235,-3.37076e-05,0.0030995,-0.00136166,0.00235483,0.249375,-0.254082
PFOA,657,1,3636363636.0,-0.0382305,0.474112,0.00196921,0.00276139,-0.000598253,0.00290321,0.0153448,-0.390152
PFOA,657,1,3696969696.0,0.0702672,0.448895,0.00385392,0.00118652,0.000567958,0.00333932,-0.265197,-0.327865
PFOA,657,1,3757575757.0,0.157403,0.395293,0.00422412,-0.00192959,0.00208319,0.00361108,-0.437779,-0.0501741
PFOA,657,1,3818181818.0,0.220497,0.333142,0.00195215,-0.0051421,0.00438169,0.002953,-0.308245,0.307458
PFOA,657,1,3878787878.0,0.264906,0.265121,-0.00278635,-0.00567162,0.006392,0.000194895,0.0985583,0.363151
PFOA,657,1,3939393939.0,0.291463,0.19973,-0.00641452,-0.00218667,0.00603064,-0.00395473,0.274983,0.0235961
PFOA,657,1,4000000000.0,0.307298,0.141213,-0.00674921,0.00315562,0.0030367,-0.00720809,0.0357139,-0.200072
PFOA,657,1,4060606060.0,0.316813,0.0870849,-0.00285528,0.00753664,-0.00178082,-0.00872271,-0.217813,-0.0394581
PFOA,657,1,4121212121.0,0.320906,0.05067,0.00409145,0.00739489,-0.00764196,-0.00605801,-0.0833438,0.255326
PFOA,657,1,4181818181.0,0.322649,0.0482723,0.00695687,0.00188533,-0.00811658,-6.53718e-05,0.188466,0.102414
PFOA,657,1,4242424242.0,0.331425,0.0139283,0.00415319,-0.00219847,-0.00408692,0.00301532,0.00229188,-0.0975015
PFOA,657,1,4303030303.0,0.338498,-0.0387366,0.00174482,-0.00155165,-0.00196932,0.00145303,-0.0758395,0.189703
PFOA,657,1,4363636363.0,0.339828,-0.0945251,0.00263982,-0.00237085,-0.0035438,0.00155764,0.294985,0.0751611
PFOA,657,1,4424242424.0,0.329795,-0.156204,0.00096825,-0.00478208,-0.00341278,0.00346547,0.175054,-0.231341
PFOA,657,1,4484848484.0,0.311058,-0.215001,-0.00241189,-0.005094,-0.00245324,0.00506096,-0.0698921,-0.262055
PFOA,657,1,4545454545.0,0.273246,-0.274119,-0.00588339,-0.00322141,-0.000966411,0.00660412,-0.227002,-0.12403
PFOA,657,1,4606060606.0,0.203301,-0.339125,-0.00830862,0.00120582,0.0017925,0.00819617,-0.245387,0.0805905
PFOA,657,1,4666666666.0,0.103521,-0.381864,-0.00740838,0.00828116,0.00687809,0.00879154,-0.0950303,0.241793
PFOA,657,1,4727272727.0,-0.0181463,-0.403899,0.00203567,0.0159248,0.0151216,0.00463345,0.169707,0.190191
PFOA,657,1,4787878787.0,-0.149263,-0.370426,0.0203244,0.00759093,0.0177687,-0.0106438,0.175865,-0.138846
PFOA,657,1,4848484848.0,-0.265469,-0.296283,0.0143718,-0.0163463,0.00193358,-0.0207949,-0.16396,-0.10878
PFOA,657,1,4909090909.0,-0.346926,-0.192316,-0.00567872,-0.0170572,-0.00994564,-0.0135809,-0.122384,0.171152
PFOA,657,1,4969696969.0,-0.376098,-0.0930972,-0.0141167,-0.00531539,-0.0124884,-0.00651592,0.106912,0.200811
PFOA,657,1,5030303030.0,-0.379524,0.0553027,-0.0125414,0.00664548,-0.0128311,0.00011766,0.234902,0.0412923
PFOA,657,1,5090909090.0,-0.313643,0.205126,-0.00274084,0.0140058,-0.0110953,0.00644555,0.189359,-0.155466
PFOA,657,1,5151515151.0,-0.19951,0.294078,0.0106571,0.0111329,-0.00632573,0.0124582,-0.00881264,-0.233553
PFOA,657,1,5212121212.0,-0.0782013,0.326746,0.014406,-0.00557483,0.00488155,0.013519,-0.112952,-0.0611047
PFOA,657,1,5272727272.0,0.0484692,0.321479,0.00225059,-0.00699062,0.0057596,0.0039736,-0.0612079,-0.133926
PFOA,657,1,5333333333.0,0.165396,0.267504,0.00298818,-0.00858557,0.00580078,0.00697974,-0.234993,-0.0258503
PFOA,657,1,5393939393.0,0.235692,0.206064,-0.00621209,-0.0150631,0.0156955,0.00521528,-0.113228,0.196771
PFOA,657,1,5454545454.0,0.27178,0.148736,-0.0208132,-0.00288004,0.0188361,-0.0102841,0.119848,0.0312229
PFOA,657,1,5515151515.0,0.29513,0.092354,-0.0125271,0.0141776,0.00646268,-0.0181858,-0.0686728,-0.13291
PFOA,657,1,5575757575.0,0.30823,0.0203154,0.00121392,0.0158023,-0.003221,-0.0163644,-0.222318,0.00655682
PFOA,657,1,5636363636.0,0.310456,-0.02609,0.00893045,0.0116553,-0.00824604,-0.0128808,-0.199469,0.178782
PFOA,657,1,5696969696.0,0.306734,-0.0543731,0.0131114,0.00598641,-0.0108526,-0.0102406,-0.0922407,0.280129
PFOA,657,1,5757575757.0,0.288463,-0.105276,0.0151891,-0.00125251,-0.0140103,-0.00654718,0.0638621,0.295035
PFOA,657,1,5818181818.0,0.251294,-0.162779,0.0134527,-0.0107494,-0.017409,-0.000739481,0.20868,0.198219
PFOA,657,1,5878787878.0,0.201622,-0.21309,0.0020621,-0.0203051,-0.0189982,0.00879037,0.250419,-0.0129883
PFOA,657,1,5939393939.0,0.157243,-0.237148,-0.0182765,-0.0152377,-0.0140606,0.02143,0.0706578,-0.150313
PFOA,657,1,6000000000.0,0.110839,-0.256071,-0.0244219,0.00577786,0.00309156,0.0277819,-0.0507604,-0.0102447
