Chemical,Concentration,Experiment Number,Frequency (Hz),S11 Real,S11 Imaginary,S21 Real,S21 Imaginary,S12 Real,S12 Imaginary,S22 Real,S22 Imaginary
PFOA,456,1,909090909.0,0.83411,-0.0824627,-0.000122406,0.000123981,-9.42484e-05,-4.07072e-05,-0.0501293,-0.758325
PFOA,456,1,969696969.0,0.785907,-0.292469,-4.4119e-05,0.000129132,-0.000197861,9.01602e-05,-0.669539,-0.163048
PFOA,456,1,1030303030.0,0.669594,-0.495683,0.000144584,0.000171299,-0.000127527,0.0001009,-0.37931,0.485765
PFOA,456,1,1090909090.0,0.4944,-0.637963,0.000219377,-5.54145e-05,4.27795e-05,0.000188728,0.172227,0.555468
PFOA,456,1,1151515151.0,0.305596,-0.717751,4.9353e-05,-0.00021637,3.84018e-05,1.06814e-05,0.53253,0.228539
PFOA,456,1,1212121212.0,0.11094,-0.744789,-4.74805e-05,-6.37416e-05,8.78196e-05,6.02535e-05,0.543285,-0.240008
PFOA,456,1,1272727272.0,-0.0675423,-0.730002,-0.000140906,1.72409e-05,1.74944e-06,3.80863e-05,0.205078,-0.577479
PFOA,456,1,1333333333.0,-0.235117,-0.679682,0.000296475,9.29322e-05,-0.000272936,-4.79746e-06,-0.276835,-0.539628
PFOA,456,1,1393939393.0,-0.379345,-0.607001,-0.000502645,-0.000215313,0.000522492,0.000126107,-0.557851,-0.227552
PFOA,456,1,1454545454.0,-0.514379,-0.511369,-0.000327533,0.000162223,0.000255346,-0.000215777,-0.539722,0.266868
PFOA,456,1,1515151515.0,-0.627758,-0.382072,-0.000127991,0.000323263,0.000284139,-0.000242449,-0.129149,0.591504
PFOA,456,1,1575757575.0,-0.720343,-0.211398,0.000200724,0.000533357,0.000122108,-0.000505149,0.430958,0.43478
PFOA,456,1,1636363636.0,-0.764284,-0.0254074,0.000736181,9.38821e-05,-0.000178883,-0.000626038,0.579653,-0.210666
PFOA,456,1,1696969696.0,-0.748071,0.185188,0.000543406,-0.000457572,-0.000638455,-0.000425153,-0.0218752,-0.59362
PFOA,456,1,1757575757.0,-0.66232,0.387855,-7.72093e-06,-0.000726484,-0.000696575,0.00010797,-0.512743,-0.184055
PFOA,456,1,1818181818.0,-0.529219,0.539075,-0.00066237,-0.000644515,-0.000628976,0.000301818,-0.400653,0.31883
PFOA,456,1,1878787878.0,-0.384926,0.634724,-0.000706202,-5.87206e-05,-0.000401009,0.000605426,-0.00161887,0.502162
PFOA,456,1,1939393939.0,-0.23863,0.699043,-0.000666492,0.000553827,-0.000247133,0.000852073,0.389512,0.331457
PFOA,456,1,2000000000.0,-0.0861491,0.731528,-0.000304657,0.000887929,0.000126157,0.000814454,0.519122,-0.0845463
PFOA,456,1,2060606060.0,0.0751108,0.73723,0.000431647,0.00086124,0.000367925,0.000801241,0.254506,-0.47065
PFOA,456,1,2121212121.0,0.235972,0.697589,0.00100381,0.00070166,0.00102184,0.000585393,-0.235062,-0.478696
PFOA,456,1,2181818181.0,0.393632,0.63075,0.00148561,-0.000495306,0.00152883,7.86574e-05,-0.516165,-0.0789025
PFOA,456,1,2242424242.0,0.540772,0.516336,0.000838036,-0.00229062,0.00201494,-0.00138833,-0.313641,0.380662
PFOA,456,1,2303030303.0,0.649723,0.351166,-0.00121826,0.000449915,-0.00113696,-0.000574335,0.018687,0.482505
PFOA,456,1,2363636363.0,0.698283,0.170061,-0.000318926,-0.00011555,-8.54032e-05,-0.000630578,0.47938,0.270017
PFOA,456,1,2424242424.0,0.689779,0.00522743,-0.000721443,-1.38579e-05,-0.000197878,-0.000834033,0.511617,-0.259289
PFOA,456,1,2484848484.0,0.647197,-0.123263,-0.000921513,0.000647269,-0.000544702,-0.00112596,0.0616164,-0.573288
PFOA,456,1,2545454545.0,0.591898,-0.21139,-0.00037194,0.00129011,-0.00122382,-0.00092082,-0.436278,-0.328738
PFOA,456,1,2606060606.0,0.536607,-0.277985,0.000914759,0.00145842,-0.00190066,-0.000313091,-0.444451,0.228112
PFOA,456,1,2666666666.0,0.471607,-0.348347,0.00193734,0.00033664,-0.0020698,0.000896848,0.060511,0.435805
PFOA,456,1,2727272727.0,0.400639,-0.40953,0.00144552,-0.00131545,-0.00120716,0.00203932,0.372203,0.0609646
PFOA,456,1,2787878787.0,0.333036,-0.468004,0.000192306,-0.00189801,5.01205e-05,0.00225452,0.183396,-0.280685
PFOA,456,1,2848484848.0,0.241827,-0.526161,-0.00101011,-0.00151153,0.000880231,0.00188507,-0.115995,-0.296748
PFOA,456,1,2909090909.0,0.135168,-0.573875,-0.00186154,-0.00088925,0.0014624,0.00148443,-0.295379,-0.119905
PFOA,456,1,2969696969.0,-0.00509549,-0.610813,-0.00238714,0.000276936,0.00207035,0.00108814,-0.314877,0.0916654
PFOA,456,1,3030303030.0,-0.158792,-0.602712,-0.00227546,0.00205432,0.00288606,0.000397545,-0.20505,0.275697
PFOA,456,1,3090909090.0,-0.324208,-0.535956,-0.00059074,0.00460066,0.00406676,-0.00128624,0.0334586,0.36507
PFOA,456,1,3151515151.0,-0.470266,-0.401468,0.00681141,0.00459883,0.0034662,-0.00666084,0.307523,0.130434
PFOA,456,1,3212121212.0,-0.553516,-0.221673,0.00256902,-0.0080146,-0.00666726,-0.00375241,0.0672517,0.0780222
PFOA,456,1,3272727272.0,-0.567115,-0.042771,-0.0028632,-0.00204118,-0.00296311,0.00146563,0.327055,-0.085395
PFOA,456,1,3333333333.0,-0.533996,0.109364,-0.000958625,-0.000709804,-0.00116558,0.000170376,-0.0973053,-0.351822
PFOA,456,1,3393939393.0,-0.466711,0.244668,-0.00229445,-0.000910335,-0.0022259,2.68932e-06,-0.239367,0.146434
PFOA,456,1,3454545454.0,-0.372278,0.350815,-0.00271685,0.00116336,-0.00241294,0.00125748,0.136142,0.243043
PFOA,456,1,3515151515.0,-0.275492,0.417555,-0.00147642,0.00273728,-0.00177135,0.00217926,0.319931,0.000114561
PFOA,456,1,3575757575.0,-0.15652,0.463532,0.00057675,0.00335588,-0.00102568,0.00267529,0.248713,-0.265126
PFOA,456,1,3636363636.0,-0.0386823,0.467593,0.00268614,0.00268208,-8.25539e-05,0.00317156,0.0101267,-0.393991
PFOA,456,1,3696969696.0,0.0691179,0.443491,0.00430848,0.000545491,0.00114605,0.0036267,-0.274592,-0.331932
PFOA,456,1,3757575757.0,0.156407,0.390551,0.00421083,-0.00289235,0.00282674,0.00343362,-0.444812,-0.0440667
PFOA,456,1,3818181818.0,0.219853,0.329824,0.00115976,-0.00578366,0.00512665,0.00224022,-0.303696,0.316865
PFOA,456,1,3878787878.0,0.262116,0.262454,-0.00394279,-0.00524944,0.00680618,-0.00105323,0.103116,0.367995
PFOA,456,1,3939393939.0,0.289304,0.197742,-0.00711224,-0.00106573,0.00569715,-0.00532735,0.274644,0.0229227
PFOA,456,1,4000000000.0,0.306565,0.138445,-0.00638888,0.00450694,0.0020086,-0.00819021,0.0393504,-0.196894
PFOA,456,1,4060606060.0,0.315232,0.0849021,-0.00156624,0.00848754,-0.00361586,-0.00886286,-0.215545,-0.0383927
PFOA,456,1,4121212121.0,0.319255,0.0495484,0.00571842,0.00707144,-0.00927115,-0.00503648,-0.0774991,0.255323
PFOA,456,1,4181818181.0,0.320997,0.0473968,0.00764479,0.000671235,-0.00849517,0.00151061,0.190083,0.0992138
PFOA,456,1,4242424242.0,0.329846,0.0125978,0.00383213,-0.00312492,-0.00369795,0.00392053,0.00136217,-0.0974496
PFOA,456,1,4303030303.0,0.336573,-0.0401424,0.00146454,-0.0019414,-0.00174308,0.00190188,-0.0701927,0.190963
PFOA,456,1,4363636363.0,0.336559,-0.0954208,0.00230585,-0.0030001,-0.00342401,0.00220044,0.296542,0.0699336
PFOA,456,1,4424242424.0,0.326515,-0.156759,-3.67654e-05,-0.00510096,-0.00293211,0.00438605,0.172272,-0.236163
PFOA,456,1,4484848484.0,0.304793,-0.216284,-0.00374614,-0.00482142,-0.0015162,0.00572597,-0.0759069,-0.258722
PFOA,456,1,4545454545.0,0.267762,-0.276843,-0.00673943,-0.00217859,0.000373432,0.00697948,-0.228726,-0.120485
PFOA,456,1,4606060606.0,0.196313,-0.334023,-0.0083814,0.00294568,0.00350618,0.00803904,-0.244478,0.0826335
PFOA,456,1,4666666666.0,0.0985957,-0.387257,-0.00588492,0.0102768,0.00901038,0.00758543,-0.0927174,0.239717
PFOA,456,1,4727272727.0,-0.0216089,-0.396112,0.00530672,0.0159039,0.0164195,0.00159945,0.167439,0.1885
PFOA,456,1,4787878787.0,-0.148267,-0.36413,0.0223394,0.00370166,0.0159755,-0.0147325,0.173809,-0.137053
PFOA,456,1,4848484848.0,-0.265527,-0.290404,0.0114221,-0.0197993,-0.00241633,-0.0212992,-0.160883,-0.103956
PFOA,456,1,4909090909.0,-0.343226,-0.187184,-0.0094223,-0.0164797,-0.0132995,-0.0118014,-0.117596,0.169298
PFOA,456,1,4969696969.0,-0.371456,-0.088433,-0.0156448,-0.00257217,-0.0141815,-0.00395875,0.107757,0.198557
PFOA,456,1,5030303030.0,-0.371544,0.057713,-0.0113369,0.00958232,-0.013117,0.00284174,0.233759,0.0384551
PFOA,456,1,5090909090.0,-0.30482,0.202944,0.000308063,0.0149791,-0.00979604,0.00919853,0.185521,-0.156404
PFOA,456,1,5151515151.0,-0.194471,0.288987,0.0133973,0.00896803,-0.00385877,0.0141289,-0.0088455,-0.231866
PFOA,456,1,5212121212.0,-0.0742364,0.324099,0.0133417,-0.00895942,0.00795576,0.0126277,-0.111436,-0.0621804
PFOA,456,1,5272727272.0,0.0456739,0.312322,0.000847687,-0.00774797,0.0068659,0.00284614,-0.0624027,-0.135472
PFOA,456,1,5333333333.0,0.162478,0.263075,0.00107166,-0.00959037,0.00773192,0.00565978,-0.235679,-0.0244396
PFOA,456,1,5393939393.0,0.231903,0.198949,-0.00984914,-0.0134703,0.0171042,0.00155355,-0.114096,0.197428
PFOA,456,1,5454545454.0,0.266432,0.146241,-0.0215878,0.00199052,0.0165953,-0.0150681,0.115581,0.0347641
PFOA,456,1,5515151515.0,0.28998,0.0888581,-0.00953644,0.0171776,0.00208024,-0.020195,-0.0664039,-0.129343
PFOA,456,1,5575757575.0,0.303522,0.0183785,0.00524005,0.0156784,-0.00748894,-0.015674,-0.218071,0.00740004
PFOA,456,1,5636363636.0,0.304887,-0.0271961,0.0122709,0.00924484,-0.0117241,-0.0109953,-0.197718,0.176661
PFOA,456,1,5696969696.0,0.300209,-0.0546907,0.0148008,0.00229633,-0.013838,-0.00735529,-0.0895626,0.277107
PFOA,456,1,5757575757.0,0.282122,-0.104346,0.014654,-0.00554309,-0.0158743,-0.0025645,0.0616905,0.2921
PFOA,456,1,5818181818.0,0.244546,-0.16155,0.00988185,-0.014396,-0.0174238,0.00436211,0.204511,0.195133
PFOA,456,1,5878787878.0,0.19645,-0.208583,-0.0041291,-0.0202725,-0.015958,0.0145705,0.247163,-0.00928696
PFOA,456,1,5939393939.0,0.153731,-0.231007,-0.0220419,-0.00890637,-0.00706176,0.0248286,0.0785017,-0.143973
PFOA,456,1,6000000000.0,0.105062,-0.250227,-0.0213144,0.0128847,0.0113539,0.0250882,-0.0425395,-0.0189189
