Chemical,Concentration,Experiment Number,Frequency (Hz),S11 Real,S11 Imaginary,S21 Real,S21 Imaginary,S12 Real,S12 Imaginary,S22 Real,S22 Imaginary
PFOA,658,1,1939393939.0,-0.235467,0.7004,-0.000614386,0.000254129,-0.000323658,0.000530238,0.401769,0.327031
PFOA,658,1,2000000000.0,-0.0837342,0.732764,-0.000323213,0.000731398,-7.22361e-05,0.000746548,0.52626,-0.0956816
PFOA,658,1,2060606060.0,0.0752132,0.730646,0.000236457,0.000778635,0.000245471,0.000747951,0.247998,-0.485224
PFOA,658,1,2121212121.0,0.236939,0.70508,0.000842279,0.000600167,0.000823908,0.000633999,-0.259173,-0.477875
PFOA,658,1,2181818181.0,0.396971,0.630604,0.00129224,-0.000207684,0.00120634,0.000277468,-0.525091,-0.0642533
PFOA,658,1,2242424242.0,0.539048,0.515825,0.00103832,-0.00185255,0.00191369,-0.000953844,-0.307733,0.394662
PFOA,658,1,2303030303.0,0.651085,0.35184,-0.00120852,0.000218512,-0.000879506,-0.000725066,0.0332137,0.489937
PFOA,658,1,2363636363.0,0.697553,0.169939,-0.000407714,-0.000159435,1.9684e-05,-0.000417983,0.48464,0.265943
PFOA,658,1,2424242424.0,0.690546,0.0066414,-0.000760599,-8.28641e-05,2.59511e-05,-0.000805926,0.512058,-0.261088
PFOA,658,1,2484848484.0,0.648162,-0.122149,-0.000864306,0.000434871,-0.00038656,-0.000997265,0.0602271,-0.573371
PFOA,658,1,2545454545.0,0.592658,-0.210828,-0.000511472,0.00107959,-0.00103631,-0.000986821,-0.433948,-0.326345
PFOA,658,1,2606060606.0,0.534258,-0.27791,0.000648072,0.00147291,-0.00168984,-0.00044868,-0.439744,0.227226
PFOA,658,1,2666666666.0,0.473788,-0.347497,0.00173849,0.000494822,-0.00178917,0.000524025,0.0651931,0.424836
PFOA,658,1,2727272727.0,0.404883,-0.410595,0.00151454,-0.000993165,-0.0013301,0.00164888,0.360805,0.050434
PFOA,658,1,2787878787.0,0.333775,-0.466351,0.000469552,-0.00163147,-0.00021195,0.00197311,0.171806,-0.275163
PFOA,658,1,2848484848.0,0.245408,-0.52901,-0.000730311,-0.00156913,0.000446857,0.0017993,-0.118764,-0.284946
PFOA,658,1,2909090909.0,0.141102,-0.579219,-0.00155411,-0.00105748,0.00107785,0.00162882,-0.29083,-0.113164
PFOA,658,1,2969696969.0,0.00599841,-0.612385,-0.00225471,-4.26516e-06,0.00174871,0.0013491,-0.307316,0.0947382
PFOA,658,1,3030303030.0,-0.159231,-0.608033,-0.00240349,0.00152522,0.002598,0.000806267,-0.19934,0.274545
PFOA,658,1,3090909090.0,-0.328115,-0.538392,-0.0011364,0.00412488,0.00390235,-0.000514032,0.0337535,0.359744
PFOA,658,1,3151515151.0,-0.469445,-0.402815,0.00554552,0.0051832,0.00423401,-0.00570768,0.307808,0.128492
PFOA,658,1,3212121212.0,-0.555187,-0.221922,0.0034984,-0.00687291,-0.00551219,-0.00433538,0.0657256,0.0766683
PFOA,658,1,3272727272.0,-0.570334,-0.0445737,-0.00235207,-0.00224659,-0.00284065,0.000854455,0.323456,-0.0851485
PFOA,658,1,3333333333.0,-0.537373,0.108658,-0.000876048,-0.000835537,-0.00106881,1.6099e-05,-0.0988681,-0.35393
PFOA,658,1,3393939393.0,-0.466917,0.24394,-0.00212371,-0.00119083,-0.00211124,-0.000325793,-0.240671,0.144514
PFOA,658,1,3454545454.0,-0.37465,0.353287,-0.00266194,0.000648642,-0.00240841,0.000831577,0.134774,0.241328
PFOA,658,1,3515151515.0,-0.277454,0.420285,-0.00177612,0.00226359,-0.00188893,0.00162464,0.316382,0.00282921
PFOA,658,1,3575757575.0,-0.155615,0.460329,9.31293e-05,0.00306303,-0.00135901,0.00233553,0.250137,-0.258113
PFOA,658,1,3636363636.0,-0.0371464,0.470086,0.00202331,0.00278464,-0.000617026,0.00294349,0.0164844,-0.39434
PFOA,658,1,3696969696.0,0.0704734,0.443798,0.00392852,0.00108917,0.000499493,0.0033917,-0.265485,-0.32898
PFOA,658,1,3757575757.0,0.155851,0.390044,0.0043566,-0.00197614,0.00217589,0.00371248,-0.441094,-0.0477806
PFOA,658,1,3818181818.0,0.219191,0.328861,0.00191005,-0.00519052,0.00451169,0.00288503,-0.31004,0.31226
PFOA,658,1,3878787878.0,0.262444,0.262262,-0.00275698,-0.0056301,0.00652959,0.000108204,0.101376,0.367769
PFOA,658,1,3939393939.0,0.290727,0.200343,-0.0065578,-0.00211792,0.00610112,-0.0040469,0.274854,0.0222618
PFOA,658,1,4000000000.0,0.307825,0.139018,-0.00677159,0.00317188,0.00311602,-0.00751703,0.0373277,-0.198955
PFOA,658,1,4060606060.0,0.316022,0.0867102,-0.00284577,0.00772042,-0.00198255,-0.00894444,-0.218062,-0.0383888
PFOA,658,1,4121212121.0,0.32018,0.0502002,0.00421647,0.00750044,-0.00790023,-0.00612165,-0.0792684,0.257075
PFOA,658,1,4181818181.0,0.32245,0.0475139,0.0070992,0.00183861,-0.0082652,5.96083e-05,0.189983,0.101152
PFOA,658,1,4242424242.0,0.331206,0.013321,0.00407402,-0.00233775,-0.00404456,0.00307751,0.0008834,-0.0977929
PFOA,658,1,4303030303.0,0.338084,-0.0398749,0.00171324,-0.00158998,-0.00194562,0.00156678,-0.072367,0.189548
PFOA,658,1,4363636363.0,0.33907,-0.0951996,0.00267183,-0.00247761,-0.00370983,0.0016242,0.295541,0.0720069
PFOA,658,1,4424242424.0,0.328142,-0.158148,0.000741194,-0.0048225,-0.00338376,0.0036048,0.171955,-0.234834
PFOA,658,1,4484848484.0,0.308424,-0.21518,-0.00268121,-0.00513396,-0.00245684,0.00506742,-0.0717875,-0.258792
PFOA,658,1,4545454545.0,0.270379,-0.276267,-0.0060937,-0.00320808,-0.000949358,0.00668891,-0.228429,-0.122463
PFOA,658,1,4606060606.0,0.201361,-0.337888,-0.00845445,0.0013568,0.00180849,0.00826064,-0.245962,0.0825391
PFOA,658,1,4666666666.0,0.108152,-0.384765,-0.00753681,0.00860774,0.00727845,0.0091178,-0.0920491,0.245565
PFOA,658,1,4727272727.0,-0.0217398,-0.401212,0.00229687,0.0159808,0.0154963,0.00457438,0.169687,0.189161
PFOA,658,1,4787878787.0,-0.1509,-0.365446,0.020767,0.00737113,0.0181046,-0.0110693,0.174177,-0.139642
PFOA,658,1,4848484848.0,-0.266936,-0.294965,0.0143835,-0.0169505,0.00164733,-0.0209636,-0.165159,-0.105232
PFOA,658,1,4909090909.0,-0.347845,-0.189355,-0.00608474,-0.0172878,-0.0104724,-0.0137959,-0.119405,0.172629
PFOA,658,1,4969696969.0,-0.377076,-0.0912718,-0.0145235,-0.00521926,-0.0126741,-0.00648059,0.107384,0.199111
PFOA,658,1,5030303030.0,-0.377995,0.0579555,-0.0126671,0.00693593,-0.0131829,0.000282041,0.23532,0.0386995
PFOA,658,1,5090909090.0,-0.312407,0.206083,-0.00256498,0.0143069,-0.0112204,0.00682222,0.186723,-0.157659
PFOA,658,1,5151515151.0,-0.199574,0.298141,0.0108964,0.0113126,-0.00642992,0.0127948,-0.00988045,-0.232667
PFOA,658,1,5212121212.0,-0.0766247,0.330399,0.0145772,-0.00605523,0.00532902,0.0137757,-0.1132,-0.0606706
PFOA,658,1,5272727272.0,0.0491697,0.319119,0.00209983,-0.00723938,0.005913,0.00394354,-0.0620236,-0.133888
PFOA,658,1,5333333333.0,0.167373,0.268371,0.00290839,-0.00889082,0.00613005,0.00695688,-0.235721,-0.0238572
PFOA,658,1,5393939393.0,0.235603,0.202046,-0.00662334,-0.0151336,0.0160953,0.00503437,-0.113145,0.198909
PFOA,658,1,5454545454.0,0.270805,0.148802,-0.021336,-0.00259272,0.0192935,-0.0109301,0.119008,0.0299312
PFOA,658,1,5515151515.0,0.294664,0.0906501,-0.0125685,0.0146923,0.00621169,-0.0189484,-0.0708023,-0.132839
PFOA,658,1,5575757575.0,0.307885,0.0185728,0.0015605,0.0163394,-0.00370295,-0.0166336,-0.221956,0.00885099
PFOA,658,1,5636363636.0,0.309537,-0.0277416,0.00945985,0.0116968,-0.00861916,-0.013334,-0.199349,0.181817
PFOA,658,1,5696969696.0,0.304622,-0.0559731,0.0136757,0.00578795,-0.0113495,-0.0103484,-0.088635,0.280087
PFOA,658,1,5757575757.0,0.286209,-0.105476,0.0155345,-0.00164946,-0.014441,-0.00648974,0.0656821,0.291948
PFOA,658,1,5818181818.0,0.249157,-0.16474,0.0134375,-0.0112885,-0.017926,-0.000485702,0.210684,0.194947
PFOA,658,1,5878787878.0,0.200559,-0.212656,0.00167488,-0.0209879,-0.0195078,0.00956485,0.249398,-0.0159763
PFOA,658,1,5939393939.0,0.157349,-0.236084,-0.0192167,-0.0151804,-0.0139723,0.0226975,0.0679825,-0.150726
PFOA,658,1,6000000000.0,0.10627,-0.255282,-0.0248462,0.00666222,0.00405616,0.0283613,-0.0498609,-0.00893165
