Chemical,Concentration,Experiment Number,Frequency (Hz),S11 Real,S11 Imaginary,S21 Real,S21 Imaginary,S12 Real,S12 Imaginary,S22 Real,S22 Imaginary
PFOA,458,1,1757575757.0,-0.661569,0.38967,0.000125018,-0.000740738,-0.000650664,-0.000103146,-0.525643,-0.197456
PFOA,458,1,1818181818.0,-0.530598,0.540324,-0.000441634,-0.00060403,-0.00056955,0.000140953,-0.43775,0.323208
PFOA,458,1,1878787878.0,-0.39209,0.640313,-0.000555735,-0.000191951,-0.000453143,0.000398411,-0.0362122,0.556851
PFOA,458,1,1939393939.0,-0.234571,0.698006,-0.000633517,0.00013901,-0.000305544,0.000550614,0.413206,0.419484
PFOA,458,1,2000000000.0,-0.0885561,0.727805,-0.000386286,0.000671315,-0.000155755,0.000846089,0.634844,-0.0278704
PFOA,458,1,2060606060.0,0.0772419,0.731599,5.58751e-05,0.000855929,0.000158861,0.000853332,0.39172,-0.54953
PFOA,458,1,2121212121.0,0.237748,0.703928,0.000859398,0.00073063,0.000813972,0.000735627,-0.235285,-0.640605
PFOA,458,1,2181818181.0,0.399441,0.633436,0.00132175,-0.000133332,0.00143641,0.000340354,-0.644587,-0.155652
PFOA,458,1,2242424242.0,0.544123,0.51535,0.00112138,-0.00194091,0.00217132,-0.00103004,-0.411233,0.429597
PFOA,458,1,2303030303.0,0.649535,0.348959,-0.00113688,0.000354231,-0.000856959,-0.000555001,-0.0145433,0.576901
PFOA,458,1,2363636363.0,0.698227,0.169648,-0.0002292,-0.000249386,3.96493e-05,-0.000394249,0.518626,0.314466
PFOA,458,1,2424242424.0,0.690001,0.00525959,-0.000766364,-7.97228e-05,2.64193e-05,-0.000806532,0.532819,-0.261261
PFOA,458,1,2484848484.0,0.647535,-0.123235,-0.000740337,0.000401622,-0.000460469,-0.000989912,0.0666535,-0.570193
PFOA,458,1,2545454545.0,0.590868,-0.213068,-0.000480425,0.00120574,-0.00106213,-0.000974213,-0.443932,-0.32662
PFOA,458,1,2606060606.0,0.536544,-0.280611,0.000577823,0.00143228,-0.00169098,-0.000532554,-0.464297,0.265693
PFOA,458,1,2666666666.0,0.469666,-0.348773,0.00187523,0.000502863,-0.00211072,0.00059437,0.128941,0.508995
PFOA,458,1,2727272727.0,0.4012,-0.411076,0.00150805,-0.00108685,-0.00136389,0.00180443,0.489443,0.0010369
PFOA,458,1,2787878787.0,0.330371,-0.464851,0.00039643,-0.00175463,-0.000236911,0.00212353,0.182153,-0.402026
PFOA,458,1,2848484848.0,0.246093,-0.528173,-0.000776998,-0.00159984,0.000585753,0.00183543,-0.197121,-0.352279
PFOA,458,1,2909090909.0,0.131748,-0.5766,-0.00164148,-0.000970772,0.00121122,0.00154496,-0.367762,-0.108917
PFOA,458,1,2969696969.0,-0.00215962,-0.610676,-0.00227394,0.000115324,0.0018408,0.00128994,-0.354713,0.133032
PFOA,458,1,3030303030.0,-0.158829,-0.60049,-0.00232893,0.00176132,0.00266653,0.000611837,-0.214872,0.322407
PFOA,458,1,3090909090.0,-0.322063,-0.538888,-0.00100837,0.00423805,0.00392851,-0.000786468,0.0500578,0.395769
PFOA,458,1,3151515151.0,-0.473001,-0.400592,0.0058735,0.00487027,0.00393567,-0.00595426,0.320681,0.138691
PFOA,458,1,3212121212.0,-0.556311,-0.220905,0.00308669,-0.00728696,-0.0059122,-0.00401049,0.0862552,0.100906
PFOA,458,1,3272727272.0,-0.569801,-0.0419896,-0.002497,-0.00210976,-0.00278765,0.00100364,0.347645,-0.0981711
PFOA,458,1,3333333333.0,-0.535906,0.109722,-0.000861796,-0.00077315,-0.00105155,-6.93031e-05,-0.0956124,-0.355207
PFOA,458,1,3393939393.0,-0.46726,0.245797,-0.00211462,-0.00118887,-0.00209788,-0.000339276,-0.226384,0.153547
PFOA,458,1,3454545454.0,-0.373027,0.350952,-0.00272696,0.000821166,-0.00230328,0.00102909,0.168837,0.231397
PFOA,458,1,3515151515.0,-0.2747,0.41938,-0.00161022,0.00253129,-0.00194787,0.00191758,0.337192,-0.0435418
PFOA,458,1,3575757575.0,-0.156849,0.463017,0.000229597,0.00325372,-0.00120499,0.00258461,0.229079,-0.314066
PFOA,458,1,3636363636.0,-0.038847,0.466817,0.00229388,0.00273468,-0.000353773,0.0031514,-0.0409241,-0.426356
PFOA,458,1,3696969696.0,0.0666244,0.442217,0.00402648,0.000805844,0.000955331,0.00340905,-0.333872,-0.310217
PFOA,458,1,3757575757.0,0.158947,0.392701,0.00412695,-0.00246619,0.002521,0.00347174,-0.466836,0.0172264
PFOA,458,1,3818181818.0,0.218666,0.331199,0.00139789,-0.00527841,0.00477184,0.00248125,-0.270075,0.363227
PFOA,458,1,3878787878.0,0.263684,0.263135,-0.00314594,-0.0052689,0.00636081,-0.000394034,0.139572,0.360084
PFOA,458,1,3939393939.0,0.289828,0.199787,-0.00649802,-0.00185588,0.00567972,-0.00431207,0.28145,0.0115517
PFOA,458,1,4000000000.0,0.307398,0.139788,-0.00662792,0.00343679,0.00275434,-0.00748338,0.0392337,-0.198783
PFOA,458,1,4060606060.0,0.31655,0.0865041,-0.00243274,0.00808308,-0.0024844,-0.00901987,-0.210962,-0.0265258
PFOA,458,1,4121212121.0,0.319937,0.0499666,0.0048011,0.00727273,-0.0083951,-0.00558634,-0.0423528,0.257501
PFOA,458,1,4181818181.0,0.322294,0.0478454,0.0070412,0.00124765,-0.00797008,0.000624209,0.198526,0.0690748
PFOA,458,1,4242424242.0,0.33101,0.0133454,0.00402434,-0.00248636,-0.00389599,0.0031607,-0.000685787,-0.105598
PFOA,458,1,4303030303.0,0.338459,-0.0395751,0.00172874,-0.00172569,-0.00187377,0.00167054,-0.059199,0.184258
PFOA,458,1,4363636363.0,0.338396,-0.0953315,0.00245243,-0.0026725,-0.00347043,0.00181351,0.286663,0.0309053
PFOA,458,1,4424242424.0,0.33012,-0.158124,0.000515066,-0.00483832,-0.0031121,0.0037337,0.134476,-0.241381
PFOA,458,1,4484848484.0,0.308453,-0.217608,-0.00285328,-0.00485979,-0.00200997,0.00511452,-0.097039,-0.241377
PFOA,458,1,4545454545.0,0.27042,-0.275008,-0.00606092,-0.0028446,-0.000597587,0.00647644,-0.233319,-0.101472
PFOA,458,1,4606060606.0,0.200604,-0.339445,-0.00820588,0.00167716,0.0022222,0.00802151,-0.23856,0.0965529
PFOA,458,1,4666666666.0,0.103023,-0.382626,-0.00705182,0.00862509,0.00730424,0.00855221,-0.0854833,0.247515
PFOA,458,1,4727272727.0,-0.0173766,-0.401014,0.00246656,0.0158549,0.0153274,0.00412214,0.174968,0.190371
PFOA,458,1,4787878787.0,-0.150615,-0.368677,0.0208833,0.00686567,0.0175668,-0.0116884,0.173971,-0.137628
PFOA,458,1,4848484848.0,-0.266505,-0.294949,0.0137178,-0.0172971,0.000689317,-0.020788,-0.159213,-0.096038
PFOA,458,1,4909090909.0,-0.34581,-0.188741,-0.00636463,-0.0168624,-0.0109278,-0.0131802,-0.10397,0.172707
PFOA,458,1,4969696969.0,-0.375615,-0.0900294,-0.014396,-0.00472812,-0.0129071,-0.00581441,0.118242,0.187182
PFOA,458,1,5030303030.0,-0.377484,0.0582206,-0.0123854,0.00724051,-0.0128279,0.000785886,0.231589,0.027001
PFOA,458,1,5090909090.0,-0.310735,0.206244,-0.00221401,0.0141949,-0.0107665,0.007131,0.176563,-0.162641
PFOA,458,1,5151515151.0,-0.19576,0.292016,0.0113056,0.0105988,-0.00576223,0.0127868,-0.020073,-0.228596
PFOA,458,1,5212121212.0,-0.0748913,0.328196,0.0142279,-0.00636653,0.00557234,0.0133458,-0.115038,-0.0562435
PFOA,458,1,5272727272.0,0.0487666,0.31632,0.00203604,-0.00718534,0.00589439,0.00378184,-0.0667092,-0.130436
PFOA,458,1,5333333333.0,0.166786,0.265227,0.00265268,-0.0088178,0.00626902,0.00671489,-0.232812,-0.0145164
PFOA,458,1,5393939393.0,0.234507,0.202942,-0.00690041,-0.0149141,0.0161939,0.00447756,-0.102026,0.199833
PFOA,458,1,5454545454.0,0.269908,0.146833,-0.0210988,-0.00190102,0.018637,-0.0113839,0.120226,0.0276282
PFOA,458,1,5515151515.0,0.294548,0.0903127,-0.0123222,0.0150442,0.00588958,-0.0186557,-0.0680918,-0.130546
PFOA,458,1,5575757575.0,0.30751,0.0180808,0.00198666,0.0163826,-0.00427043,-0.0166297,-0.219689,0.00973997
PFOA,458,1,5636363636.0,0.308983,-0.0277348,0.00996626,0.0113965,-0.0090792,-0.01304,-0.195133,0.181686
PFOA,458,1,5696969696.0,0.304435,-0.0570714,0.0138728,0.0053929,-0.0119786,-0.0098734,-0.0791556,0.278657
PFOA,458,1,5757575757.0,0.285604,-0.107516,0.0154124,-0.00231557,-0.0149888,-0.0058429,0.0713232,0.28838
PFOA,458,1,5818181818.0,0.249171,-0.164165,0.0129788,-0.0119286,-0.0178829,0.000531055,0.211353,0.187685
PFOA,458,1,5878787878.0,0.19923,-0.212865,0.000433887,-0.0209088,-0.018845,0.0107679,0.242311,-0.0244615
PFOA,458,1,5939393939.0,0.153154,-0.237184,-0.0199629,-0.013885,-0.0124766,0.0231531,0.0574023,-0.146546
PFOA,458,1,6000000000.0,0.106413,-0.253326,-0.0240102,0.00778472,0.00532049,0.0275919,-0.0515641,0.000199415
