Frequency (Hz),S12 Real,S12 Imaginary
55805580,-0.168883,0.63921
56405640,-0.160127,0.641355
57005700,-0.151194,0.643431
57605760,-0.142278,0.645396
58205820,-0.132951,0.647243
58805880,-0.123716,0.648948
59405940,-0.114728,0.650432
60006000,-0.105462,0.651583
60606060,-0.0955774,0.6526
61206120,-0.0854564,0.652994
61806180,-0.0746225,0.653389
62406240,-0.0646214,0.654292
63006300,-0.0553326,0.655657
63606360,-0.0460432,0.656796
64206420,-0.036665,0.657564
64806480,-0.0274082,0.657941
65406540,-0.0182777,0.658167
66006600,-0.00876188,0.658258
66606660,0.00067836,0.658142
67206720,0.00999818,0.657994
67806780,0.0193953,0.657648
68406840,0.0289254,0.657279
69006900,0.0381794,0.656696
69606960,0.0474841,0.656011
70207020,0.0568509,0.655122
70807080,0.0662856,0.654207
71407140,0.0757245,0.653179
72007200,0.0847541,0.652061
72607260,0.0939719,0.650692
73207320,0.103259,0.649211
73807380,0.112444,0.647743
74407440,0.12155,0.646086
75007500,0.130872,0.644273
75607560,0.140059,0.642354
76207620,0.149381,0.640263
76807680,0.158618,0.638042
77407740,0.167764,0.635826
78007800,0.176721,0.63343
78607860,0.185905,0.630773
79207920,0.194617,0.628256
79807980,0.203671,0.625412
80408040,0.21259,0.622536
81008100,0.221793,0.619429
81608160,0.230416,0.616338
82208220,0.239252,0.61304
82808280,0.247863,0.609588
83408340,0.256639,0.60598
84008400,0.265181,0.602389
84608460,0.273684,0.598657
85208520,0.282536,0.594772
85808580,0.291217,0.590668
86408640,0.299717,0.586526
87008700,0.307925,0.58242
87608760,0.316379,0.577921
88208820,0.324751,0.57342
88808880,0.333027,0.568806
89408940,0.34114,0.564087
90009000,0.349092,0.559328
90609060,0.357355,0.554245
91209120,0.365338,0.549103
91809180,0.373295,0.544039
92409240,0.380978,0.538693
93009300,0.389009,0.533131
93609360,0.39668,0.527602
94209420,0.404464,0.521778
94809480,0.411975,0.516109
95409540,0.419596,0.510161
96009600,0.427037,0.50411
96609660,0.434197,0.498103
97209720,0.441285,0.492029
97809780,0.448632,0.485556
98409840,0.455863,0.479089
99009900,0.462748,0.472569
99609960,0.469659,0.465809
100210021,0.476384,0.459043
100810081,0.483223,0.452204
101410141,0.489782,0.445223
102010201,0.496403,0.438038
102610261,0.503078,0.430688
103210321,0.509174,0.423596
103810381,0.515337,0.416336
104410441,0.521588,0.40886
105010501,0.527474,0.401483
105610561,0.533381,0.393942
106210621,0.539265,0.386082
106810681,0.544844,0.378303
107410741,0.550497,0.370235
108010801,0.555905,0.362182
108610861,0.561227,0.354023
109210921,0.566433,0.345816
109810981,0.571539,0.337594
110411041,0.576409,0.329402
111011101,0.581485,0.320816
111611161,0.586152,0.312459
112211221,0.590783,0.303697
112811281,0.595433,0.294775
113411341,0.599564,0.286295
114011401,0.603745,0.277552
114611461,0.607913,0.268372
115211521,0.611655,0.259674
115811581,0.615571,0.250539
116411641,0.619204,0.241618
117011701,0.622887,0.232324
117611761,0.626148,0.223471
118211821,0.62951,0.21427
118811881,0.632558,0.205143
119411941,0.635704,0.195877
120012001,0.638506,0.186502
120612061,0.641318,0.176945
121212121,0.643873,0.167571
121812181,0.646296,0.158435
122412241,0.648635,0.148673
123012301,0.650769,0.139143
123612361,0.652755,0.129246
124212421,0.654513,0.119899
124812481,0.656327,0.110094
125412541,0.65787,0.100614
126012601,0.659414,0.0907574
126612661,0.660791,0.0809368
127212721,0.661932,0.0713662
127812781,0.662896,0.0616149
128412841,0.663756,0.0518218
129012901,0.66451,0.0419798
129612961,0.66511,0.0322257
130213021,0.665436,0.0223825
130813081,0.66576,0.012863
131413141,0.665847,0.00292294
132013201,0.66591,-0.00709486
132613261,0.665714,-0.0166392
133213321,0.665469,-0.0266439
133813381,0.665083,-0.0361642
134413441,0.664469,-0.0461015
135013501,0.663826,-0.055836
135613561,0.66295,-0.0654312
136213621,0.661844,-0.075082
136813681,0.66072,-0.084902
137413741,0.659428,-0.0944757
138013801,0.65796,-0.104229
138613861,0.656441,-0.113913
139213921,0.654742,-0.123635
139813981,0.652866,-0.133144
140414041,0.650853,-0.14297
141014101,0.648731,-0.15226
141614161,0.646485,-0.162133
142214221,0.644019,-0.171434
142814281,0.641441,-0.1811
143414341,0.638767,-0.190451
144014401,0.635935,-0.199768
144614461,0.632967,-0.20925
145214521,0.629778,-0.218426
145814581,0.626554,-0.227866
146414641,0.623096,-0.237049
147014701,0.619477,-0.246277
147614761,0.615827,-0.255299
148214821,0.612056,-0.264395
148814881,0.60814,-0.27316
149414941,0.604026,-0.282247
150015001,0.59995,-0.290896
150615061,0.595567,-0.299829
151215121,0.591084,-0.30866
151815181,0.586579,-0.317229
152415241,0.581789,-0.325826
153015301,0.577023,-0.334201
153615361,0.571992,-0.342604
154215421,0.566996,-0.350915
154815481,0.561842,-0.359199
155415541,0.556353,-0.367593
156015601,0.550991,-0.375482
156615661,0.545539,-0.383377
157215721,0.539812,-0.391208
157815781,0.533905,-0.399275
158415841,0.528101,-0.406814
159015901,0.522054,-0.414461
159615961,0.515958,-0.421874
160216021,0.509814,-0.429277
160816081,0.503346,-0.436816
161416141,0.496852,-0.444045
162016201,0.490227,-0.451305
162616261,0.483487,-0.45834
163216321,0.476881,-0.465093
163816381,0.469729,-0.472156
164416441,0.462822,-0.478795
165016501,0.455753,-0.485614
165616561,0.448451,-0.492257
166216621,0.441305,-0.498581
166816681,0.433821,-0.505024
167416741,0.42639,-0.511153
168016801,0.418973,-0.517241
168616861,0.411445,-0.523165
169216921,0.403564,-0.529228
169816981,0.395694,-0.535004
170417041,0.387672,-0.540813
171017101,0.379866,-0.546207
171617161,0.37185,-0.55173
172217221,0.363801,-0.556916
172817281,0.355584,-0.562264
173417341,0.347191,-0.567333
174017401,0.338977,-0.572305
174617461,0.330507,-0.577111
175217521,0.321961,-0.581916
175817581,0.313347,-0.586634
176417641,0.304675,-0.591094
177017701,0.296198,-0.595423
177617761,0.287583,-0.599578
178217821,0.278604,-0.60375
178817881,0.269518,-0.607803
179417941,0.260756,-0.611562
180018001,0.251584,-0.61531
180618061,0.242664,-0.618925
181218121,0.233384,-0.622485
181818181,0.224563,-0.625774
182418241,0.215111,-0.629005
183018301,0.205886,-0.63202
183618361,0.196516,-0.634996
184218421,0.187186,-0.637735
184818481,0.177696,-0.640617
185418541,0.168251,-0.643074
186018601,0.158878,-0.645482
186618661,0.148997,-0.647794
187218721,0.139681,-0.649802
187818781,0.130081,-0.651809
188418841,0.120435,-0.653567
189018901,0.110743,-0.655311
189618961,0.101018,-0.656872
190219021,0.0911494,-0.658293
190819081,0.0815093,-0.659578
191419141,0.0716215,-0.660713
192019201,0.0618556,-0.661688
192619261,0.0520893,-0.662493
193219321,0.0419736,-0.663341
193819381,0.0321883,-0.663795
194419441,0.0225084,-0.664266
195019501,0.012349,-0.664303
195619561,0.00236235,-0.664575
196219621,-0.00737941,-0.66444
196819681,-0.0173974,-0.664084
197419741,-0.0273394,-0.663772
198019801,-0.0373314,-0.663222
198619861,-0.047226,-0.662505
199219921,-0.0569749,-0.66162
199819981,-0.0670136,-0.660513
200420042,-0.0769199,-0.659298
201020102,-0.0866059,-0.658073
201620162,-0.0963301,-0.656555
202220222,-0.106082,-0.654953
202820282,-0.115928,-0.653133
203420342,-0.125285,-0.651325
204020402,-0.135202,-0.649165
204620462,-0.144661,-0.646873
205220522,-0.154408,-0.644527
205820582,-0.163843,-0.642195
206420642,-0.173294,-0.639513
207020702,-0.182679,-0.636752
207620762,-0.192139,-0.633837
208220822,-0.201451,-0.630807
208820882,-0.21094,-0.627563
209420942,-0.220096,-0.624196
210021002,-0.229354,-0.620673
210621062,-0.238503,-0.617061
211221122,-0.24722,-0.613409
211821182,-0.256505,-0.60943
212421242,-0.265437,-0.605422
213021302,-0.274386,-0.601221
213621362,-0.283207,-0.596942
214221422,-0.291871,-0.592564
214821482,-0.300354,-0.588053
215421542,-0.308852,-0.583374
216021602,-0.317541,-0.578632
216621662,-0.325843,-0.573719
217221722,-0.334506,-0.568461
217821782,-0.342674,-0.563361
218421842,-0.351234,-0.557834
219021902,-0.359185,-0.552404
219621962,-0.367212,-0.54689
220222022,-0.375258,-0.541043
220822082,-0.383056,-0.535222
221422142,-0.390718,-0.529215
222022202,-0.39828,-0.523215
222622262,-0.40605,-0.516941
223222322,-0.413491,-0.51058
223822382,-0.420908,-0.504168
224422442,-0.42795,-0.497661
225022502,-0.435093,-0.490966
225622562,-0.442012,-0.484334
226222622,-0.448971,-0.477392
226822682,-0.455722,-0.470494
227422742,-0.462312,-0.463581
228022802,-0.46871,-0.456542
228622862,-0.475248,-0.449362
229222922,-0.481737,-0.441982
229822982,-0.487885,-0.434648
230423042,-0.493881,-0.427432
231023102,-0.499912,-0.419843
231623162,-0.505655,-0.412258
232223222,-0.511413,-0.404511
232823282,-0.517254,-0.396515
233423342,-0.52279,-0.388696
234023402,-0.527956,-0.380841
234623462,-0.533215,-0.372655
235223522,-0.538266,-0.364668
235823582,-0.543198,-0.35654
236423642,-0.547991,-0.34826
237023702,-0.552766,-0.339831
237623762,-0.557389,-0.331284
238223822,-0.5616,-0.32321
238823882,-0.565929,-0.314607
239423942,-0.570133,-0.306154
240024002,-0.574022,-0.297674
240624062,-0.57796,-0.288909
241224122,-0.58178,-0.280181
241824182,-0.585364,-0.271512
242424242,-0.588822,-0.262878
243024302,-0.59214,-0.253962
243624362,-0.595453,-0.24502
244224422,-0.598468,-0.236154
244824482,-0.601419,-0.22735
245424542,-0.604314,-0.218333
246024602,-0.606946,-0.209444
246624662,-0.6095,-0.200222
247224722,-0.61189,-0.191198
247824782,-0.614112,-0.182161
248424842,-0.616226,-0.173061
249024902,-0.618222,-0.163947
249624962,-0.620041,-0.154959
250225022,-0.621796,-0.145784
250825082,-0.623367,-0.136507
251425142,-0.62475,-0.127718
252025202,-0.626113,-0.118192
252625262,-0.627301,-0.109032
253225322,-0.628381,-0.100052
253825382,-0.629288,-0.0905422
254425442,-0.630075,-0.0815187
255025502,-0.630687,-0.0722669
255625562,-0.631106,-0.063221
256225622,-0.63145,-0.0537306
256825682,-0.631715,-0.0447383
257425742,-0.631693,-0.0354601
258025802,-0.631653,-0.0263346
258625862,-0.631364,-0.0171362
259225922,-0.631092,-0.00802287
259825982,-0.630533,0.000985985
260426042,-0.629869,0.00990253
261026102,-0.629125,0.0190233
261626162,-0.628275,0.0280567
262226222,-0.627277,0.0367735
262826282,-0.626132,0.0456754
263426342,-0.624866,0.0544215
264026402,-0.623361,0.0632705
264626462,-0.621962,0.071924
265226522,-0.620367,0.0806949
265826582,-0.618657,0.089403
266426642,-0.61675,0.0982005
267026702,-0.614845,0.106963
267626762,-0.612789,0.11557
268226822,-0.610674,0.123962
268826882,-0.608384,0.13244
269426942,-0.605941,0.141046
270027002,-0.603486,0.149451
270627062,-0.600804,0.157826
271227122,-0.598178,0.165952
271827182,-0.595377,0.174262
272427242,-0.592293,0.182562
273027302,-0.589351,0.1905
273627362,-0.586227,0.198518
274227422,-0.583044,0.206531
274827482,-0.579634,0.214646
275427542,-0.576186,0.222577
276027602,-0.572652,0.230515
276627662,-0.568875,0.238403
277227722,-0.565264,0.245959
277827782,-0.561315,0.253746
278427842,-0.557533,0.261357
279027902,-0.553374,0.26885
279627962,-0.549435,0.276152
280228022,-0.54525,0.283474
280828082,-0.540894,0.290939
281428142,-0.536376,0.298322
282028202,-0.53183,0.305691
282628262,-0.527402,0.312689
283228322,-0.522748,0.319713
283828382,-0.517878,0.326759
284428442,-0.51318,0.33366
285028502,-0.508343,0.340389
285628562,-0.503266,0.347271
286228622,-0.498231,0.354039
286828682,-0.492888,0.360845
287428742,-0.487704,0.367447
288028802,-0.482364,0.373915
288628862,-0.476956,0.380264
289228922,-0.471482,0.386634
289828982,-0.46593,0.3929
290429042,-0.460414,0.399068
291029102,-0.454664,0.405198
291629162,-0.449018,0.411144
292229222,-0.443193,0.417198
292829282,-0.436931,0.423441
293429342,-0.43113,0.428961
294029402,-0.425065,0.434676
294629462,-0.418941,0.440387
295229522,-0.412744,0.446117
295829582,-0.406433,0.451519
296429642,-0.400157,0.45692
297029702,-0.393577,0.462304
297629762,-0.387218,0.46747
298229822,-0.380835,0.472542
298829882,-0.373915,0.477825
299429942,-0.367105,0.482876
300030003,-0.360564,0.48757
300630063,-0.353784,0.492391
301230123,-0.347025,0.497074
301830183,-0.340005,0.50189
302430243,-0.332888,0.506348
303030303,-0.326035,0.510793
303630363,-0.319242,0.514964
304230423,-0.312001,0.51931
304830483,-0.304732,0.523492
305430543,-0.29778,0.527435
306030603,-0.290451,0.5315
306630663,-0.283102,0.535349
307230723,-0.27592,0.539135
307830783,-0.268521,0.542907
308430843,-0.261148,0.546461
309030903,-0.253688,0.550023
309630963,-0.24626,0.553437
310231023,-0.23877,0.556699
310831083,-0.231147,0.55995
311431143,-0.22353,0.563032
312031203,-0.215787,0.566121
312631263,-0.208103,0.568949
313231323,-0.199369,0.572353
313831383,-0.191343,0.575137
314431443,-0.183667,0.577714
315031503,-0.175528,0.58036
315631563,-0.167764,0.582761
316231623,-0.159691,0.585124
316831683,-0.151687,0.587404
317431743,-0.14392,0.589428
318031803,-0.136153,0.591378
318631863,-0.128096,0.593313
319231923,-0.119887,0.595236
319831983,-0.112062,0.596901
320432043,-0.103911,0.598524
321032103,-0.0957346,0.600017
321632163,-0.0876025,0.601444
322232223,-0.0792883,0.602841
322832283,-0.0710471,0.60401
323432343,-0.0626849,0.60519
324032403,-0.0546906,0.606134
324632463,-0.0461827,0.607041
325232523,-0.0380493,0.607804
325832583,-0.0297446,0.608518
326432643,-0.0215657,0.609153
327032703,-0.0127531,0.609645
327632763,-0.00437644,0.610037
328232823,0.00387166,0.610284
328832883,0.0123751,0.610318
329432943,0.0208119,0.610382
330033003,0.0291561,0.610292
330633063,0.0374711,0.610113
331233123,0.0459241,0.609854
331833183,0.0546221,0.609388
332433243,0.0630442,0.608867
333033303,0.0715293,0.608312
333633363,0.0799336,0.607523
334233423,0.088653,0.606661
334833483,0.0972733,0.605609
335433543,0.105531,0.604494
336033603,0.114039,0.603289
336633663,0.122507,0.602027
337233723,0.130732,0.600655
337833783,0.139221,0.598834
338433843,0.147697,0.597283
339033903,0.15605,0.59548
339633963,0.164554,0.593522
340234023,0.173011,0.591393
340834083,0.181424,0.589377
341434143,0.189811,0.58695
342034203,0.198148,0.584599
342634263,0.206313,0.582174
343234323,0.214559,0.579482
343834383,0.222785,0.576695
344434443,0.230958,0.573855
345034503,0.239014,0.570962
345634563,0.247458,0.567722
346234623,0.255592,0.564482
346834683,0.263984,0.561131
347434743,0.272032,0.557498
348034803,0.279999,0.553946
348634863,0.288108,0.550318
349234923,0.29596,0.546426
349834983,0.30383,0.542567
350435043,0.311749,0.538356
351035103,0.31974,0.534093
351635163,0.327853,0.529663
352235223,0.335522,0.525274
352835283,0.34312,0.520792
353435343,0.350906,0.516045
354035403,0.358436,0.511225
354635463,0.365858,0.506325
355235523,0.373327,0.501294
355835583,0.380873,0.496182
356435643,0.388167,0.490894
357035703,0.395278,0.485686
357635763,0.40259,0.480128
358235823,0.409693,0.474575
358835883,0.416814,0.468914
359435943,0.42383,0.462998
360036003,0.430669,0.45707
360636063,0.437458,0.451201
361236123,0.444308,0.444942
361836183,0.451044,0.43875
362436243,0.457408,0.432507
363036303,0.46399,0.426067
363636363,0.470491,0.419476
364236423,0.476712,0.412868
364836483,0.483157,0.406008
365436543,0.489161,0.399144
366036603,0.495142,0.392271
366636663,0.501106,0.385164
367236723,0.506975,0.37826
367836783,0.512554,0.370993
368436843,0.518341,0.36362
369036903,0.523842,0.356115
369636963,0.529329,0.348446
370237023,0.534724,0.340847
370837083,0.540011,0.333016
371437143,0.545042,0.325335
372037203,0.550135,0.317585
372637263,0.554948,0.309565
373237323,0.559685,0.301574
373837383,0.564389,0.293224
374437443,0.56885,0.285109
375037503,0.573414,0.277041
375637563,0.577615,0.268795
376237623,0.581762,0.260439
376837683,0.585817,0.252041
377437743,0.589629,0.24369
378037803,0.593538,0.234988
378637863,0.597177,0.226146
379237923,0.600828,0.217319
379837983,0.604215,0.208354
380438043,0.607381,0.199881
381038103,0.610572,0.190677
381638163,0.613536,0.181947
382238223,0.616479,0.172725
382838283,0.619148,0.163862
383438343,0.621804,0.154741
384038403,0.624252,0.145672
384638463,0.626413,0.136898
385238523,0.628708,0.127487
385838583,0.630767,0.118098
386438643,0.63275,0.108729
387038703,0.634503,0.0994202
387638763,0.636124,0.0900448
388238823,0.637589,0.0807126
388838883,0.638867,0.071373
389438943,0.640191,0.0620251
390039003,0.64126,0.0526971
390639063,0.642256,0.0430675
391239123,0.643078,0.0335439
391839183,0.643726,0.0239772
392439243,0.644263,0.0144366
393039303,0.644512,0.00496995
393639363,0.644726,-0.00433564
394239423,0.644758,-0.0141218
394839483,0.644745,-0.0238061
395439543,0.644584,-0.0332961
396039603,0.644164,-0.0430619
396639663,0.643613,-0.0525112
397239723,0.642981,-0.0621486
397839783,0.642138,-0.0716839
398439843,0.641117,-0.0813338
399039903,0.640053,-0.0904632
399639963,0.638783,-0.100086
400240024,0.637403,-0.109687
400840084,0.63586,-0.119138
401440144,0.634098,-0.128796
402040204,0.632237,-0.138349
402640264,0.630223,-0.147613
403240324,0.628152,-0.157046
403840384,0.625865,-0.166324
404440444,0.623433,-0.175679
405040504,0.620788,-0.185044
405640564,0.618086,-0.194312
406240624,0.615215,-0.203758
406840684,0.612222,-0.212661
407440744,0.60921,-0.221675
408040804,0.605797,-0.230855
408640864,0.6024,-0.239915
409240924,0.598863,-0.249016
409840984,0.595065,-0.258074
410441044,0.591265,-0.26712
411041104,0.587161,-0.275911
411641164,0.583065,-0.284597
412241224,0.578869,-0.293474
412841284,0.574313,-0.30231
413441344,0.569923,-0.310575
414041404,0.565125,-0.319305
414641464,0.560364,-0.3278
415241524,0.555321,-0.336244
415841584,0.550314,-0.34448
416441644,0.545149,-0.35264
417041704,0.539782,-0.360825
417641764,0.534366,-0.368875
418241824,0.52871,-0.376871
418841884,0.522938,-0.384919
419441944,0.517257,-0.392687
420042004,0.511369,-0.400297
420642064,0.505143,-0.407789
421242124,0.499087,-0.415438
421842184,0.492791,-0.422984
422442244,0.486255,-0.430403
423042304,0.479848,-0.437626
423642364,0.473066,-0.444692
424242424,0.466366,-0.451704
424842484,0.459463,-0.458791
425442544,0.45239,-0.46565
426042604,0.4453,-0.472213
426642664,0.437894,-0.478899
427242724,0.430564,-0.485501
427842784,0.423293,-0.491738
428442844,0.415755,-0.498018
429042904,0.408248,-0.503993
429642964,0.400704,-0.509872
430243024,0.392914,-0.515701
430843084,0.385117,-0.521384
431443144,0.37739,-0.526951
432043204,0.369555,-0.532378
432643264,0.361599,-0.537729
433243324,0.353482,-0.543099
433843384,0.345404,-0.548034
434443444,0.337231,-0.553001
435043504,0.329006,-0.557824
435643564,0.320689,-0.562647
436243624,0.312209,-0.567248
436843684,0.304,-0.571728
437443744,0.295512,-0.576033
438043804,0.287075,-0.580364
438643864,0.27839,-0.584661
439243924,0.269742,-0.588658
439843984,0.260986,-0.592453
440444044,0.252252,-0.596397
441044104,0.24361,-0.59997
441644164,0.23478,-0.603406
442244224,0.225897,-0.606811
442844284,0.216717,-0.61033
443444344,0.207945,-0.613187
444044404,0.199062,-0.616191
444644464,0.1901,-0.619124
445244524,0.180748,-0.62196
445844584,0.171426,-0.624606
446444644,0.162421,-0.62707
447044704,0.153134,-0.629414
447644764,0.143868,-0.631864
448244824,0.134224,-0.633961
448844884,0.124977,-0.635804
449444944,0.115463,-0.637698
450045004,0.105911,-0.639375
450645064,0.0963355,-0.640938
451245124,0.0867833,-0.642303
451845184,0.0776253,-0.64344
452445244,0.0679697,-0.644426
453045304,0.0579393,-0.645324
453645364,0.0484197,-0.646119
454245424,0.038938,-0.646666
454845484,0.0292967,-0.647042
455445544,0.0195307,-0.647316
456045604,0.0100174,-0.647338
456645664,0.000455953,-0.647391
457245724,-0.00908944,-0.64717
457845784,-0.0188519,-0.646837
458445844,-0.028407,-0.646282
459045904,-0.0376818,-0.645644
459645964,-0.047252,-0.645016
460246024,-0.0565558,-0.644038
460846084,-0.0661895,-0.642962
461446144,-0.0756866,-0.641854
462046204,-0.0850509,-0.640512
462646264,-0.0943768,-0.639009
463246324,-0.103951,-0.637605
463846384,-0.113374,-0.635787
464446444,-0.122617,-0.633957
465046504,-0.131905,-0.631979
465646564,-0.14135,-0.629753
466246624,-0.150284,-0.627554
466846684,-0.159727,-0.625031
467446744,-0.168878,-0.622421
468046804,-0.177925,-0.619729
468646864,-0.187032,-0.616876
469246924,-0.196142,-0.613964
469846984,-0.205254,-0.610727
470447044,-0.21418,-0.607485
471047104,-0.223017,-0.60404
471647164,-0.231781,-0.600411
472247224,-0.240519,-0.596788
472847284,-0.249406,-0.592968
473447344,-0.258007,-0.588946
474047404,-0.266445,-0.585048
474647464,-0.275234,-0.580648
475247524,-0.283712,-0.576356
475847584,-0.292192,-0.571874
476447644,-0.300504,-0.567283
477047704,-0.308765,-0.562527
477647764,-0.316897,-0.55774
478247824,-0.32488,-0.552805
478847884,-0.333227,-0.547525
479447944,-0.341091,-0.542388
480048004,-0.34909,-0.536958
480648064,-0.35687,-0.53142
481248124,-0.364411,-0.526013
481848184,-0.372093,-0.52021
482448244,-0.379629,-0.514346
483048304,-0.38675,-0.508633
483648364,-0.394191,-0.502502
484248424,-0.40149,-0.49621
484848484,-0.40836,-0.4903
485448544,-0.415392,-0.483955
486048604,-0.422275,-0.477447
486648664,-0.429236,-0.470736
487248724,-0.435901,-0.464069
487848784,-0.442439,-0.457453
488448844,-0.448955,-0.450755
489048904,-0.455468,-0.443654
489648964,-0.461683,-0.436659
490249024,-0.467692,-0.429692
490849084,-0.473682,-0.422492
491449144,-0.479762,-0.414975
492049204,-0.485536,-0.407692
492649264,-0.49113,-0.400279
493249324,-0.496512,-0.392962
493849384,-0.502052,-0.385298
494449444,-0.507458,-0.377596
495049504,-0.512661,-0.369778
495649564,-0.517612,-0.362099
496249624,-0.522572,-0.354191
496849684,-0.527417,-0.346291
497449744,-0.532117,-0.338325
498049804,-0.536625,-0.330309
498649864,-0.541179,-0.321951
499249924,-0.545384,-0.3141
499849984,-0.549744,-0.305573
500450045,-0.553812,-0.297451
501050105,-0.55757,-0.289137
501650165,-0.561632,-0.280599
502250225,-0.565237,-0.2723
502850285,-0.568777,-0.263696
503450345,-0.572152,-0.255201
504050405,-0.575414,-0.246637
504650465,-0.578562,-0.238024
505250525,-0.581496,-0.229462
505850585,-0.584492,-0.220529
506450645,-0.587242,-0.211976
507050705,-0.589844,-0.203336
507650765,-0.592415,-0.194532
508250825,-0.594675,-0.185969
508850885,-0.596977,-0.177187
509450945,-0.599073,-0.168201
510051005,-0.601068,-0.159074
510651065,-0.602915,-0.150312
511251125,-0.604528,-0.141663
511851185,-0.606125,-0.132492
512451245,-0.607614,-0.123699
513051305,-0.60877,-0.115116
513651365,-0.609998,-0.106148
514251425,-0.611042,-0.0973078
514851485,-0.611912,-0.0884153
515451545,-0.61272,-0.0793778
516051605,-0.613382,-0.0705473
516651665,-0.613857,-0.0616069
517251725,-0.614299,-0.0528853
517851785,-0.614528,-0.0441567
518451845,-0.61465,-0.0352509
519051905,-0.614767,-0.0262372
519651965,-0.614641,-0.0174338
520252025,-0.614415,-0.0088224
520852085,-0.6141,-6.76608e-05
521452145,-0.613548,0.00870462
522052205,-0.612927,0.0173757
522652265,-0.612217,0.0260646
523252325,-0.611377,0.0347185
523852385,-0.610464,0.0434634
524452445,-0.609358,0.0521695
525052505,-0.608257,0.0610174
525652565,-0.60696,0.069553
526252625,-0.605526,0.078117
526852685,-0.603945,0.0864847
527452745,-0.602358,0.0951773
528052805,-0.6005,0.103753
528652865,-0.598674,0.112249
529252925,-0.596603,0.120514
529852985,-0.594421,0.129255
530453045,-0.592246,0.137277
531053105,-0.589852,0.145605
531653165,-0.587322,0.15374
532253225,-0.584736,0.162095
532853285,-0.582052,0.17031
533453345,-0.579173,0.17844
534053405,-0.576331,0.186438
534653465,-0.573314,0.194478
535253525,-0.570178,0.202486
535853585,-0.566825,0.210391
536453645,-0.563486,0.218274
537053705,-0.559999,0.226201
537653765,-0.55651,0.233734
538253825,-0.552814,0.241305
538853885,-0.549059,0.249034
539453945,-0.545148,0.256536
540054005,-0.541372,0.263715
540654065,-0.537309,0.271428
541254125,-0.533156,0.278619
541854185,-0.528957,0.285939
542454245,-0.524513,0.293376
543054305,-0.520238,0.300309
543654365,-0.515696,0.307533
544254425,-0.511079,0.314529
544854485,-0.506345,0.321671
545454545,-0.501552,0.328356
546054605,-0.496695,0.335112
546654665,-0.491695,0.341964
547254725,-0.486611,0.348645
547854785,-0.481529,0.355206
548454845,-0.476233,0.361865
549054905,-0.470971,0.368218
549654965,-0.465676,0.374485
550255025,-0.460353,0.38066
