Frequency (Hz),S12 Real,S12 Imaginary
135613561,0.708612,-0.0761666
136213621,0.707411,-0.0868445
136813681,0.706078,-0.0975315
137413741,0.704604,-0.10805
138013801,0.702866,-0.1187
138613861,0.70113,-0.129096
139213921,0.699115,-0.139606
139813981,0.696981,-0.150088
140414041,0.694743,-0.160315
141014101,0.692281,-0.170705
141614161,0.689559,-0.181463
142214221,0.686719,-0.191946
142814281,0.683788,-0.202174
143414341,0.680672,-0.212287
144014401,0.677427,-0.222511
144614461,0.674024,-0.232647
145214521,0.670388,-0.242867
145814581,0.666695,-0.252916
146414641,0.662824,-0.262711
147014701,0.658818,-0.272676
147614761,0.654558,-0.282727
148214821,0.650271,-0.292412
148814881,0.645762,-0.301956
149414941,0.64128,-0.311501
150015001,0.63663,-0.320712
150615061,0.6318,-0.330324
151215121,0.6266,-0.339985
151815181,0.621458,-0.349121
152415241,0.616193,-0.35802
153015301,0.610737,-0.367374
153615361,0.60504,-0.376498
154215421,0.599413,-0.385245
154815481,0.593637,-0.393924
155415541,0.587459,-0.402902
156015601,0.581398,-0.411418
156615661,0.575116,-0.419938
157215721,0.568853,-0.428148
157815781,0.562322,-0.436467
158415841,0.555822,-0.444613
159015901,0.548921,-0.45268
159615961,0.541994,-0.460819
160216021,0.535165,-0.468624
160816081,0.528071,-0.476224
161416141,0.520978,-0.483824
162016201,0.513583,-0.491386
162616261,0.50607,-0.49887
163216321,0.498523,-0.506239
163816381,0.490897,-0.513313
164416441,0.483294,-0.520291
165016501,0.475318,-0.527415
165616561,0.46742,-0.534216
166216621,0.459343,-0.540938
166816681,0.451389,-0.547323
167416741,0.443027,-0.553936
168016801,0.434883,-0.560114
168616861,0.426643,-0.566248
169216921,0.418103,-0.572361
169816981,0.409623,-0.578357
170417041,0.400975,-0.584159
171017101,0.392494,-0.589761
171617161,0.383501,-0.595539
172217221,0.374579,-0.600968
172817281,0.365794,-0.606229
173417341,0.356798,-0.611396
174017401,0.347723,-0.61647
174617461,0.338472,-0.621489
175217521,0.329285,-0.626258
175817581,0.320199,-0.630837
176417641,0.3108,-0.635425
177017701,0.301323,-0.639838
177617761,0.292016,-0.643987
178217821,0.282476,-0.648067
178817881,0.272855,-0.652187
179417941,0.263243,-0.656106
180018001,0.253646,-0.659745
180618061,0.243842,-0.6633
181218121,0.233973,-0.666835
181818181,0.224235,-0.670029
182418241,0.214527,-0.673154
183018301,0.204365,-0.67623
183618361,0.194222,-0.679131
184218421,0.184306,-0.681845
184818481,0.174344,-0.684437
185418541,0.163906,-0.686857
186018601,0.153717,-0.689216
186618661,0.143489,-0.691364
187218721,0.13348,-0.693323
187818781,0.123394,-0.695137
188418841,0.112638,-0.696978
189018901,0.102304,-0.698513
189618961,0.0921665,-0.699881
190219021,0.0818453,-0.70108
190819081,0.0712889,-0.702198
191419141,0.0606995,-0.70319
192019201,0.0505105,-0.703925
192619261,0.0398112,-0.704596
193219321,0.0292248,-0.705028
193819381,0.0187837,-0.705392
194419441,0.00863422,-0.705506
195019501,-0.00221502,-0.705608
195619561,-0.0127169,-0.705509
196219621,-0.0230644,-0.705196
196819681,-0.0335433,-0.704731
197419741,-0.0440611,-0.704124
198019801,-0.0546623,-0.70334
198619861,-0.0650474,-0.702512
199219921,-0.0754884,-0.701391
199819981,-0.0859712,-0.70019
200420042,-0.0962543,-0.698778
201020102,-0.106707,-0.6973
201620162,-0.117377,-0.695491
202220222,-0.127685,-0.693567
202820282,-0.13807,-0.691591
203420342,-0.148027,-0.689454
204020402,-0.158594,-0.687008
204620462,-0.168803,-0.684581
205220522,-0.179177,-0.681867
205820582,-0.189572,-0.678961
206420642,-0.199329,-0.676173
207020702,-0.209191,-0.67305
207620762,-0.219423,-0.669699
208220822,-0.229437,-0.666256
208820882,-0.239538,-0.662625
209420942,-0.249574,-0.658838
210021002,-0.258915,-0.655059
210621062,-0.268793,-0.650984
211221122,-0.278487,-0.646811
211821182,-0.288038,-0.642461
212421242,-0.297814,-0.63794
213021302,-0.306809,-0.633458
213621362,-0.316408,-0.628642
214221422,-0.325792,-0.623596
214821482,-0.334774,-0.618701
215421542,-0.344311,-0.613203
216021602,-0.353371,-0.607778
216621662,-0.362228,-0.60234
217221722,-0.371217,-0.596852
217821782,-0.38001,-0.591119
218421842,-0.388791,-0.585186
219021902,-0.397289,-0.579076
219621962,-0.406012,-0.572791
220222022,-0.414386,-0.566561
220822082,-0.4227,-0.560069
221422142,-0.430965,-0.553531
222022202,-0.439183,-0.546765
222622262,-0.447122,-0.539905
223222322,-0.455098,-0.532864
223822382,-0.4628,-0.525808
224422442,-0.470624,-0.518357
225022502,-0.478057,-0.511279
225622562,-0.485597,-0.503706
226222622,-0.492847,-0.496234
226822682,-0.499954,-0.488582
227422742,-0.507158,-0.480683
228022802,-0.514009,-0.472973
228622862,-0.520596,-0.465033
229222922,-0.527381,-0.456805
229822982,-0.534071,-0.448497
230423042,-0.540533,-0.440052
231023102,-0.546619,-0.431883
231623162,-0.552699,-0.423435
232223222,-0.558726,-0.414854
232823282,-0.564626,-0.40613
233423342,-0.570319,-0.39721
234023402,-0.575916,-0.388398
234623462,-0.581287,-0.379496
235223522,-0.586544,-0.370327
235823582,-0.591638,-0.361494
236423642,-0.596624,-0.352223
237023702,-0.601342,-0.343039
237623762,-0.606057,-0.333776
238223822,-0.610537,-0.32445
238823882,-0.614897,-0.315009
239423942,-0.619074,-0.305584
240024002,-0.623006,-0.296214
240624062,-0.626915,-0.286415
241224122,-0.630744,-0.276733
241824182,-0.634145,-0.267239
242424242,-0.637612,-0.257536
243024302,-0.640871,-0.247713
243624362,-0.644058,-0.237726
244224422,-0.646971,-0.228056
244824482,-0.649674,-0.218066
245424542,-0.652311,-0.208279
246024602,-0.654803,-0.19823
246624662,-0.657092,-0.188372
247224722,-0.659203,-0.178513
247824782,-0.660997,-0.16867
248424842,-0.662923,-0.15851
249024902,-0.664588,-0.148257
249624962,-0.666067,-0.138175
250225022,-0.667439,-0.128177
250825082,-0.668663,-0.118278
251425142,-0.669685,-0.108183
252025202,-0.670518,-0.0980567
252625262,-0.671199,-0.0880343
253225322,-0.671721,-0.0780256
253825382,-0.672101,-0.0678043
254425442,-0.67242,-0.0575393
255025502,-0.672454,-0.0477332
255625562,-0.672392,-0.0378283
256225622,-0.672181,-0.0281637
256825682,-0.671831,-0.0183195
257425742,-0.671234,-0.00836816
258025802,-0.670625,0.00152532
258625862,-0.6698,0.0111786
259225922,-0.668843,0.0209067
259825982,-0.66769,0.030603
260426042,-0.66651,0.0404859
261026102,-0.66506,0.0501039
261626162,-0.663552,0.0598331
262226222,-0.661928,0.06933
262826282,-0.660107,0.0789178
263426342,-0.658223,0.0883598
264026402,-0.656173,0.0976414
264626462,-0.653924,0.107031
265226522,-0.6516,0.116534
265826582,-0.649178,0.125545
266426642,-0.646658,0.134714
267026702,-0.64391,0.143704
267626762,-0.641084,0.152933
268226822,-0.638062,0.161941
268826882,-0.635037,0.170824
269426942,-0.631665,0.17996
270027002,-0.628473,0.188569
270627062,-0.625048,0.197297
271227122,-0.621479,0.206047
271827182,-0.617866,0.214469
272427242,-0.613987,0.223265
273027302,-0.610184,0.231332
273627362,-0.606196,0.239693
274227422,-0.602241,0.247705
274827482,-0.597959,0.256243
275427542,-0.593607,0.264234
276027602,-0.589177,0.272499
276627662,-0.584667,0.280572
277227722,-0.580037,0.28836
277827782,-0.575379,0.296211
278427842,-0.57054,0.303998
279027902,-0.565613,0.311642
279627962,-0.560687,0.31908
280228022,-0.55557,0.326523
280828082,-0.550515,0.333898
281428142,-0.545201,0.341347
282028202,-0.539736,0.348639
282628262,-0.534424,0.355608
283228322,-0.529005,0.362577
283828382,-0.523367,0.369607
284428442,-0.517722,0.376549
285028502,-0.512009,0.383338
285628562,-0.506118,0.390076
286228622,-0.500256,0.396685
286828682,-0.494249,0.403211
287428742,-0.488142,0.409697
288028802,-0.482034,0.415986
288628862,-0.475943,0.422208
289228922,-0.469689,0.428296
289828982,-0.463388,0.434403
290429042,-0.457117,0.440303
291029102,-0.450699,0.446027
291629162,-0.444273,0.451806
292229222,-0.437549,0.457708
292829282,-0.430908,0.463251
293429342,-0.424166,0.468801
294029402,-0.417481,0.474193
294629462,-0.410835,0.479361
295229522,-0.403986,0.484568
295829582,-0.396924,0.489814
296429642,-0.389974,0.494812
297029702,-0.383036,0.499701
297629762,-0.375937,0.504584
298229822,-0.368639,0.509445
298829882,-0.361514,0.514063
299429942,-0.354646,0.51845
300030003,-0.347246,0.522998
300630063,-0.339911,0.52736
301230123,-0.332635,0.531684
301830183,-0.325252,0.535813
302430243,-0.317698,0.539972
303030303,-0.310472,0.543813
303630363,-0.302935,0.547797
304230423,-0.2953,0.551603
304830483,-0.287777,0.555224
305430543,-0.280296,0.558845
306030603,-0.27251,0.562413
306630663,-0.264982,0.56576
307230723,-0.257284,0.56907
307830783,-0.249654,0.572252
308430843,-0.242,0.575337
309030903,-0.234224,0.578341
309630963,-0.22631,0.581405
310231023,-0.218529,0.58423
310831083,-0.210559,0.586949
311431143,-0.202727,0.589618
312031203,-0.19472,0.592197
312631263,-0.186901,0.594632
313231323,-0.177558,0.597294
313831383,-0.169558,0.599591
314431443,-0.161507,0.601743
315031503,-0.153234,0.60388
315631563,-0.145128,0.605835
316231623,-0.136884,0.607702
316831683,-0.128471,0.609489
317431743,-0.120506,0.611112
318031803,-0.112324,0.612661
318631863,-0.104137,0.614204
319231923,-0.0958845,0.615508
319831983,-0.087828,0.6168
320432043,-0.0796112,0.617932
321032103,-0.0711924,0.619002
321632163,-0.063162,0.619908
322232223,-0.0548104,0.620762
322832283,-0.0466042,0.621536
323432343,-0.0382988,0.622222
324032403,-0.0301959,0.622751
324632463,-0.0217308,0.623254
325232523,-0.013572,0.623561
325832583,-0.00507436,0.623818
326432643,0.00320924,0.624139
327032703,0.011456,0.624185
327632763,0.0199485,0.624145
328232823,0.0285529,0.623926
328832883,0.036839,0.623742
329432943,0.0450644,0.623273
330033003,0.0534657,0.622859
330633063,0.0620629,0.62232
331233123,0.0706009,0.621631
331833183,0.078978,0.620952
332433243,0.0876511,0.619923
333033303,0.0961362,0.619012
333633363,0.104384,0.617891
334233423,0.112907,0.616757
334833483,0.121351,0.615438
335433543,0.1298,0.613879
336033603,0.138152,0.61245
336633663,0.146526,0.610768
337233723,0.154929,0.609051
337833783,0.163355,0.607127
338433843,0.171579,0.605276
339033903,0.180114,0.603143
339633963,0.188392,0.600975
340234023,0.19673,0.598701
340834083,0.204844,0.596268
341434143,0.213137,0.593782
342034203,0.221303,0.591193
342634263,0.229461,0.588412
343234323,0.237791,0.585642
343834383,0.246118,0.582616
344434443,0.253923,0.579576
345034503,0.262318,0.576202
345634563,0.270483,0.572987
346234623,0.278488,0.569526
346834683,0.286522,0.566031
347434743,0.294602,0.562321
348034803,0.302646,0.55856
348634863,0.310835,0.554583
349234923,0.318605,0.550652
349834983,0.326349,0.546685
350435043,0.334448,0.542295
351035103,0.342148,0.537843
351635163,0.34985,0.533498
352235223,0.357962,0.528762
352835283,0.365311,0.524171
353435343,0.372977,0.519285
354035403,0.380448,0.514477
354635463,0.387965,0.509531
355235523,0.39549,0.504241
355835583,0.402787,0.499046
356435643,0.410078,0.493626
357035703,0.417401,0.488169
357635763,0.424617,0.48264
358235823,0.431822,0.476803
358835883,0.438882,0.470987
359435943,0.445888,0.465105
360036003,0.452798,0.4591
360636063,0.459707,0.452861
361236123,0.466596,0.446458
361836183,0.473295,0.440104
362436243,0.479874,0.433764
363036303,0.486393,0.427246
363636363,0.492876,0.42047
364236423,0.49926,0.41353
364836483,0.505661,0.406804
365436543,0.51169,0.399902
366036603,0.517781,0.392812
366636663,0.523834,0.385585
367236723,0.529861,0.37827
367836783,0.535685,0.370922
368436843,0.541403,0.36351
369036903,0.547005,0.355861
369636963,0.552569,0.348208
370237023,0.557996,0.340202
370837083,0.563408,0.332374
371437143,0.568528,0.324396
372037203,0.573835,0.316091
372637263,0.578662,0.308033
373237323,0.583591,0.299768
373837383,0.588414,0.291362
374437443,0.592994,0.283034
375037503,0.597652,0.274626
375637563,0.602058,0.265963
376237623,0.606308,0.257465
376837683,0.610302,0.248978
377437743,0.614478,0.240006
378037803,0.618349,0.23116
378637863,0.622113,0.222136
379237923,0.625686,0.213266
379837983,0.629209,0.203933
380438043,0.632545,0.194844
381038103,0.63588,0.185474
381638163,0.638859,0.17639
382238223,0.641884,0.166899
382838283,0.644696,0.157669
383438343,0.647337,0.148169
384038403,0.649918,0.138797
384638463,0.652299,0.129178
385238523,0.654615,0.119797
385838583,0.656692,0.110005
386438643,0.658539,0.100306
387038703,0.660421,0.0906558
387638763,0.662028,0.0810018
388238823,0.66358,0.0713757
388838883,0.664913,0.0615828
389438943,0.666162,0.0516209
390039003,0.667346,0.0418082
390639063,0.668267,0.0318957
391239123,0.66898,0.0220103
391839183,0.669628,0.0120589
392439243,0.670216,0.00211604
393039303,0.670494,-0.00761861
393639363,0.670647,-0.0176858
394239423,0.670626,-0.0275863
394839483,0.670569,-0.0377749
395439543,0.670231,-0.0474743
396039603,0.669738,-0.0575297
396639663,0.669216,-0.0676466
397239723,0.668431,-0.0776251
397839783,0.667546,-0.087524
398439843,0.666343,-0.0977747
399039903,0.665145,-0.107752
399639963,0.663789,-0.117779
400240024,0.662201,-0.127689
400840084,0.660571,-0.137793
401440144,0.658672,-0.147963
402040204,0.656576,-0.157699
402640264,0.654472,-0.167486
403240324,0.652157,-0.177371
403840384,0.649532,-0.187415
404440444,0.646938,-0.197074
405040504,0.644119,-0.206734
405640564,0.641142,-0.216633
406240624,0.63806,-0.226091
406840684,0.634711,-0.23583
407440744,0.631324,-0.245559
408040804,0.627712,-0.255139
408640864,0.623909,-0.264707
409240924,0.620112,-0.274025
409840984,0.615995,-0.283571
410441044,0.611815,-0.292701
411041104,0.607427,-0.301983
411641164,0.603056,-0.311143
412241224,0.598371,-0.320346
412841284,0.593681,-0.329162
413441344,0.588749,-0.338232
414041404,0.583552,-0.347373
414641464,0.578415,-0.356054
415241524,0.573015,-0.365
415841584,0.567383,-0.373758
416441644,0.561808,-0.38224
417041704,0.555909,-0.39097
417641764,0.55,-0.39944
418241824,0.543853,-0.407765
418841884,0.537779,-0.415842
419441944,0.531448,-0.424092
420042004,0.524893,-0.432085
420642064,0.518294,-0.440208
421242124,0.511502,-0.447975
421842184,0.504627,-0.455735
422442244,0.497734,-0.463082
423042304,0.49064,-0.470612
423642364,0.483502,-0.478038
424242424,0.476205,-0.485102
424842484,0.468793,-0.492274
425442544,0.461266,-0.499201
426042604,0.453568,-0.506098
426642664,0.445836,-0.512717
427242724,0.437781,-0.519396
427842784,0.430037,-0.525685
428442844,0.421939,-0.531901
429042904,0.413908,-0.538126
429642964,0.405639,-0.543991
430243024,0.397442,-0.549873
430843084,0.389311,-0.555607
431443144,0.381064,-0.561045
432043204,0.372468,-0.566593
432643264,0.364257,-0.571825
433243324,0.355874,-0.577006
433843384,0.347344,-0.582268
434443444,0.338905,-0.58713
435043504,0.3303,-0.592052
435643564,0.32166,-0.596993
436243624,0.313321,-0.60155
436843684,0.304581,-0.606198
437443744,0.295681,-0.610683
438043804,0.286884,-0.615191
438643864,0.278044,-0.619563
439243924,0.269016,-0.623835
439843984,0.260098,-0.627811
440444044,0.250706,-0.63191
441044104,0.241482,-0.635776
441644164,0.231786,-0.639591
442244224,0.222677,-0.643164
442844284,0.213072,-0.646609
443444344,0.203499,-0.64993
444044404,0.193831,-0.653121
444644464,0.1842,-0.656145
445244524,0.17454,-0.658948
445844584,0.164395,-0.66189
446444644,0.154671,-0.664391
447044704,0.144618,-0.666886
447644764,0.134576,-0.669165
448244824,0.124569,-0.671206
448844884,0.114586,-0.673161
449444944,0.10428,-0.6749
450045004,0.0939621,-0.676597
450645064,0.0838088,-0.677963
451245124,0.0735303,-0.67917
451845184,0.0629967,-0.680391
452445244,0.0531332,-0.681308
453045304,0.0428448,-0.681989
453645364,0.0322412,-0.6826
454245424,0.0223074,-0.682989
454845484,0.0119157,-0.683118
455445544,0.00164706,-0.683216
456045604,-0.00890232,-0.683138
456645664,-0.0190127,-0.682894
457245724,-0.0291507,-0.682539
457845784,-0.0395525,-0.681863
458445844,-0.0494833,-0.681184
459045904,-0.0594053,-0.680368
459645964,-0.0696885,-0.6793
460246024,-0.080016,-0.678264
460846084,-0.0902359,-0.676836
461446144,-0.100031,-0.67528
462046204,-0.110119,-0.673703
462646264,-0.120144,-0.671924
463246324,-0.130149,-0.670011
463846384,-0.140417,-0.667947
464446444,-0.150254,-0.665722
465046504,-0.160347,-0.663291
465646564,-0.169866,-0.660829
466246624,-0.179517,-0.658303
466846684,-0.189434,-0.655288
467446744,-0.199335,-0.652276
468046804,-0.209291,-0.649011
468646864,-0.218874,-0.645736
469246924,-0.228477,-0.642379
469846984,-0.237867,-0.638763
470447044,-0.247743,-0.634857
471047104,-0.257128,-0.63095
471647164,-0.266376,-0.626947
472247224,-0.275728,-0.62282
472847284,-0.285061,-0.618419
473447344,-0.294451,-0.613819
474047404,-0.303523,-0.609212
474647464,-0.312686,-0.604431
475247524,-0.321687,-0.599367
475847584,-0.330634,-0.594387
476447644,-0.33943,-0.589088
477047704,-0.34838,-0.583661
477647764,-0.356952,-0.578232
478247824,-0.365583,-0.572524
478847884,-0.374062,-0.566717
479447944,-0.382543,-0.560764
480048004,-0.390825,-0.554697
480648064,-0.398962,-0.548684
481248124,-0.406958,-0.542331
481848184,-0.415087,-0.535845
482448244,-0.423121,-0.529139
483048304,-0.430774,-0.52257
483648364,-0.438508,-0.515812
484248424,-0.446023,-0.50886
484848484,-0.453344,-0.501857
485448544,-0.460511,-0.494829
486048604,-0.46753,-0.487676
486648664,-0.474797,-0.480273
487248724,-0.481775,-0.472817
487848784,-0.488536,-0.465311
488448844,-0.495299,-0.457635
489048904,-0.501832,-0.449833
489648964,-0.508337,-0.441874
490249024,-0.514652,-0.433993
490849084,-0.520892,-0.425965
491449144,-0.52686,-0.417897
492049204,-0.532815,-0.409781
492649264,-0.538591,-0.401406
493249324,-0.544196,-0.393078
493849384,-0.549694,-0.384623
494449444,-0.555211,-0.375994
495049504,-0.560481,-0.367518
495649564,-0.565627,-0.358709
496249624,-0.570544,-0.35
496849684,-0.575377,-0.341188
497449744,-0.579874,-0.332549
498049804,-0.58448,-0.323532
498649864,-0.588869,-0.314382
499249924,-0.593269,-0.305125
499849984,-0.597323,-0.2959
500450045,-0.601166,-0.286915
501050105,-0.605164,-0.277501
501650165,-0.608685,-0.268347
502250225,-0.612185,-0.258973
502850285,-0.615618,-0.249517
503450345,-0.618745,-0.240344
504050405,-0.621692,-0.230917
504650465,-0.62466,-0.221317
505250525,-0.627384,-0.211913
505850585,-0.630119,-0.202251
506450645,-0.632508,-0.192848
507050705,-0.634814,-0.183151
507650765,-0.637007,-0.17348
508250825,-0.639046,-0.163665
508850885,-0.640863,-0.154303
509450945,-0.642572,-0.144508
510051005,-0.644137,-0.134812
510651065,-0.645552,-0.125068
511251125,-0.646878,-0.115163
511851185,-0.647956,-0.105489
512451245,-0.648861,-0.0959726
513051305,-0.649776,-0.0862306
513651365,-0.650405,-0.0765219
514251425,-0.650785,-0.0672095
514851485,-0.65126,-0.0573059
515451545,-0.65149,-0.0475034
516051605,-0.651525,-0.0379319
516651665,-0.651366,-0.0283422
517251725,-0.651201,-0.0187979
517851785,-0.650861,-0.00943274
518451845,-0.650341,0.000162504
519051905,-0.649726,0.0097022
519651965,-0.648893,0.0194781
520252025,-0.647958,0.0290764
520852085,-0.646951,0.0386179
521452145,-0.645774,0.0480169
522052205,-0.644422,0.0570714
522652265,-0.642907,0.0666994
523252325,-0.641246,0.0757511
523852385,-0.639476,0.085135
524452445,-0.637608,0.0944657
525052505,-0.635572,0.103592
525652565,-0.633397,0.112927
526252625,-0.631136,0.121728
526852685,-0.628702,0.130748
527452745,-0.6262,0.139771
528052805,-0.623565,0.148755
528652865,-0.62072,0.15772
529252925,-0.617773,0.166493
529852985,-0.614765,0.175149
530453045,-0.611546,0.183914
531053105,-0.608355,0.192562
531653165,-0.604862,0.201124
532253225,-0.601331,0.209856
532853285,-0.597763,0.218047
533453345,-0.593984,0.226431
534053405,-0.590155,0.234848
534653465,-0.586141,0.243184
535253525,-0.581985,0.251354
535853585,-0.577785,0.25937
536453645,-0.5736,0.267262
537053705,-0.569052,0.275408
537653765,-0.564508,0.283454
538253825,-0.560011,0.291061
538853885,-0.555333,0.298547
539453945,-0.550504,0.306225
540054005,-0.545516,0.313781
540654065,-0.540455,0.321387
541254125,-0.535339,0.328701
541854185,-0.53027,0.33581
542454245,-0.524953,0.343165
543054305,-0.519591,0.350269
543654365,-0.514186,0.35707
544254425,-0.508563,0.364058
544854485,-0.503005,0.370853
545454545,-0.497304,0.377548
546054605,-0.491369,0.38442
546654665,-0.485465,0.390979
547254725,-0.479567,0.39743
547854785,-0.473615,0.403707
548454845,-0.467514,0.409822
549054905,-0.461186,0.416271
549654965,-0.454964,0.422246
550255025,-0.448601,0.428275
550855085,-0.442029,0.434278
