Frequency (Hz),S12 Real,S12 Imaginary
56405640,-0.172355,0.688166
57005700,-0.162996,0.690449
57605760,-0.153681,0.69228
58205820,-0.144176,0.694383
58805880,-0.134321,0.696092
59405940,-0.124482,0.697637
60006000,-0.114606,0.698845
60606060,-0.104478,0.699804
61206120,-0.0934198,0.70024
61806180,-0.0819758,0.700817
62406240,-0.0712339,0.701672
63006300,-0.0613347,0.702981
63606360,-0.051332,0.704275
64206420,-0.0416589,0.705097
64806480,-0.0317922,0.705638
65406540,-0.0217648,0.705883
66006600,-0.0119976,0.706049
66606660,-0.00208877,0.705891
67206720,0.00806521,0.705713
67806780,0.0178815,0.705552
68406840,0.0277052,0.705065
69006900,0.0375749,0.704456
69606960,0.0475156,0.703754
70207020,0.057445,0.703085
70807080,0.0673942,0.702112
71407140,0.0774131,0.701088
72007200,0.0873326,0.699924
72607260,0.0970133,0.698644
73207320,0.106788,0.697292
73807380,0.116455,0.695755
74407440,0.126175,0.694117
75007500,0.136248,0.692258
75607560,0.146023,0.690355
76207620,0.155703,0.688364
76807680,0.165292,0.686098
77407740,0.17524,0.683831
78007800,0.184884,0.681353
78607860,0.194494,0.678871
79207920,0.20397,0.67631
79807980,0.213453,0.673506
80408040,0.222816,0.670684
81008100,0.232362,0.66744
81608160,0.24197,0.664264
82208220,0.251329,0.661043
82808280,0.260696,0.657449
83408340,0.270124,0.653869
84008400,0.279583,0.650079
84608460,0.288927,0.64626
85208520,0.298017,0.64224
85808580,0.307176,0.638244
86408640,0.316336,0.634117
87008700,0.325377,0.629679
87608760,0.334443,0.625368
88208820,0.343591,0.620635
88808880,0.352485,0.615912
89408940,0.361587,0.610947
90009000,0.370395,0.605968
90609060,0.3792,0.600827
91209120,0.38779,0.595562
91809180,0.39645,0.590259
92409240,0.405105,0.58478
93009300,0.413632,0.579033
93609360,0.422106,0.573202
94209420,0.430396,0.56741
94809480,0.438842,0.561398
95409540,0.447182,0.555144
96009600,0.455103,0.54904
96609660,0.462913,0.542686
97209720,0.471018,0.536154
97809780,0.478935,0.529505
98409840,0.486841,0.522753
99009900,0.494706,0.515589
99609960,0.502459,0.508651
100210021,0.510047,0.501389
100810081,0.517491,0.494125
101410141,0.524687,0.486867
102010201,0.532076,0.47937
102610261,0.539195,0.471744
103210321,0.546297,0.463994
103810381,0.553235,0.456208
104410441,0.559946,0.448363
105010501,0.566827,0.440159
105610561,0.573083,0.432297
106210621,0.579671,0.423813
106810681,0.586388,0.415183
107410741,0.592506,0.406905
108010801,0.59868,0.398302
108610861,0.604618,0.389709
109210921,0.610699,0.380795
109810981,0.616397,0.372005
110411041,0.622072,0.362879
111011101,0.627741,0.353611
111611161,0.632926,0.344487
112211221,0.638273,0.335203
112811281,0.643328,0.325975
113411341,0.648307,0.316503
114011401,0.653111,0.307014
114611461,0.657799,0.297437
115211521,0.662522,0.28771
115811581,0.666933,0.277782
116411641,0.67115,0.268027
117011701,0.67533,0.257948
117611761,0.679186,0.248113
118211821,0.682853,0.238285
118811881,0.686737,0.228097
119411941,0.690097,0.218125
120012001,0.69341,0.207876
120612061,0.696676,0.197496
121212121,0.699651,0.187187
121812181,0.702489,0.176864
122412241,0.705269,0.166188
123012301,0.707606,0.155834
123612361,0.710122,0.145223
124212421,0.71233,0.134381
124812481,0.714361,0.124153
125412541,0.716308,0.113362
126012601,0.718167,0.10248
126612661,0.719728,0.0916881
127212721,0.721124,0.0811673
127812781,0.722462,0.070445
128412841,0.723444,0.0593176
129012901,0.72448,0.0484871
129612961,0.725151,0.037605
130213021,0.725654,0.0268389
130813081,0.726173,0.0159271
131413141,0.726342,0.00518087
132013201,0.726531,-0.00567767
132613261,0.726347,-0.0163297
133213321,0.726046,-0.0273246
133813381,0.725639,-0.0382411
134413441,0.725089,-0.0488327
135013501,0.724339,-0.0598626
135613561,0.723341,-0.0706975
136213621,0.722146,-0.0814391
136813681,0.720933,-0.0922092
137413741,0.719624,-0.102912
138013801,0.718095,-0.113399
138613861,0.716282,-0.123967
139213921,0.714366,-0.134834
139813981,0.712413,-0.145447
140414041,0.710148,-0.156245
141014101,0.707771,-0.166979
141614161,0.705079,-0.177584
142214221,0.702391,-0.188019
142814281,0.699435,-0.198527
143414341,0.696275,-0.2091
144014401,0.693114,-0.219437
144614461,0.689865,-0.229681
145214521,0.6862,-0.239543
145814581,0.682672,-0.249891
146414641,0.678832,-0.260054
147014701,0.67489,-0.270169
147614761,0.670731,-0.280357
148214821,0.666467,-0.290334
148814881,0.662063,-0.300172
149414941,0.657469,-0.310009
150015001,0.65269,-0.319831
150615061,0.647783,-0.329789
151215121,0.642921,-0.339216
151815181,0.637741,-0.348773
152415241,0.632418,-0.358061
153015301,0.626982,-0.367369
153615361,0.621534,-0.376495
154215421,0.615894,-0.385435
154815481,0.609942,-0.394779
155415541,0.60393,-0.4037
156015601,0.597854,-0.41252
156615661,0.591446,-0.42146
157215721,0.585079,-0.430115
157815781,0.578525,-0.438604
158415841,0.571975,-0.44707
159015901,0.565248,-0.45536
159615961,0.55852,-0.463413
160216021,0.551498,-0.471406
160816081,0.544334,-0.479498
161416141,0.537175,-0.487347
162016201,0.529702,-0.495181
162616261,0.522212,-0.502913
163216321,0.514656,-0.510404
163816381,0.506928,-0.518098
164416441,0.499336,-0.525054
165016501,0.491541,-0.531975
165616561,0.483278,-0.539304
166216621,0.47498,-0.546583
166816681,0.466865,-0.553301
167416741,0.458743,-0.559954
168016801,0.450521,-0.566488
168616861,0.441928,-0.572968
169216921,0.433305,-0.579353
169816981,0.424648,-0.585532
170417041,0.415695,-0.591708
171017101,0.40694,-0.597536
171617161,0.398143,-0.60336
172217221,0.389288,-0.608989
172817281,0.380183,-0.614532
173417341,0.371035,-0.61999
174017401,0.361604,-0.625307
174617461,0.352311,-0.630442
175217521,0.343322,-0.635427
175817581,0.333833,-0.640218
176417641,0.324464,-0.644979
177017701,0.314997,-0.649672
177617761,0.305386,-0.654083
178217821,0.295792,-0.658389
178817881,0.286188,-0.662505
179417941,0.276091,-0.666703
180018001,0.266222,-0.670697
180618061,0.25635,-0.6743
181218121,0.246374,-0.678039
181818181,0.236289,-0.681525
182418241,0.226299,-0.684842
183018301,0.216321,-0.688027
183618361,0.205996,-0.691096
184218421,0.195654,-0.694087
184818481,0.18545,-0.696707
185418541,0.175021,-0.699395
186018601,0.164734,-0.701744
186618661,0.154396,-0.704178
187218721,0.143925,-0.706185
187818781,0.133608,-0.708263
188418841,0.123215,-0.710061
189018901,0.112631,-0.711718
189618961,0.102304,-0.713258
190219021,0.0914376,-0.714708
190819081,0.0808167,-0.715972
191419141,0.0700378,-0.716999
192019201,0.0591251,-0.717995
192619261,0.0485514,-0.718747
193219321,0.0377955,-0.719402
193819381,0.0271066,-0.719807
194419441,0.016579,-0.720101
195019501,0.00583801,-0.720272
195619561,-0.00506153,-0.720297
196219621,-0.0156457,-0.720062
196819681,-0.0262351,-0.719709
197419741,-0.0371043,-0.719248
198019801,-0.0479505,-0.718606
198619861,-0.0584499,-0.717732
199219921,-0.0692149,-0.716757
199819981,-0.0795093,-0.715664
200420042,-0.0903434,-0.714311
201020102,-0.100971,-0.712716
201620162,-0.111681,-0.711194
202220222,-0.122293,-0.709338
202820282,-0.133103,-0.707384
203420342,-0.143789,-0.705298
204020402,-0.154052,-0.703024
204620462,-0.164355,-0.70059
205220522,-0.174918,-0.697961
205820582,-0.185543,-0.695106
206420642,-0.195824,-0.692058
207020702,-0.206252,-0.689082
207620762,-0.216512,-0.685914
208220822,-0.227112,-0.682371
208820882,-0.237265,-0.678596
209420942,-0.24715,-0.675114
210021002,-0.257113,-0.671359
210621062,-0.266993,-0.667427
211221122,-0.276972,-0.663176
211821182,-0.286633,-0.658909
212421242,-0.296471,-0.654442
213021302,-0.306128,-0.649883
213621362,-0.315907,-0.645025
214221422,-0.325439,-0.64016
214821482,-0.335023,-0.634986
215421542,-0.344482,-0.629621
216021602,-0.353939,-0.624358
216621662,-0.363028,-0.618883
217221722,-0.372043,-0.613146
217821782,-0.381091,-0.607418
218421842,-0.390139,-0.60153
219021902,-0.399011,-0.595214
219621962,-0.407898,-0.589104
220222022,-0.416496,-0.582679
220822082,-0.42506,-0.576371
221422142,-0.433341,-0.569788
222022202,-0.441987,-0.562854
222622262,-0.450114,-0.555998
223222322,-0.458244,-0.548869
223822382,-0.466339,-0.541726
224422442,-0.474306,-0.534594
225022502,-0.481875,-0.527358
225622562,-0.489666,-0.519721
226222622,-0.497231,-0.512083
226822682,-0.504604,-0.504312
227422742,-0.511976,-0.496572
228022802,-0.518975,-0.488323
228622862,-0.525949,-0.480447
229222922,-0.53303,-0.472095
229822982,-0.539723,-0.463958
230423042,-0.546438,-0.455583
231023102,-0.552981,-0.447003
231623162,-0.559115,-0.438568
232223222,-0.565324,-0.429951
232823282,-0.571225,-0.421333
233423342,-0.577177,-0.412504
234023402,-0.583041,-0.403432
234623462,-0.588638,-0.394391
235223522,-0.594264,-0.38514
235823582,-0.599421,-0.376153
236423642,-0.604689,-0.366758
237023702,-0.609732,-0.357415
237623762,-0.614526,-0.348095
238223822,-0.619176,-0.338624
238823882,-0.623644,-0.329173
239423942,-0.628063,-0.319611
240024002,-0.632332,-0.310082
240624062,-0.636354,-0.300266
241224122,-0.640082,-0.290804
241824182,-0.644109,-0.280788
242424242,-0.647631,-0.271126
243024302,-0.651034,-0.261131
243624362,-0.65423,-0.251583
244224422,-0.657369,-0.241228
244824482,-0.660457,-0.231268
245424542,-0.663274,-0.22123
246024602,-0.665875,-0.211365
246624662,-0.668352,-0.201324
247224722,-0.670609,-0.191128
247824782,-0.672716,-0.181104
248424842,-0.674843,-0.170612
249024902,-0.676651,-0.160752
249624962,-0.67835,-0.150439
250225022,-0.679876,-0.140021
250825082,-0.681197,-0.129701
251425142,-0.682434,-0.119551
252025202,-0.683445,-0.109585
252625262,-0.684336,-0.0994874
253225322,-0.685049,-0.0891578
253825382,-0.685606,-0.0790507
254425442,-0.686015,-0.0686699
255025502,-0.686156,-0.0586059
255625562,-0.686325,-0.0484486
256225622,-0.68639,-0.0383746
256825682,-0.686092,-0.0282204
257425742,-0.685739,-0.0180566
258025802,-0.685203,-0.00817911
258625862,-0.684582,0.00190798
259225922,-0.683745,0.0118016
259825982,-0.682682,0.0219504
260426042,-0.681697,0.0317697
261026102,-0.680446,0.0418765
261626162,-0.679026,0.0517044
262226222,-0.677606,0.0614551
262826282,-0.675923,0.071096
263426342,-0.674034,0.0809176
264026402,-0.67212,0.090547
264626462,-0.670049,0.0999867
265226522,-0.667914,0.109687
265826582,-0.665542,0.11896
266426642,-0.662969,0.128534
267026702,-0.660385,0.13796
267626762,-0.65765,0.147233
268226822,-0.654791,0.156752
268826882,-0.651831,0.16567
269426942,-0.648807,0.174607
270027002,-0.645469,0.183629
270627062,-0.642143,0.192654
271227122,-0.638622,0.20183
271827182,-0.635121,0.210571
272427242,-0.631308,0.219363
273027302,-0.627513,0.228117
273627362,-0.62355,0.236608
274227422,-0.619549,0.245174
274827482,-0.615312,0.253732
275427542,-0.611107,0.262068
276027602,-0.606769,0.270332
276627662,-0.602225,0.27897
277227722,-0.597505,0.286965
277827782,-0.593017,0.295024
278427842,-0.588315,0.302885
279027902,-0.583434,0.310859
279627962,-0.578349,0.31867
280228022,-0.573353,0.326483
280828082,-0.568073,0.334354
281428142,-0.562915,0.341736
282028202,-0.557504,0.349305
282628262,-0.552186,0.356725
283228322,-0.546729,0.363948
283828382,-0.541129,0.371053
284428442,-0.535471,0.378193
285028502,-0.529658,0.385265
285628562,-0.523808,0.392356
286228622,-0.517854,0.399325
286828682,-0.511673,0.406282
287428742,-0.505841,0.412667
288028802,-0.499599,0.41935
288628862,-0.493488,0.425817
289228922,-0.487002,0.432285
289828982,-0.480742,0.43864
290429042,-0.474253,0.444817
291029102,-0.467702,0.450907
291629162,-0.461259,0.457018
292229222,-0.454706,0.462937
292829282,-0.447799,0.46873
293429342,-0.441168,0.474381
294029402,-0.434306,0.48005
294629462,-0.427382,0.485753
295229522,-0.420436,0.491213
295829582,-0.413429,0.496665
296429642,-0.406357,0.502028
297029702,-0.399166,0.50711
297629762,-0.391903,0.512278
298229822,-0.384753,0.517283
298829882,-0.377442,0.52221
299429942,-0.370071,0.527007
300030003,-0.36273,0.531476
300630063,-0.355277,0.536289
301230123,-0.347578,0.540716
301830183,-0.340263,0.545121
302430243,-0.332792,0.549452
303030303,-0.325119,0.553611
303630363,-0.317551,0.557811
304230423,-0.309598,0.56195
304830483,-0.301921,0.565881
305430543,-0.294134,0.569701
306030603,-0.286376,0.573418
306630663,-0.278584,0.577031
307230723,-0.270592,0.580524
307830783,-0.26279,0.583842
308430843,-0.254664,0.587193
309030903,-0.246916,0.590404
309630963,-0.238807,0.593595
310231023,-0.230807,0.596505
310831083,-0.222757,0.599469
311431143,-0.21478,0.602243
312031203,-0.206604,0.604947
312631263,-0.198369,0.607662
313231323,-0.18897,0.610704
313831383,-0.180846,0.613035
314431443,-0.172486,0.615371
315031503,-0.164108,0.617629
315631563,-0.155939,0.619633
316231623,-0.147582,0.621578
316831683,-0.139128,0.623564
317431743,-0.130794,0.625363
318031803,-0.122515,0.627016
318631863,-0.114025,0.628617
319231923,-0.105779,0.630156
319831983,-0.0973168,0.631414
320432043,-0.0888518,0.632816
321032103,-0.0804003,0.634047
321632163,-0.0719962,0.63508
322232223,-0.0634192,0.636001
322832283,-0.0549361,0.63682
323432343,-0.0464556,0.637459
324032403,-0.0378163,0.638328
324632463,-0.0295621,0.638859
325232523,-0.0211897,0.639334
325832583,-0.0123125,0.639834
326432643,-0.00384577,0.640119
327032703,0.00487733,0.640198
327632763,0.0135021,0.640282
328232823,0.0220626,0.640186
328832883,0.0309289,0.640058
329432943,0.0393099,0.639802
330033003,0.0481763,0.639423
330633063,0.0569513,0.638806
331233123,0.0655777,0.638262
331833183,0.0742767,0.637465
332433243,0.0828507,0.636745
333033303,0.0915942,0.635846
333633363,0.100122,0.634779
334233423,0.109002,0.63366
334833483,0.117663,0.632361
335433543,0.126386,0.630984
336033603,0.13511,0.629557
336633663,0.143714,0.627803
337233723,0.152425,0.626151
337833783,0.161006,0.624328
338433843,0.169538,0.622359
339033903,0.178205,0.620358
339633963,0.186744,0.618182
340234023,0.195292,0.615926
340834083,0.203775,0.613475
341434143,0.212101,0.610996
342034203,0.220688,0.608482
342634263,0.229193,0.60565
343234323,0.237509,0.602894
343834383,0.245813,0.599904
344434443,0.254097,0.596885
345034503,0.262783,0.593646
345634563,0.271124,0.590257
346234623,0.279668,0.586791
346834683,0.287877,0.583156
347434743,0.296074,0.579506
348034803,0.30434,0.575603
348634863,0.312595,0.57176
349234923,0.320676,0.567796
349834983,0.328825,0.56359
350435043,0.336865,0.559258
351035103,0.344952,0.554712
351635163,0.35314,0.550039
352235223,0.3612,0.545484
352835283,0.369211,0.540571
353435343,0.376903,0.535666
354035403,0.384797,0.530629
354635463,0.392329,0.525771
355235523,0.400246,0.52039
355835583,0.407736,0.515073
356435643,0.415384,0.509499
357035703,0.422894,0.503938
357635763,0.430205,0.498227
358235823,0.437697,0.492361
358835883,0.44496,0.486506
359435943,0.451788,0.480751
360036003,0.459133,0.474341
360636063,0.466126,0.468268
361236123,0.473269,0.461775
361836183,0.480048,0.455237
362436243,0.486946,0.448691
363036303,0.493632,0.442015
363636363,0.500235,0.435139
364236423,0.506791,0.4284
364836483,0.513279,0.421352
365436543,0.519875,0.414059
366036603,0.52607,0.407013
366636663,0.532356,0.39962
367236723,0.538413,0.392311
367836783,0.5446,0.384655
368436843,0.550468,0.377031
369036903,0.55633,0.369339
369636963,0.562099,0.361307
370237023,0.567738,0.353377
370837083,0.573125,0.345291
371437143,0.578512,0.337229
372037203,0.58368,0.32916
372637263,0.588883,0.32092
373237323,0.594031,0.312184
373837383,0.599007,0.303497
374437443,0.603625,0.294987
375037503,0.608302,0.286736
375637563,0.61277,0.278111
376237623,0.617097,0.269266
376837683,0.621552,0.26052
377437743,0.625705,0.251502
378037803,0.629755,0.242449
378637863,0.633464,0.233492
379237923,0.637335,0.224428
379837983,0.641027,0.215106
380438043,0.644564,0.20566
381038103,0.647878,0.196457
381638163,0.651144,0.186986
382238223,0.654262,0.177617
382838283,0.657015,0.167968
383438343,0.659936,0.158344
384038403,0.662638,0.148834
384638463,0.665072,0.139402
385238523,0.667565,0.1294
385838583,0.669784,0.119561
386438643,0.671817,0.109681
387038703,0.673779,0.0997312
387638763,0.675511,0.0897573
388238823,0.677017,0.0798897
388838883,0.678578,0.0698674
389438943,0.67987,0.0597472
390039003,0.68112,0.0497745
390639063,0.682132,0.0396581
391239123,0.682996,0.0297234
391839183,0.683742,0.0194865
392439243,0.684299,0.009356
393039303,0.684635,-0.000677956
393639363,0.684214,-0.0117649
394239423,0.675372,-0.0293689
394839483,0.677477,-0.0364349
395439543,0.67734,-0.0466105
396039603,0.677581,-0.0562553
396639663,0.677033,-0.0662101
397239723,0.676313,-0.0762225
397839783,0.675516,-0.086335
398439843,0.674369,-0.0963798
399039903,0.672143,-0.107356
399639963,0.670061,-0.118183
400240024,0.668442,-0.128432
400840084,0.666277,-0.138838
401440144,0.66368,-0.149474
402040204,0.66124,-0.159278
402640264,0.658276,-0.169283
403240324,0.654131,-0.179252
403840384,0.652044,-0.189094
404440444,0.648679,-0.198911
405040504,0.645546,-0.208457
405640564,0.644068,-0.218516
406240624,0.641398,-0.228133
406840684,0.638275,-0.2372
407440744,0.634223,-0.247011
408040804,0.629028,-0.256022
408640864,0.625178,-0.265715
409240924,0.623286,-0.274666
409840984,0.61822,-0.285357
410441044,0.614735,-0.294034
411041104,0.611024,-0.303086
411641164,0.606725,-0.311905
412241224,0.602857,-0.321099
412841284,0.598342,-0.330142
413441344,0.593801,-0.339343
414041404,0.589173,-0.348027
414641464,0.5839,-0.357085
415241524,0.578801,-0.366075
415841584,0.573374,-0.374647
416441644,0.567893,-0.383152
417041704,0.561992,-0.391832
417641764,0.556028,-0.400334
418241824,0.549772,-0.408815
418841884,0.543941,-0.41686
419441944,0.53773,-0.425145
420042004,0.531399,-0.433018
420642064,0.524813,-0.441151
421242124,0.518242,-0.449022
421842184,0.511318,-0.456984
422442244,0.504517,-0.464454
423042304,0.497303,-0.472069
423642364,0.487362,-0.479883
424242424,0.47801,-0.487075
424842484,0.471666,-0.494341
425442544,0.464209,-0.501792
426042604,0.456014,-0.50825
426642664,0.448485,-0.51515
427242724,0.439803,-0.521319
427842784,0.432699,-0.528022
428442844,0.424806,-0.534428
429042904,0.417303,-0.540991
429642964,0.409686,-0.547103
430243024,0.402522,-0.553164
430843084,0.394673,-0.559629
431443144,0.386921,-0.565533
432043204,0.378673,-0.571317
432643264,0.37051,-0.576915
433243324,0.361732,-0.582495
433843384,0.353205,-0.587876
434443444,0.344888,-0.593114
435043504,0.336332,-0.598014
435643564,0.324195,-0.601323
436243624,0.316831,-0.60494
436843684,0.308946,-0.61089
437443744,0.300324,-0.615781
438043804,0.291518,-0.620633
438643864,0.282367,-0.625171
439243924,0.273525,-0.629388
439843984,0.264272,-0.633428
440444044,0.255072,-0.637504
441044104,0.245987,-0.641259
441644164,0.236474,-0.645132
442244224,0.227213,-0.648695
442844284,0.217739,-0.652223
443444344,0.207974,-0.655779
444044404,0.197993,-0.659064
444644464,0.180922,-0.658369
445244524,0.172067,-0.661415
445844584,0.162485,-0.666285
446444644,0.152672,-0.668462
447044704,0.143009,-0.671269
447644764,0.133451,-0.673766
448244824,0.123667,-0.676153
448844884,0.114064,-0.678235
449444944,0.10343,-0.679725
450045004,0.0935265,-0.68144
450645064,0.0834822,-0.683061
451245124,0.0734199,-0.68462
451845184,0.0628269,-0.685522
452445244,0.0521561,-0.686292
453045304,0.0421907,-0.687039
453645364,0.0316921,-0.687327
454245424,0.0218054,-0.688235
454845484,0.0127482,-0.689383
455445544,0.00406131,-0.69015
456045604,-0.00594755,-0.690277
456645664,-0.0157823,-0.69033
457245724,-0.0260239,-0.690016
457845784,-0.0358563,-0.689779
458445844,-0.0465048,-0.689095
459045904,-0.0566677,-0.688436
459645964,-0.066887,-0.687521
460246024,-0.0767753,-0.686372
460846084,-0.0872738,-0.685056
461446144,-0.0973975,-0.68375
462046204,-0.107389,-0.682274
462646264,-0.117667,-0.68054
463246324,-0.129618,-0.677397
463846384,-0.143399,-0.668075
464446444,-0.153797,-0.667415
465046504,-0.16349,-0.665185
465646564,-0.172373,-0.662531
466246624,-0.181495,-0.661572
466846684,-0.18996,-0.660644
467446744,-0.199305,-0.658405
468046804,-0.210571,-0.652869
468646864,-0.2217,-0.647702
469246924,-0.216076,-0.622145
469846984,-0.238542,-0.64321
470447044,-0.247856,-0.640158
471047104,-0.257182,-0.63656
471647164,-0.266555,-0.633001
472247224,-0.275929,-0.6287
472847284,-0.285487,-0.624891
473447344,-0.294719,-0.620404
474047404,-0.303785,-0.615859
474647464,-0.31281,-0.611276
475247524,-0.321877,-0.606314
475847584,-0.330887,-0.601359
476447644,-0.339773,-0.596201
477047704,-0.348603,-0.590846
477647764,-0.357357,-0.585339
478247824,-0.366043,-0.579766
478847884,-0.374499,-0.573854
479447944,-0.382705,-0.568185
480048004,-0.391258,-0.561998
480648064,-0.399572,-0.555932
481248124,-0.407683,-0.549663
481848184,-0.415861,-0.543173
482448244,-0.423899,-0.536671
483048304,-0.431661,-0.530102
483648364,-0.439442,-0.523339
484248424,-0.446922,-0.51651
484848484,-0.454324,-0.509685
485448544,-0.461464,-0.502895
486048604,-0.46902,-0.495408
486648664,-0.476025,-0.488243
487248724,-0.483246,-0.480626
487848784,-0.4903,-0.472803
488448844,-0.497228,-0.465185
489048904,-0.503627,-0.45741
489648964,-0.509959,-0.44978
490249024,-0.516352,-0.442018
490849084,-0.522874,-0.433777
491449144,-0.528972,-0.425756
492049204,-0.535019,-0.417609
492649264,-0.540863,-0.409257
493249324,-0.546618,-0.400758
493849384,-0.552249,-0.392461
494449444,-0.557866,-0.383799
495049504,-0.563115,-0.375182
495649564,-0.568292,-0.366617
496249624,-0.573301,-0.357983
496849684,-0.57824,-0.349017
497449744,-0.583201,-0.340067
498049804,-0.587846,-0.331061
498649864,-0.592261,-0.322187
499249924,-0.596728,-0.312913
499849984,-0.600852,-0.30384
500450045,-0.604989,-0.294706
501050105,-0.608998,-0.285357
501650165,-0.61271,-0.276031
502250225,-0.616418,-0.266589
502850285,-0.619915,-0.257157
503450345,-0.623096,-0.247728
504050405,-0.626323,-0.238249
504650465,-0.629414,-0.228689
505250525,-0.632357,-0.219025
505850585,-0.634951,-0.209615
506450645,-0.637546,-0.199982
507050705,-0.640066,-0.190515
507650765,-0.6424,-0.180555
508250825,-0.644503,-0.170973
508850885,-0.646386,-0.16137
509450945,-0.648358,-0.151424
510051005,-0.649955,-0.141888
510651065,-0.651595,-0.131868
511251125,-0.652861,-0.122243
511851185,-0.654149,-0.112415
512451245,-0.655257,-0.102637
513051305,-0.656076,-0.092966
513651365,-0.656903,-0.0831942
514251425,-0.657515,-0.0733188
514851485,-0.65802,-0.0637443
515451545,-0.658296,-0.0540184
516051605,-0.658447,-0.0445373
516651665,-0.658535,-0.0347809
517251725,-0.658536,-0.0249527
517851785,-0.658231,-0.0153934
518451845,-0.657907,-0.00573909
519051905,-0.657299,0.00366594
519651965,-0.65669,0.013301
520252025,-0.655863,0.0229746
520852085,-0.654978,0.0325682
521452145,-0.653878,0.0419744
522052205,-0.652687,0.0514531
522652265,-0.651268,0.0609086
523252325,-0.64966,0.0704605
523852385,-0.648071,0.0800276
524452445,-0.64637,0.0893315
525052505,-0.644478,0.0985382
525652565,-0.642321,0.107874
526252625,-0.64022,0.116866
526852685,-0.637852,0.126179
527452745,-0.635443,0.135352
528052805,-0.632839,0.14433
528652865,-0.630246,0.153358
529252925,-0.627371,0.162408
529852985,-0.624378,0.171136
530453045,-0.621298,0.18003
531053105,-0.618162,0.188859
531653165,-0.614829,0.197541
532253225,-0.611497,0.206207
532853285,-0.607882,0.214899
533453345,-0.604156,0.223411
534053405,-0.600244,0.232152
534653465,-0.596548,0.240526
535253525,-0.592448,0.248787
535853585,-0.588341,0.257201
536453645,-0.58401,0.265327
537053705,-0.579731,0.273263
537653765,-0.575229,0.281361
538253825,-0.570741,0.289308
538853885,-0.566078,0.297225
539453945,-0.561325,0.305046
540054005,-0.556354,0.312992
540654065,-0.551483,0.320426
541254125,-0.5463,0.328121
541854185,-0.541176,0.335552
542454245,-0.535948,0.342844
543054305,-0.530566,0.350166
543654365,-0.525247,0.357178
544254425,-0.51962,0.364503
544854485,-0.513961,0.371585
545454545,-0.508263,0.378606
546054605,-0.502507,0.385187
546654665,-0.496534,0.392119
547254725,-0.490607,0.398767
547854785,-0.484539,0.405298
548454845,-0.478306,0.411957
549054905,-0.472323,0.418075
549654965,-0.465976,0.424321
550255025,-0.459645,0.430405
550855085,-0.453404,0.436389
